,Energy (kcal/mol)
struct_111,-56.182375028845
struct_112,-56.177406899457
struct_113,-56.174019662279
struct_114,-56.183342722299
struct_115,-56.174663467324
struct_116,-56.181806526555
struct_117,-56.171337436119
struct_118,-56.175542791408
struct_119,-56.179821423703
struct_120,-56.181524265077
struct_121,-56.174343317597
struct_122,-56.17931389024
struct_123,-56.172583577951
struct_124,-56.172823390191
struct_125,-56.176428268744
struct_126,-56.181036001633
struct_127,-56.177785368008
struct_128,-56.179014922267
struct_129,-56.1766676874
struct_130,-56.182006866786
struct_131,-56.177401430069
struct_132,-56.17937878877
struct_133,-56.168406466684
struct_134,-56.178064901265
struct_135,-56.177319422545
struct_136,-56.180082426665
struct_137,-56.179576649775
struct_138,-56.176277698007
struct_139,-56.175345299739
struct_140,-56.176068506418
struct_141,-56.177659255113
struct_142,-56.172969298666
struct_143,-56.172980786194
struct_144,-56.172418763608
struct_145,-56.180834337095
struct_146,-56.181907994773
struct_147,-56.181933671769
struct_148,-56.173446986215
struct_149,-56.177617151325
struct_150,-56.176554718932
struct_151,-56.175668833472
struct_152,-56.183264120324
struct_153,-56.16659627457
struct_154,-56.179581396423
struct_155,-56.177475672385
struct_156,-56.176131858114
struct_157,-56.173586462686
struct_158,-56.179928787053
struct_159,-56.172110271403
struct_160,-56.17340551189
struct_161,-56.183770714714
struct_162,-56.174891130554
struct_163,-56.175631566879
struct_164,-56.176953704151
struct_165,-56.178345776534
struct_166,-56.17609770247
struct_167,-56.179337820039
struct_168,-56.17512497142
struct_169,-56.184122239501
struct_170,-56.174230021814
struct_171,-56.178630140149
struct_172,-56.174869976302
struct_173,-56.175148677066
struct_174,-56.18192996516
struct_175,-56.170955665346
struct_176,-56.176501312441
struct_177,-56.17977441458
struct_178,-56.179151172362
struct_179,-56.177642425216
struct_180,-56.179624373255
struct_181,-56.170910484594
struct_182,-56.175709370405
struct_183,-56.177142958464
struct_184,-56.171516489354
struct_185,-56.170899836062
struct_186,-56.177524771653
struct_187,-56.172914990833
struct_188,-56.179024373281
struct_189,-56.178069365018
struct_190,-56.175337384628
struct_191,-56.178275264718
struct_192,-56.1871468871
struct_193,-56.173510130003
struct_194,-56.182945473821
struct_195,-56.175960170382
struct_196,-56.173414159446
struct_197,-56.181623997874
struct_198,-56.170219877709
struct_199,-56.176145706952
struct_200,-56.175737002301
struct_201,-56.172681853001
struct_202,-56.177763440459
struct_203,-56.183742381249
struct_204,-56.179585284525
struct_205,-56.175961735527
struct_206,-56.185650534685
struct_207,-56.17483646024
struct_208,-56.186963518053
struct_209,-56.18233078361
struct_210,-56.184549231382
struct_211,-56.176488778849
struct_212,-56.177163772918
struct_213,-56.182005065168
struct_214,-56.18356814661
struct_215,-56.173669248018
struct_216,-56.169842740627
struct_217,-56.179274950398
struct_218,-56.179161085395
struct_219,-56.173909942064
struct_220,-56.178213316762
struct_221,-56.175984169709
struct_222,-56.174471919168
struct_223,-56.172302835281
struct_224,-56.176505547325
struct_225,-56.178293165192
struct_226,-56.173790449297
struct_227,-56.175653725803
struct_228,-56.179353901295
struct_229,-56.180153292034
struct_230,-56.174806370979
struct_231,-56.168132231792
struct_232,-56.173001583949
struct_233,-56.175835761932
struct_234,-56.174250907573
struct_235,-56.164574231408
struct_236,-56.175851670235
struct_237,-56.178676639537
struct_238,-56.176841813693
struct_239,-56.174055110317
struct_240,-56.176582485503
struct_241,-56.177975924526
struct_242,-56.171542600171
struct_243,-56.170078339452
struct_244,-56.175838570859
struct_245,-56.172993338513
struct_246,-56.177736693581
struct_247,-56.175852736335
struct_248,-56.17015799655
struct_249,-56.178638570931
struct_250,-56.174816334602
struct_251,-56.173457002222
struct_252,-56.188114563384
struct_253,-56.169992750747
struct_254,-56.175279584657
struct_255,-56.180537535324
struct_256,-56.171530191108
struct_257,-56.173900247188
struct_258,-56.167186663039
struct_259,-56.182043480644
struct_260,-56.175842759514
struct_261,-56.181804990874
struct_262,-56.178019843492
struct_263,-56.176016582767
struct_264,-56.175120271424
struct_265,-56.180540810939
struct_266,-56.170378396216
struct_267,-56.175348925656
struct_268,-56.177830070548
struct_269,-56.179197431835
struct_270,-56.166257358925
struct_271,-56.16931523681
struct_272,-56.180988733842
struct_273,-56.171342951579
struct_274,-56.176127842173
struct_275,-56.178749407635
struct_276,-56.174602885329
struct_277,-56.177708295331
struct_278,-56.171013441044
struct_279,-56.183719701375
struct_280,-56.173766860606
struct_281,-56.177179342185
struct_282,-56.171028398294
struct_283,-56.172627584058
struct_284,-56.177107080774
struct_285,-56.178420552838
struct_286,-56.172775461549
struct_287,-56.170349787844
struct_288,-56.175039371942
struct_289,-56.171002737248
struct_290,-56.17138334838
struct_291,-56.177439956889
struct_292,-56.179176582214
struct_293,-56.167928555821
struct_294,-56.173079459486
struct_295,-56.179285645187
struct_296,-56.180531544485
struct_297,-56.172416639178
struct_298,-56.175252378223
struct_299,-56.178890578522
struct_300,-56.172848921409
struct_301,-56.175849201245
struct_302,-56.178815473192
struct_303,-56.178380516876
struct_304,-56.171989523081
struct_305,-56.175727636122
struct_306,-56.170915798135
struct_307,-56.179347431177
struct_308,-56.175632405677
struct_309,-56.169844276154
struct_310,-56.178220641363
struct_311,-56.173371500454
struct_312,-56.17332053139
struct_313,-56.178335441391
struct_314,-56.173691216091
struct_315,-56.181003975306
struct_316,-56.16658616338
struct_317,-56.180521116899
struct_318,-56.176857820714
struct_319,-56.174519223376
struct_320,-56.179367426855
struct_321,-56.164865414559
struct_322,-56.170146053044
struct_323,-56.173350919465
struct_324,-56.171888672854
struct_325,-56.173322815218
struct_326,-56.183243073658
struct_327,-56.177535264104
struct_328,-56.177333466991
struct_329,-56.172092064907
struct_330,-56.176504669497
struct_331,-56.176370968333
struct_332,-56.176543157955
struct_333,-56.175782259989
struct_334,-56.183302863977
struct_335,-56.17711328808
struct_336,-56.175300073363
struct_337,-56.180129679183
struct_338,-56.176923844591
struct_339,-56.176147961558
struct_340,-56.165485124175
struct_341,-56.175936677434
struct_342,-56.172656471872
struct_343,-56.166350646448
struct_344,-56.175836872726
struct_345,-56.174530246561
struct_346,-56.178492675116
struct_347,-56.170251556789
struct_348,-56.17448917046
struct_349,-56.179487637268
struct_350,-56.17289105426
struct_351,-56.17253784724
struct_352,-56.177380662036
struct_353,-56.174146601933
struct_354,-56.178745849674
struct_355,-56.1745011627
struct_356,-56.175990629246
struct_357,-56.184113302098
struct_358,-56.175931257666
struct_359,-56.175341724739
struct_360,-56.17549014817
struct_361,-56.175958454129
struct_362,-56.179760829774
struct_363,-56.17100119162
struct_364,-56.180528066104
struct_365,-56.178904804444
struct_366,-56.172988754583
struct_367,-56.175102923114
struct_368,-56.178883687142
struct_369,-56.174806321228
struct_370,-56.166217321868
struct_371,-56.17988543956
struct_372,-56.174927454317
struct_373,-56.176262731891
struct_374,-56.176048639484
struct_375,-56.178720490019
struct_376,-56.169502784383
struct_377,-56.173340047044
struct_378,-56.181219328784
struct_379,-56.173306059064
struct_380,-56.181840557793
struct_381,-56.174212080732
struct_382,-56.175861301248
struct_383,-56.181373448073
struct_384,-56.178771629867
struct_385,-56.172712493148
struct_386,-56.170530662246
struct_387,-56.173987092653
struct_388,-56.174846062728
struct_389,-56.168220929863
struct_390,-56.171001858849
struct_391,-56.178150187676
struct_392,-56.172135722135
struct_393,-56.170333745454
struct_394,-56.178431781092
struct_395,-56.177955150953
struct_396,-56.178883733959
struct_397,-56.179410794023
struct_398,-56.172562244417
struct_399,-56.177820358108
struct_400,-56.17642304158
struct_401,-56.173124255838
struct_402,-56.180416370886
struct_403,-56.171469809749
struct_404,-56.175870360181
struct_405,-56.177712310702
struct_406,-56.176778154462
struct_407,-56.173756181934
struct_408,-56.175054725448
struct_409,-56.175656462387
struct_410,-56.177969221804
struct_411,-56.175627880932
struct_412,-56.18055533546
struct_413,-56.172601371842
struct_414,-56.178637860866
struct_415,-56.177245299059
struct_416,-56.175141069497
struct_417,-56.181904989133
struct_418,-56.181251626416
struct_419,-56.181671530312
struct_420,-56.177526076007
struct_421,-56.175621654077
struct_422,-56.171836459934
struct_423,-56.174214501551
struct_424,-56.176571715067
struct_425,-56.187350239266
struct_426,-56.179701173702
struct_427,-56.179791177264
struct_428,-56.182379660023
struct_429,-56.185155386859
struct_430,-56.176732353844
struct_431,-56.18674976478
struct_432,-56.173755168231
struct_433,-56.179724034777
struct_434,-56.1749484773
struct_435,-56.17497798484
struct_436,-56.181594066419
struct_437,-56.173486063937
struct_438,-56.181659482531
struct_439,-56.181686750254
struct_440,-56.178196617906
struct_441,-56.183235962876
struct_442,-56.184712027339
struct_443,-56.171653232105
struct_444,-56.178806936405
struct_445,-56.175292677675
struct_446,-56.180930295848
struct_447,-56.177366790414
struct_448,-56.17578448614
struct_449,-56.179862305498
struct_450,-56.181898321167
struct_451,-56.174117630499
struct_452,-56.187138022354
struct_453,-56.176202444191
struct_454,-56.178686467243
struct_455,-56.183356055092
struct_456,-56.181746524199
struct_457,-56.175976907496
struct_458,-56.179897116637
struct_459,-56.173902477775
struct_460,-56.172263584143
struct_461,-56.183088022059
struct_462,-56.182467974637
struct_463,-56.182617434726
struct_464,-56.177104488428
struct_465,-56.178655036225
struct_466,-56.17472147609
struct_467,-56.179564662477
struct_468,-56.182804748887
struct_469,-56.17885325325
struct_470,-56.176388315804
struct_471,-56.183312792683
struct_472,-56.183671545887
struct_473,-56.175637089785
struct_474,-56.185500673705
struct_475,-56.173367363869
struct_476,-56.181731775162
struct_477,-56.189195349636
struct_478,-56.17932504375
struct_479,-56.178259002278
struct_480,-56.179023333774
struct_481,-56.184690820886
struct_482,-56.176528518604
struct_483,-56.186379611905
struct_484,-56.175070525696
struct_485,-56.178141954626
struct_486,-56.176418111448
struct_487,-56.186395818073
struct_488,-56.183210391248
struct_489,-56.17344087369
struct_490,-56.178244860694
struct_491,-56.177410196938
struct_492,-56.177687733256
struct_493,-56.175363541783
struct_494,-56.184932100234
struct_495,-56.170396272491
struct_496,-56.184449320878
struct_497,-56.172867804752
struct_498,-56.189890087404
struct_499,-56.176991310663
struct_500,-56.186256983526
struct_501,-56.170758159319
struct_502,-56.185993712151
struct_503,-56.182051581496
struct_504,-56.187546751024
struct_505,-56.182216853935
struct_506,-56.183100584901
struct_507,-56.180488090659
struct_508,-56.181618661854
struct_509,-56.183232584861
struct_510,-56.176499044175
struct_511,-56.186260056872
struct_512,-56.170802396027
struct_513,-56.193320225783
struct_514,-56.182984579178
struct_515,-56.182854773097
struct_516,-56.176604957904
struct_517,-56.181767904373
struct_518,-56.180492185381
struct_519,-56.185108915711
struct_520,-56.178538686893
struct_521,-56.182840706234
struct_522,-56.178881773634
struct_523,-56.177561551527
struct_524,-56.177240006117
struct_525,-56.178445814489
struct_526,-56.178888639651
struct_527,-56.173462614992
struct_528,-56.179082056274
struct_529,-56.184640151644
struct_530,-56.183135349147
struct_531,-56.184050370898
struct_532,-56.180329561922
struct_533,-56.180384987828
struct_534,-56.175096067094
struct_535,-56.185596441843
struct_536,-56.182282847975
struct_537,-56.183213925166
struct_538,-56.176963063988
struct_539,-56.184165909558
struct_540,-56.182965566915
struct_541,-56.177650619022
struct_542,-56.18335275059
struct_543,-56.178619763387
struct_544,-56.180820731286
struct_545,-56.178272521218
struct_546,-56.181411747815
struct_547,-56.181934485589
struct_548,-56.17825397058
struct_549,-56.180263028629
struct_550,-56.170752009111
struct_551,-56.172506542812
struct_552,-56.184002244902
struct_553,-56.18108762591
struct_554,-56.181327773751
struct_555,-56.174423602762
struct_556,-56.181363381206
struct_557,-56.181227023738
struct_558,-56.183634750387
struct_559,-56.182223263124
struct_560,-56.17733530842
struct_561,-56.17578662925
struct_562,-56.18531619898
struct_563,-56.181956043506
struct_564,-56.175462987336
struct_565,-56.178741043271
struct_566,-56.173411120666
struct_567,-56.180773013864
struct_568,-56.179064698701
struct_569,-56.179612301926
struct_570,-56.173983779667
struct_571,-56.182175996985
struct_572,-56.184842137988
struct_573,-56.174324592014
struct_574,-56.177081966657
struct_575,-56.175929163565
struct_576,-56.176076209265
struct_577,-56.184149660695
struct_578,-56.184801796157
struct_579,-56.18066357407
struct_580,-56.175419111299
struct_581,-56.179214956419
struct_582,-56.179114034064
struct_583,-56.173433014135
struct_584,-56.174289024219
struct_585,-56.18337247127
struct_586,-56.175589991624
struct_587,-56.174783794357
struct_588,-56.175705554308
struct_589,-56.176236294411
struct_590,-56.181190015364
struct_591,-56.175809566743
struct_592,-56.172913735149
struct_593,-56.178154271214
struct_594,-56.180306894793
struct_595,-56.183421813798
struct_596,-56.167460026589
struct_597,-56.178908781071
struct_598,-56.179311402528
struct_599,-56.18713814109
struct_600,-56.183177809018
struct_601,-56.181614820752
struct_602,-56.173081933929
struct_603,-56.180098350591
struct_604,-56.182005522516
struct_605,-56.182655987908
struct_606,-56.171650875151
struct_607,-56.178316430331
struct_608,-56.171488873735
struct_609,-56.184891702805
struct_610,-56.173595607195
struct_611,-56.176961646976
struct_612,-56.170259068917
struct_613,-56.175145184637
struct_614,-56.179654200378
struct_615,-56.182264935578
struct_616,-56.181683565269
struct_617,-56.16950845977
struct_618,-56.185352662783
struct_619,-56.17927766757
struct_620,-56.185370939788
struct_621,-56.177347134457
struct_622,-56.181033566766
struct_623,-56.177177881657
struct_624,-56.181626784719
struct_625,-56.182089249132
struct_626,-56.17580684262
struct_627,-56.174961407189
struct_628,-56.177218446274
struct_629,-56.177758736054
struct_630,-56.181181225823
struct_631,-56.172122604369
struct_632,-56.175986921957
struct_633,-56.179348353482
struct_634,-56.1805534162
struct_635,-56.177530060019
struct_636,-56.172994134829
struct_637,-56.170939765187
struct_638,-56.180213396197
struct_639,-56.181288566946
struct_640,-56.175132704159
struct_641,-56.178520405382
struct_642,-56.172137011868
struct_643,-56.173829998988
struct_644,-56.178649437821
struct_645,-56.183678190131
struct_646,-56.180130988011
struct_647,-56.175378535185
struct_648,-56.181160681027
struct_649,-56.178077970569
struct_650,-56.182684760236
struct_651,-56.17677417683
struct_652,-56.181778478233
struct_653,-56.173607417569
struct_654,-56.173731560096
struct_655,-56.17231722782
struct_656,-56.1744223935
struct_657,-56.175214681413
struct_658,-56.175644267183
struct_659,-56.173001727064
struct_660,-56.175858641593
struct_661,-56.174754671741
struct_662,-56.179148611885
struct_663,-56.181880055917
struct_664,-56.162901458321
struct_665,-56.177174893374
struct_666,-56.177928762893
struct_667,-56.184552726699
struct_668,-56.172363849221
struct_669,-56.178612475181
struct_670,-56.176888069815
struct_671,-56.178181965578
struct_672,-56.175969511566
struct_673,-56.174564013705
struct_674,-56.183840562856
struct_675,-56.176500163079
struct_676,-56.178737990279
struct_677,-56.175389077835
struct_678,-56.180084742068
struct_679,-56.174773711729
struct_680,-56.169948817891
struct_681,-56.183391859352
struct_682,-56.177167746574
struct_683,-56.18009917967
struct_684,-56.17604669155
struct_685,-56.179733090446
struct_686,-56.176393203305
struct_687,-56.179504659317
struct_688,-56.179903685626
struct_689,-56.174121997877
struct_690,-56.186570782557
struct_691,-56.176831885901
struct_692,-56.178971304514
struct_693,-56.174703262313
struct_694,-56.178205789901
struct_695,-56.17457018008
struct_696,-56.178932631626
struct_697,-56.178364883448
struct_698,-56.17656910581
struct_699,-56.181589900759
struct_700,-56.180919788903
struct_701,-56.177188949907
struct_702,-56.172392928578
struct_703,-56.174017765897
struct_704,-56.172530674276
struct_705,-56.184596661696
struct_706,-56.177563153678
struct_707,-56.170811512455
struct_708,-56.178440008015
struct_709,-56.174696285438
struct_710,-56.17841289212
struct_711,-56.171272532287
struct_712,-56.179543405883
struct_713,-56.180915407449
struct_714,-56.175867164308
struct_715,-56.17379345048
struct_716,-56.180633876293
struct_717,-56.174097263042
struct_718,-56.176053448446
struct_719,-56.173603516557
struct_720,-56.172819989921
struct_721,-56.177488338482
struct_722,-56.178116022916
struct_723,-56.174121327262
struct_724,-56.180590160014
struct_725,-56.177094336772
struct_726,-56.170960667147
struct_727,-56.181648641005
struct_728,-56.181749673924
struct_729,-56.174798257943
struct_730,-56.179229536762
struct_731,-56.176860306186
struct_732,-56.17784530003
struct_733,-56.176282336473
struct_734,-56.179376424649
struct_735,-56.173960048208
struct_736,-56.173397946239
struct_737,-56.184028329827
struct_738,-56.171054021573
struct_739,-56.175936022376
struct_740,-56.172917886401
struct_741,-56.177001738697
struct_742,-56.175309908708
struct_743,-56.17134455411
struct_744,-56.175135424563
struct_745,-56.168206373573
struct_746,-56.17192571815
struct_747,-56.174353468422
struct_748,-56.172381005414
struct_749,-56.167899129286
struct_750,-56.178764731426
struct_751,-56.171191448926
struct_752,-56.181440223182
struct_753,-56.17508791615
struct_754,-56.173240869468
struct_755,-56.172654767369
struct_756,-56.173433990749
struct_757,-56.176647554146
struct_758,-56.172334269742
struct_759,-56.172275480069
struct_760,-56.184485496158
struct_761,-56.171739998676
struct_762,-56.174960992953
struct_763,-56.180100188826
struct_764,-56.173514506957
struct_765,-56.172012410434
struct_766,-56.174197911936
struct_767,-56.179647749398
struct_768,-56.175794532074
struct_769,-56.180578948375
struct_770,-56.176880715074
struct_771,-56.181522718401
struct_772,-56.17442197975
struct_773,-56.179694846419
struct_774,-56.174323242893
struct_775,-56.175716994925
struct_776,-56.181566227291
struct_777,-56.169512608462
struct_778,-56.18128428128
struct_779,-56.177126163329
struct_780,-56.184933208107
struct_781,-56.173286593059
struct_782,-56.17594377134
struct_783,-56.173940289811
struct_784,-56.17678078958
struct_785,-56.177069595363
struct_786,-56.178407641293
struct_787,-56.175024095062
struct_788,-56.170684824207
struct_789,-56.178856536441
struct_790,-56.182517231635
struct_791,-56.180060842099
struct_792,-56.169561708792
struct_793,-56.17730818614
struct_794,-56.180671653808
struct_795,-56.180966505873
struct_796,-56.174263363173
struct_797,-56.175480634718
struct_798,-56.180131300552
struct_799,-56.176612256137
struct_800,-56.17106538209
struct_801,-56.168099223387
struct_802,-56.17525417156
struct_803,-56.176150296182
struct_804,-56.185249766002
struct_805,-56.170687871363
struct_806,-56.179115477622
struct_807,-56.176959011788
struct_808,-56.177152097222
struct_809,-56.172346218621
struct_810,-56.174470032944
struct_811,-56.178349442696
struct_812,-56.172756860888
struct_813,-56.16626458988
struct_814,-56.178321701101
struct_815,-56.174944780699
struct_816,-56.173586077881
struct_817,-56.167035660166
struct_818,-56.1750158491
struct_819,-56.178407640261
struct_820,-56.178458807216
struct_821,-56.170144914536
struct_822,-56.176959479159
struct_823,-56.184963821733
struct_824,-56.170513459337
struct_825,-56.175322880891
struct_826,-56.176438976143
struct_827,-56.179640931083
struct_828,-56.169589409482
struct_829,-56.174752774579
struct_830,-56.170879295481
struct_831,-56.169095521963
struct_832,-56.171313460148
struct_833,-56.178191514124
struct_834,-56.17580148392
struct_835,-56.166421755894
struct_836,-56.177796516537
struct_837,-56.175646475778
struct_838,-56.172911859327
struct_839,-56.180001424544
struct_840,-56.175647692005
struct_841,-56.171224977454
struct_842,-56.178718580089
struct_843,-56.179452181799
struct_844,-56.173572958033
struct_845,-56.179902558745
struct_846,-56.176682676895
struct_847,-56.172382050858
struct_848,-56.176047330193
struct_849,-56.176739125547
struct_850,-56.172442493163
struct_851,-56.17775420191
struct_852,-56.176265047673
struct_853,-56.175257473992
struct_854,-56.174260595585
struct_855,-56.17211838064
struct_856,-56.179748135605
struct_857,-56.176521064561
struct_858,-56.171978064855
struct_859,-56.173661331432
struct_860,-56.181377133792
struct_861,-56.170103166859
struct_862,-56.177652683912
struct_863,-56.175536371303
struct_864,-56.16586348775
struct_865,-56.176413314982
struct_866,-56.174164632319
struct_867,-56.172726356352
struct_868,-56.16884014973
struct_869,-56.179177852898
struct_870,-56.177615730745
struct_871,-56.178966065027
struct_872,-56.174380693239
struct_873,-56.174241236091
struct_874,-56.179882533586
struct_875,-56.173636542928
struct_876,-56.181958370192
struct_877,-56.173019735238
struct_878,-56.173367223231
struct_879,-56.177407482318
struct_880,-56.172465494953
struct_881,-56.174470967352
struct_882,-56.178523145284
struct_883,-56.169782814473
struct_884,-56.179523278758
struct_885,-56.179640943313
struct_886,-56.178261572786
struct_887,-56.178231093856
struct_888,-56.180630076466
struct_889,-56.182296796285
struct_890,-56.173310298337
struct_891,-56.179397990813
struct_892,-56.170365229608
struct_893,-56.174409596472
struct_894,-56.176882532035
struct_895,-56.180986133754
struct_896,-56.171959546734
struct_897,-56.172825413237
struct_898,-56.1817161852
struct_899,-56.172962997885
struct_900,-56.173412120922
struct_901,-56.173666306452
struct_902,-56.181949159385
struct_903,-56.167643353599
struct_904,-56.171524898442
struct_905,-56.183204674794
struct_906,-56.175867101996
struct_907,-56.177221103505
struct_908,-56.181418752842
struct_909,-56.182700080826
struct_910,-56.175296975361
struct_911,-56.17946435335
struct_912,-56.179651478069
struct_913,-56.178667036808
struct_914,-56.179621435778
struct_915,-56.176326639012
struct_916,-56.177847857945
struct_917,-56.173455326351
struct_918,-56.173232372065
struct_919,-56.166521218059
struct_920,-56.174493489818
struct_921,-56.183848261119
struct_922,-56.17871304855
struct_923,-56.179391002297
struct_924,-56.172578319208
struct_925,-56.177067106115
struct_926,-56.173957151615
struct_927,-56.179096444112
struct_928,-56.182557303296
struct_929,-56.177234406307
struct_930,-56.178934681686
struct_931,-56.177287021762
struct_932,-56.177267258439
struct_933,-56.175345642563
struct_934,-56.178950104762
struct_935,-56.179914666672
struct_936,-56.185924200472
struct_937,-56.185556484985
struct_938,-56.176939230599
struct_939,-56.177701290525
struct_940,-56.170752308625
struct_941,-56.17445481571
struct_942,-56.183195033228
struct_943,-56.181594585392
struct_944,-56.17814533182
struct_945,-56.174930914706
struct_946,-56.173410498351
struct_947,-56.180823072547
struct_948,-56.166560933374
struct_949,-56.178296732039
struct_950,-56.178944920144
struct_951,-56.17556835185
struct_952,-56.182033777768
struct_953,-56.180683083691
struct_954,-56.179665854741
struct_955,-56.178052126933
struct_956,-56.182696028223
struct_957,-56.177805652777
struct_958,-56.180720829918
struct_959,-56.183549545749
struct_960,-56.177857741998
struct_961,-56.176224643347
struct_962,-56.178859838746
struct_963,-56.181752812893
struct_964,-56.172276293779
struct_965,-56.183193621607
struct_966,-56.174975689331
struct_967,-56.179452419149
struct_968,-56.179346493846
struct_969,-56.180193188722
struct_970,-56.177725723489
struct_971,-56.169813510378
struct_972,-56.181958798349
struct_973,-56.180310589865
struct_974,-56.175759241519
struct_975,-56.181471033491
struct_976,-56.188361618769
struct_977,-56.177461636611
struct_978,-56.182698725854
struct_979,-56.172953984129
struct_980,-56.171773663183
struct_981,-56.175600410662
struct_982,-56.175685041546
struct_983,-56.178137336946
struct_984,-56.17143766682
struct_985,-56.182829922111
struct_986,-56.172987887825
struct_987,-56.181225240654
struct_988,-56.181201845396
struct_989,-56.188484607099
struct_990,-56.18083611555
struct_991,-56.186556502239
struct_992,-56.178728669641
struct_993,-56.184013664059
struct_994,-56.182820862647
struct_995,-56.183869170227
struct_996,-56.179815761253
struct_997,-56.179515952406
struct_998,-56.188103108947
struct_999,-56.182669829051
struct_1000,-56.176599340637
struct_1001,-56.182855146873
struct_1002,-56.183753346187
struct_1003,-56.175281199601
struct_1004,-56.17527822354
struct_1005,-56.187545682183
struct_1006,-56.179943387271
struct_1007,-56.179386639167
struct_1008,-56.183406642368
struct_1009,-56.176459002194
struct_1010,-56.186434240735
struct_1011,-56.176079248452
struct_1012,-56.180354705294
struct_1013,-56.18150202947
struct_1014,-56.184213229922
struct_1015,-56.171180032148
struct_1016,-56.179245125703
struct_1017,-56.175612420966
struct_1018,-56.179671879291
struct_1019,-56.176078080265
struct_1020,-56.175176104025
struct_1021,-56.178455139035
struct_1022,-56.177872382555
struct_1023,-56.180677013656
struct_1024,-56.177833396079
struct_1025,-56.173827664908
struct_1026,-56.176861773356
struct_1027,-56.182020080201
struct_1028,-56.180082290109
struct_1029,-56.178628256864
struct_1030,-56.17564942093
struct_1031,-56.185992959198
struct_1032,-56.181454812727
struct_1033,-56.178463656619
struct_1034,-56.175364151665
struct_1035,-56.181807198304
struct_1036,-56.177755625355
struct_1037,-56.186121085074
struct_1038,-56.180870208714
struct_1039,-56.175945293232
struct_1040,-56.173437983027
struct_1041,-56.179187403477
