,Energy (kcal/mol)
struct_448,-54.523319277763
struct_449,-54.520071400795
struct_450,-54.517398486154
struct_451,-54.521891569961
struct_452,-54.525402745749
struct_453,-54.524742292952
struct_454,-54.525138158538
struct_455,-54.530732793906
struct_456,-54.525270930522
struct_457,-54.525676091829
struct_458,-54.519927735951
struct_459,-54.526060309036
struct_460,-54.517992893717
struct_461,-54.529191048175
struct_462,-54.522765877757
struct_463,-54.518711599095
struct_464,-54.516209355275
struct_465,-54.516907613685
struct_466,-54.516460467957
struct_467,-54.523981492305
struct_468,-54.525672045746
struct_469,-54.525520072067
struct_470,-54.527102367876
struct_471,-54.519349921711
struct_472,-54.526899028799
struct_473,-54.52814408306
struct_474,-54.526574926214
struct_475,-54.522488160447
struct_476,-54.521192058909
struct_477,-54.521359478766
struct_478,-54.520367993494
struct_479,-54.520982199257
struct_480,-54.521191365621
struct_481,-54.519903134993
struct_482,-54.512921318483
struct_483,-54.523816636991
struct_484,-54.522563732998
struct_485,-54.516446553968
struct_486,-54.518733393097
struct_487,-54.522105053593
struct_488,-54.517442013119
struct_489,-54.519935648883
struct_490,-54.515722947089
struct_491,-54.519776764542
struct_492,-54.528054917309
struct_493,-54.52720805595
struct_494,-54.526152806467
struct_495,-54.52398569168
struct_496,-54.521710319035
struct_497,-54.51906100747
struct_498,-54.521881948114
struct_499,-54.522035877761
struct_500,-54.519165601124
struct_501,-54.525799216748
struct_502,-54.520958073788
struct_503,-54.522477018852
struct_504,-54.528277249504
struct_505,-54.533133923342
struct_506,-54.530758024901
struct_507,-54.522628907555
struct_508,-54.522452298084
struct_509,-54.529232496837
struct_510,-54.52261079282
struct_511,-54.528178199174
struct_512,-54.525853589894
struct_513,-54.531945139646
struct_514,-54.529221625669
struct_515,-54.526464681841
struct_516,-54.526434306908
struct_517,-54.520739997574
struct_518,-54.522774727956
struct_519,-54.522368851685
struct_520,-54.520757777641
struct_521,-54.520008938783
struct_522,-54.528189629915
struct_523,-54.524069034763
struct_524,-54.5150488364
struct_525,-54.522085698172
struct_526,-54.522429570207
struct_527,-54.521882324988
struct_528,-54.520881362158
struct_529,-54.523020887785
struct_530,-54.525195002402
struct_531,-54.521081079143
struct_532,-54.524735440432
struct_533,-54.528395021748
struct_534,-54.527866586032
struct_535,-54.52082204282
struct_536,-54.522080837235
struct_537,-54.526862859701
struct_538,-54.531350015905
struct_539,-54.527255262535
struct_540,-54.521128208154
struct_541,-54.525223872087
struct_542,-54.524472969224
struct_543,-54.527846797531
struct_544,-54.528092266418
struct_545,-54.525218741972
struct_546,-54.530967961416
struct_547,-54.523898033214
struct_548,-54.521285940799
struct_549,-54.518537435323
struct_550,-54.51855190309
struct_551,-54.525003766767
struct_552,-54.526908678802
struct_553,-54.529664914579
struct_554,-54.519779070713
struct_555,-54.523349954816
struct_556,-54.51733181604
struct_557,-54.528643645762
struct_558,-54.52141096363
struct_559,-54.52658734789
struct_560,-54.518229971957
struct_561,-54.517381114445
struct_562,-54.518832500483
struct_563,-54.519440733858
struct_564,-54.532757169095
struct_565,-54.527124104087
struct_566,-54.523056655884
struct_567,-54.517590587288
struct_568,-54.525459666724
struct_569,-54.526813433572
struct_570,-54.522539065809
struct_571,-54.521298597381
struct_572,-54.516399473255
struct_573,-54.521401753576
struct_574,-54.524898242736
struct_575,-54.526300217121
struct_576,-54.531287353872
struct_577,-54.519378724647
struct_578,-54.521630153277
struct_579,-54.524945953981
struct_580,-54.531043156706
struct_581,-54.527855737507
struct_582,-54.515345412177
struct_583,-54.524532990836
struct_584,-54.525623638093
struct_585,-54.519272479939
struct_586,-54.518921792144
struct_587,-54.517976015201
struct_588,-54.524609233052
struct_589,-54.519760538181
struct_590,-54.529978524741
struct_591,-54.523191558197
struct_592,-54.52930047307
struct_593,-54.527439389589
struct_594,-54.523492283497
struct_595,-54.530350303928
struct_596,-54.524357809164
struct_597,-54.522640126095
struct_598,-54.526461013058
struct_599,-54.523634049933
struct_600,-54.521468996989
struct_601,-54.517444048306
struct_602,-54.520960604787
struct_603,-54.523653199497
struct_604,-54.51930527772
struct_605,-54.516653364479
struct_606,-54.529441493599
struct_607,-54.524514061805
struct_608,-54.526811213613
struct_609,-54.528407215569
struct_610,-54.519993783295
struct_611,-54.522552782836
struct_612,-54.520128581178
struct_613,-54.520520003094
struct_614,-54.511823111003
struct_615,-54.516989819283
struct_616,-54.52331311574
struct_617,-54.520492725851
struct_618,-54.520332697729
struct_619,-54.51475251448
struct_620,-54.519885014662
struct_621,-54.523448468586
struct_622,-54.523046451733
struct_623,-54.52337280702
struct_624,-54.523644257839
struct_625,-54.523561898548
struct_626,-54.523872123791
struct_627,-54.521951333804
struct_628,-54.523133773747
struct_629,-54.521751147871
struct_630,-54.521338903695
struct_631,-54.523587262097
struct_632,-54.52550999226
struct_633,-54.519950810429
struct_634,-54.513511092134
struct_635,-54.519345121603
struct_636,-54.519611938889
struct_637,-54.524691213807
struct_638,-54.52263377841
struct_639,-54.522558548062
struct_640,-54.525914501018
struct_641,-54.521877833358
struct_642,-54.52218957199
struct_643,-54.517457871431
struct_644,-54.521796622907
struct_645,-54.522870318522
struct_646,-54.530518915082
struct_647,-54.526896215455
struct_648,-54.519979069179
struct_649,-54.526837283218
struct_650,-54.520854275353
struct_651,-54.524777978365
struct_652,-54.520698882702
struct_653,-54.528598907138
struct_654,-54.521424946814
struct_655,-54.527891028262
struct_656,-54.517781129265
struct_657,-54.527022853508
struct_658,-54.52273862948
struct_659,-54.515916069855
struct_660,-54.518735890035
struct_661,-54.519651259681
struct_662,-54.52946629634
struct_663,-54.523767655587
struct_664,-54.515089052086
struct_665,-54.519990122156
struct_666,-54.527182258813
struct_667,-54.529681304523
struct_668,-54.512046876951
struct_669,-54.516104319511
struct_670,-54.527921414639
struct_671,-54.535008587593
struct_672,-54.52330622848
struct_673,-54.522069507377
struct_674,-54.514215316194
struct_675,-54.529226140718
struct_676,-54.526817968161
struct_677,-54.520897349886
struct_678,-54.51355441158
struct_679,-54.518108365448
struct_680,-54.531119012451
struct_681,-54.5174411773
struct_682,-54.525381840158
struct_683,-54.523892345248
struct_684,-54.524990054284
struct_685,-54.514755970283
struct_686,-54.529095522176
struct_687,-54.522257319418
struct_688,-54.530238095777
struct_689,-54.522853473406
struct_690,-54.521957232243
struct_691,-54.520609416336
struct_692,-54.524565019901
struct_693,-54.522430685521
struct_694,-54.526016163702
struct_695,-54.517205887683
struct_696,-54.528545676059
struct_697,-54.525527777899
struct_698,-54.523369247972
struct_699,-54.523517497203
struct_700,-54.513500422525
struct_701,-54.529353587747
struct_702,-54.52522559048
struct_703,-54.528304219309
struct_704,-54.522830750645
struct_705,-54.517186465379
struct_706,-54.52640785384
struct_707,-54.526146501776
struct_708,-54.521462492125
struct_709,-54.519313759282
struct_710,-54.521930807411
struct_711,-54.522732595747
struct_712,-54.529237213176
struct_713,-54.531669871585
struct_714,-54.522484510257
struct_715,-54.523536783675
struct_716,-54.521952094739
struct_717,-54.529249962521
struct_718,-54.525066243918
struct_719,-54.52168446985
struct_720,-54.517455089519
struct_721,-54.527614505059
struct_722,-54.526334300722
struct_723,-54.523439633508
struct_724,-54.521860152791
struct_725,-54.524628167787
struct_726,-54.519242522113
struct_727,-54.525754110396
struct_728,-54.530357468359
struct_729,-54.514939188375
struct_730,-54.517837052272
struct_731,-54.520770231792
struct_732,-54.531877450085
struct_733,-54.526888564
struct_734,-54.524934167626
struct_735,-54.523930998412
struct_736,-54.517048057193
struct_737,-54.529976415521
struct_738,-54.526154336588
struct_739,-54.517381829723
struct_740,-54.524980174948
struct_741,-54.538372891303
struct_742,-54.524873523179
struct_743,-54.52159038677
struct_744,-54.526099612556
struct_745,-54.517786847278
struct_746,-54.527131104753
struct_747,-54.517215360519
struct_748,-54.527963205113
struct_749,-54.523664648396
struct_750,-54.519376979622
struct_751,-54.526825578272
struct_752,-54.530815834978
struct_753,-54.519931273787
struct_754,-54.524813110332
struct_755,-54.516620070308
struct_756,-54.522612245017
struct_757,-54.525361384427
struct_758,-54.519919149823
struct_759,-54.522461271461
struct_760,-54.519484415055
struct_761,-54.527519221623
struct_762,-54.52037742863
struct_763,-54.520203640127
struct_764,-54.521607488004
struct_765,-54.53142759498
struct_766,-54.532381806016
struct_767,-54.527607949733
struct_768,-54.524581719834
struct_769,-54.527466900818
struct_770,-54.523297565313
struct_771,-54.52398358256
struct_772,-54.522097494083
struct_773,-54.520231738658
struct_774,-54.528549787257
struct_775,-54.524145020035
struct_776,-54.528969489057
struct_777,-54.533472714847
struct_778,-54.524601437538
struct_779,-54.523724957029
struct_780,-54.520160697952
struct_781,-54.520933950601
struct_782,-54.52096879129
struct_783,-54.527402712579
struct_784,-54.524276125459
struct_785,-54.523094289949
struct_786,-54.515972412932
struct_787,-54.524753107095
struct_788,-54.523209209988
struct_789,-54.523425134121
struct_790,-54.520767353701
struct_791,-54.525287771857
struct_792,-54.529422033072
struct_793,-54.517359725871
struct_794,-54.520379076878
struct_795,-54.52000765498
struct_796,-54.517063823404
struct_797,-54.525888749076
struct_798,-54.527291970722
struct_799,-54.521217757438
struct_800,-54.529376639532
struct_801,-54.518407108515
struct_802,-54.521945062131
struct_803,-54.523468039197
struct_804,-54.521803841274
struct_805,-54.526436476847
struct_806,-54.510665889216
struct_807,-54.527904097182
struct_808,-54.522932893458
struct_809,-54.528375256586
struct_810,-54.522936306498
struct_811,-54.521324112984
struct_812,-54.531880260569
struct_813,-54.525455000574
struct_814,-54.523929314537
struct_815,-54.531676781235
struct_816,-54.518033956364
struct_817,-54.525787555584
struct_818,-54.52763812351
struct_819,-54.520364126588
struct_820,-54.528497228779
struct_821,-54.523401759878
struct_822,-54.523962230741
struct_823,-54.529116942743
struct_824,-54.523122692586
struct_825,-54.517439185064
struct_826,-54.529015689683
struct_827,-54.520278827983
struct_828,-54.521991673869
struct_829,-54.521115628316
struct_830,-54.523340884249
struct_831,-54.526988292709
struct_832,-54.522688855268
struct_833,-54.524801559068
struct_834,-54.520733865046
struct_835,-54.531467293858
struct_836,-54.529839047302
struct_837,-54.528909439345
struct_838,-54.527413726431
struct_839,-54.525865100976
struct_840,-54.522820387858
struct_841,-54.519273942793
struct_842,-54.526157088596
struct_843,-54.530866685892
struct_844,-54.519943428839
struct_845,-54.518753021252
struct_846,-54.521899539854
struct_847,-54.526721316519
struct_848,-54.526989107352
struct_849,-54.523768350522
struct_850,-54.525137070155
struct_851,-54.531610780029
struct_852,-54.528749745582
struct_853,-54.520097602354
struct_854,-54.528861414381
struct_855,-54.528465641547
struct_856,-54.524033460676
struct_857,-54.521285905882
struct_858,-54.524493289172
struct_859,-54.52623911012
struct_860,-54.525933691098
struct_861,-54.521992810379
struct_862,-54.515243375515
struct_863,-54.530764029712
struct_864,-54.524912288995
struct_865,-54.523129152725
struct_866,-54.522486194438
struct_867,-54.523743755334
struct_868,-54.524768974658
struct_869,-54.527596597918
struct_870,-54.527569959651
struct_871,-54.52324054376
struct_872,-54.523244856431
struct_873,-54.514556971713
struct_874,-54.524220735855
struct_875,-54.521310807249
struct_876,-54.523131068166
struct_877,-54.527756109628
struct_878,-54.518114449779
struct_879,-54.520634223905
struct_880,-54.521114241154
struct_881,-54.527120152627
struct_882,-54.528373829288
struct_883,-54.521775111048
struct_884,-54.522466290945
struct_885,-54.531229344569
struct_886,-54.522771243042
struct_887,-54.514590619846
struct_888,-54.517662352467
struct_889,-54.522529379246
struct_890,-54.524387082889
struct_891,-54.528020010175
struct_892,-54.520906534427
struct_893,-54.524143884746
struct_894,-54.522475346837
struct_895,-54.522268633298
struct_896,-54.521526867147
struct_897,-54.522769903408
struct_898,-54.528826183504
struct_899,-54.523540178726
struct_900,-54.522687423639
struct_901,-54.521574259089
struct_902,-54.522972477853
struct_903,-54.524184478525
struct_904,-54.523589575015
struct_905,-54.524326064683
struct_906,-54.527252309779
struct_907,-54.525766662323
struct_908,-54.517068804308
struct_909,-54.522795047065
struct_910,-54.523109046998
struct_911,-54.523359458148
struct_912,-54.517051763862
struct_913,-54.516344285129
struct_914,-54.53022139343
struct_915,-54.52271961711
struct_916,-54.52376737407
struct_917,-54.529805454877
struct_918,-54.528160235709
struct_919,-54.519222080255
struct_920,-54.523077328703
struct_921,-54.522800926307
struct_922,-54.518647938034
struct_923,-54.517888471535
struct_924,-54.521907155499
struct_925,-54.520292263472
struct_926,-54.520907465801
struct_927,-54.528031811241
struct_928,-54.523160555566
struct_929,-54.519339701034
struct_930,-54.517637978739
struct_931,-54.52425687154
struct_932,-54.525244144611
struct_933,-54.523002143515
struct_934,-54.524197441322
struct_935,-54.528296426466
struct_936,-54.523731796634
struct_937,-54.525842372837
struct_938,-54.525278618201
struct_939,-54.524941346996
struct_940,-54.521883932551
struct_941,-54.517059327736
struct_942,-54.526100028219
struct_943,-54.524904130489
struct_944,-54.525809515686
struct_945,-54.519049989302
struct_946,-54.528412281616
struct_947,-54.512138541406
struct_948,-54.526812562709
struct_949,-54.522638415932
struct_950,-54.53719904631
struct_951,-54.519456490439
struct_952,-54.52163330937
struct_953,-54.524032359412
struct_954,-54.525162537113
struct_955,-54.520043915963
struct_956,-54.521427043616
struct_957,-54.526499787852
struct_958,-54.524234859409
struct_959,-54.530698836354
struct_960,-54.52897768052
struct_961,-54.525234121363
struct_962,-54.531639624092
struct_963,-54.534480366948
struct_964,-54.527802599415
struct_965,-54.522393447694
struct_966,-54.533835824206
struct_967,-54.523876867393
struct_968,-54.532321075526
struct_969,-54.526371347617
struct_970,-54.531507990423
struct_971,-54.521554029201
struct_972,-54.524889530399
struct_973,-54.528605615096
struct_974,-54.518833902258
struct_975,-54.517675984483
struct_976,-54.532390557001
struct_977,-54.520997450818
struct_978,-54.521713585783
struct_979,-54.519380852766
struct_980,-54.522928491784
struct_981,-54.526013685544
struct_982,-54.520082048912
struct_983,-54.523515299379
struct_984,-54.52996696956
struct_985,-54.527829195168
struct_986,-54.523981108358
struct_987,-54.520497461934
struct_988,-54.528501108098
struct_989,-54.524586991633
struct_990,-54.527932425683
struct_991,-54.527111687118
struct_992,-54.523746921037
struct_993,-54.529989135772
struct_994,-54.52847600827
struct_995,-54.52827443131
struct_996,-54.521510357337
struct_997,-54.520335023911
struct_998,-54.525908328119
struct_999,-54.520596497433
struct_1000,-54.526829560235
struct_1001,-54.529480475508
struct_1002,-54.518081039613
struct_1003,-54.52980399641
struct_1004,-54.524852736237
struct_1005,-54.517900607856
struct_1006,-54.516472563207
struct_1007,-54.51997894954
struct_1008,-54.526885121315
struct_1009,-54.524124233253
struct_1010,-54.511533101983
struct_1011,-54.530849555763
struct_1012,-54.519549673902
struct_1013,-54.520677047904
struct_1014,-54.525242694283
struct_1015,-54.523866271894
struct_1016,-54.521405930612
struct_1017,-54.521202317522
struct_1018,-54.518937319311
struct_1019,-54.526536771706
struct_1020,-54.519436187418
struct_1021,-54.526424258224
struct_1022,-54.526435279656
struct_1023,-54.52588033964
struct_1024,-54.519346352763
struct_1025,-54.528490825267
struct_1026,-54.519222474786
struct_1027,-54.530404938717
struct_1028,-54.52339470751
struct_1029,-54.521938444869
struct_1030,-54.52562973273
struct_1031,-54.528925986741
struct_1032,-54.519930732543
struct_1033,-54.522214454535
struct_1034,-54.524355519077
struct_1035,-54.519216941991
struct_1036,-54.519932922608
struct_1037,-54.521076957247
struct_1038,-54.521106626598
struct_1039,-54.526881968788
struct_1040,-54.526104922684
struct_1041,-54.51880212927
