,Energy (kcal/mol)
struct_254,-52.271263370122
struct_255,-52.268957143778
struct_256,-52.267441828382
struct_257,-52.268417475078
struct_258,-52.279866475054
struct_259,-52.25723404827
struct_260,-52.271421351732
struct_261,-52.264160478485
struct_262,-52.269300887721
struct_263,-52.267844627991
struct_264,-52.265404570304
struct_265,-52.267671966747
struct_266,-52.267855270947
struct_267,-52.261320352325
struct_268,-52.273546705602
struct_269,-52.256941912011
struct_270,-52.266610818073
struct_271,-52.268886035008
struct_272,-52.264027804042
struct_273,-52.268189447199
struct_274,-52.271333798728
struct_275,-52.260019982151
struct_276,-52.265501863113
struct_277,-52.265997031433
struct_278,-52.277278749841
struct_279,-52.260384412797
struct_280,-52.276296007584
struct_281,-52.265840171848
struct_282,-52.265114525135
struct_283,-52.261326391783
struct_284,-52.270241730484
struct_285,-52.25477948778
struct_286,-52.267730736198
struct_287,-52.271694426988
struct_288,-52.266909286432
struct_289,-52.269952875268
struct_290,-52.263090643339
struct_291,-52.26482699204
struct_292,-52.262181867455
struct_293,-52.269041316922
struct_294,-52.262848551751
struct_295,-52.263925427481
struct_296,-52.273327519278
struct_297,-52.262328254926
struct_298,-52.266172248051
struct_299,-52.263076610787
struct_300,-52.262575220796
struct_301,-52.263543655454
struct_302,-52.260008957933
struct_303,-52.26742027709
struct_304,-52.262878620644
struct_305,-52.264584016358
struct_306,-52.268552436896
struct_307,-52.269069505616
struct_308,-52.262675205727
struct_309,-52.275740790841
struct_310,-52.266512263053
struct_311,-52.274705025209
struct_312,-52.265930254773
struct_313,-52.263872349373
struct_314,-52.263323037347
struct_315,-52.268541010546
struct_316,-52.260453208007
struct_317,-52.259067606008
struct_318,-52.269094576511
struct_319,-52.271297494746
struct_320,-52.256033558712
struct_321,-52.267800615393
struct_322,-52.267250784684
struct_323,-52.26701676302
struct_324,-52.265645461096
struct_325,-52.268152502926
struct_326,-52.264086991828
struct_327,-52.267565690805
struct_328,-52.264961725139
struct_329,-52.25753287969
struct_330,-52.265771358751
struct_331,-52.268958412
struct_332,-52.264405489545
struct_333,-52.259857410908
struct_334,-52.260858095098
struct_335,-52.266853675075
struct_336,-52.27335762677
struct_337,-52.2664852852
struct_338,-52.257131369147
struct_339,-52.266667170587
struct_340,-52.267397998855
struct_341,-52.266131438623
struct_342,-52.269590002946
struct_343,-52.259693720516
struct_344,-52.26762333839
struct_345,-52.272722860635
struct_346,-52.263902612625
struct_347,-52.268304433434
struct_348,-52.263849019738
struct_349,-52.259697646623
struct_350,-52.268681911047
struct_351,-52.265183458692
struct_352,-52.262773245776
struct_353,-52.261479464276
struct_354,-52.266095620005
struct_355,-52.266375211937
struct_356,-52.26273089234
struct_357,-52.265124984629
struct_358,-52.257527935344
struct_359,-52.266690431668
struct_360,-52.268785105448
struct_361,-52.263468393776
struct_362,-52.264381583399
struct_363,-52.271796480565
struct_364,-52.264089106827
struct_365,-52.258917172793
struct_366,-52.260967032229
struct_367,-52.267463765068
struct_368,-52.260168765551
struct_369,-52.260799900304
struct_370,-52.268901164787
struct_371,-52.266680360659
struct_372,-52.258843488256
struct_373,-52.268239044
struct_374,-52.270796609479
struct_375,-52.259137961322
struct_376,-52.262492162526
struct_377,-52.268526766679
struct_378,-52.261028983163
struct_379,-52.25971359136
struct_380,-52.271189542746
struct_381,-52.274730984987
struct_382,-52.263264863448
struct_383,-52.267351155839
struct_384,-52.266820694787
struct_385,-52.263972086287
struct_386,-52.266004687179
struct_387,-52.269245212545
struct_388,-52.257937723241
struct_389,-52.261295920621
struct_390,-52.269381458561
struct_391,-52.261805546301
struct_392,-52.265393708167
struct_393,-52.261176414287
struct_394,-52.258079357505
struct_395,-52.271136813657
struct_396,-52.268731767578
struct_397,-52.266342650563
struct_398,-52.270171589203
struct_399,-52.270841343481
struct_400,-52.262221714826
struct_401,-52.271052978011
struct_402,-52.269037997095
struct_403,-52.269283293395
struct_404,-52.26490995968
struct_405,-52.267963501506
struct_406,-52.265436436266
struct_407,-52.268961043968
struct_408,-52.268076174296
struct_409,-52.268100203008
struct_410,-52.266625137111
struct_411,-52.267819392069
struct_412,-52.261121090192
struct_413,-52.266448861385
struct_414,-52.265302911396
struct_415,-52.262994162359
struct_416,-52.272849232459
struct_417,-52.262227352953
struct_418,-52.26698643954
struct_419,-52.269057406944
struct_420,-52.271712376607
struct_421,-52.264476936524
struct_422,-52.266995529845
struct_423,-52.26112812638
struct_424,-52.263685351512
struct_425,-52.257635326246
struct_426,-52.27030459862
struct_427,-52.267063713103
struct_428,-52.266934583252
struct_429,-52.261953082426
struct_430,-52.259488589686
struct_431,-52.267256043565
struct_432,-52.258839726721
struct_433,-52.261380887718
struct_434,-52.268203917426
struct_435,-52.266416433028
struct_436,-52.26454406026
struct_437,-52.264734212983
struct_438,-52.26418928826
struct_439,-52.265735588197
struct_440,-52.270501632348
struct_441,-52.260889389188
struct_442,-52.265326198924
struct_443,-52.275943475949
struct_444,-52.271667581458
struct_445,-52.266061599054
struct_446,-52.267129263107
struct_447,-52.270311302524
struct_448,-52.264827116947
struct_449,-52.268484761062
struct_450,-52.260250490472
struct_451,-52.267913012913
struct_452,-52.26463536886
struct_453,-52.262445194144
struct_454,-52.265217925093
struct_455,-52.260262503538
struct_456,-52.270007457897
struct_457,-52.257360008782
struct_458,-52.267173656637
struct_459,-52.267168240959
struct_460,-52.26725171822
struct_461,-52.263119055205
struct_462,-52.262223062094
struct_463,-52.267600470559
struct_464,-52.263989587409
struct_465,-52.260869927106
struct_466,-52.261180223572
struct_467,-52.260541158182
struct_468,-52.264032901619
struct_469,-52.260659065421
struct_470,-52.259567434769
struct_471,-52.270840503045
struct_472,-52.260858993899
struct_473,-52.264584374549
struct_474,-52.268747428433
struct_475,-52.26661047534
struct_476,-52.273824051287
struct_477,-52.267583391113
struct_478,-52.267113722716
struct_479,-52.268604906908
struct_480,-52.268473951334
struct_481,-52.261443770803
struct_482,-52.26441391117
struct_483,-52.27012267654
struct_484,-52.26214381028
struct_485,-52.264375543671
struct_486,-52.267463356483
struct_487,-52.251542238669
struct_488,-52.266002774547
struct_489,-52.272477828825
struct_490,-52.259833817057
struct_491,-52.268426384931
struct_492,-52.265375107576
struct_493,-52.261070985121
struct_494,-52.263973102821
struct_495,-52.264119337881
struct_496,-52.267555199002
struct_497,-52.255195429755
struct_498,-52.260726161429
struct_499,-52.261151326674
struct_500,-52.261865408062
struct_501,-52.273279524595
struct_502,-52.268274954605
struct_503,-52.265506608296
struct_504,-52.264922946803
struct_505,-52.257391067744
struct_506,-52.273496143482
struct_507,-52.264745365849
struct_508,-52.269649576144
struct_509,-52.273789463906
struct_510,-52.258921253289
struct_511,-52.271812297858
struct_512,-52.263297878328
struct_513,-52.27154924923
struct_514,-52.261633388759
struct_515,-52.262820322692
struct_516,-52.268281389285
struct_517,-52.259211399713
struct_518,-52.262572868033
struct_519,-52.263223168587
struct_520,-52.264126789897
struct_521,-52.271714072257
struct_522,-52.267603348163
struct_523,-52.269645136415
struct_524,-52.262499814818
struct_525,-52.263036943575
struct_526,-52.260662023961
struct_527,-52.266427692074
struct_528,-52.263978400872
struct_529,-52.264157199287
struct_530,-52.260224872068
struct_531,-52.267671296201
struct_532,-52.261477651092
struct_533,-52.266572834553
struct_534,-52.269324575567
struct_535,-52.269277402641
struct_536,-52.267562176189
struct_537,-52.265235457727
struct_538,-52.271240252025
struct_539,-52.263235806568
struct_540,-52.260653751693
struct_541,-52.264291638165
struct_542,-52.270438074713
struct_543,-52.260895311818
struct_544,-52.267947074594
struct_545,-52.263983637199
struct_546,-52.273667455739
struct_547,-52.267107217097
struct_548,-52.271509163514
struct_549,-52.27144079731
struct_550,-52.266397988834
struct_551,-52.263738353364
struct_552,-52.270049735225
struct_553,-52.260960464794
struct_554,-52.266194746696
struct_555,-52.266934424427
struct_556,-52.265327063937
struct_557,-52.266777268845
struct_558,-52.263025351511
struct_559,-52.267087010891
struct_560,-52.268318267272
struct_561,-52.265479725184
struct_562,-52.274086408843
struct_563,-52.267205691559
struct_564,-52.266868266317
struct_565,-52.260207592834
struct_566,-52.27634427517
struct_567,-52.265639772016
struct_568,-52.268318940763
struct_569,-52.270326250496
struct_570,-52.262876899249
struct_571,-52.273234570719
struct_572,-52.271346967523
struct_573,-52.266056740539
struct_574,-52.270479685125
struct_575,-52.265244473064
struct_576,-52.268064555657
struct_577,-52.262103956085
struct_578,-52.263013184698
struct_579,-52.261086924016
struct_580,-52.270567332155
struct_581,-52.253292275374
struct_582,-52.268619163154
struct_583,-52.269420316242
struct_584,-52.265174621002
struct_585,-52.266848212368
struct_586,-52.2655904244
struct_587,-52.264857970563
struct_588,-52.267097507993
struct_589,-52.267207108331
struct_590,-52.269744951639
struct_591,-52.269536080865
struct_592,-52.269772484375
struct_593,-52.261584164464
struct_594,-52.265716297041
struct_595,-52.260522942559
struct_596,-52.261918452729
struct_597,-52.261834820592
struct_598,-52.26044336134
struct_599,-52.263603173333
struct_600,-52.263725841478
struct_601,-52.261469755537
struct_602,-52.26875675142
struct_603,-52.271843367435
struct_604,-52.259428056876
struct_605,-52.272635361502
struct_606,-52.265517261132
struct_607,-52.265542417059
struct_608,-52.273918060734
struct_609,-52.259448456758
struct_610,-52.258342798513
struct_611,-52.26054863775
struct_612,-52.252425775562
struct_613,-52.271745347499
struct_614,-52.259928064561
struct_615,-52.262815656153
struct_616,-52.260985726209
struct_617,-52.268315757263
struct_618,-52.266168828995
struct_619,-52.267697223318
struct_620,-52.268555660813
struct_621,-52.26644052953
struct_622,-52.281808208862
struct_623,-52.2596780015
struct_624,-52.265012355373
struct_625,-52.265893815429
struct_626,-52.263414466161
struct_627,-52.271089653826
struct_628,-52.265112488018
struct_629,-52.259272765019
struct_630,-52.269892736122
struct_631,-52.266915757628
struct_632,-52.262417556724
struct_633,-52.264805419882
struct_634,-52.270107155314
struct_635,-52.270639094203
struct_636,-52.266844110041
struct_637,-52.269271883609
struct_638,-52.269404981419
struct_639,-52.26120947666
struct_640,-52.270655255596
struct_641,-52.270451381381
struct_642,-52.263864294377
struct_643,-52.265151305711
struct_644,-52.253467563642
struct_645,-52.267221603101
struct_646,-52.270596109958
struct_647,-52.2618576946
struct_648,-52.257742407895
struct_649,-52.264922189602
struct_650,-52.270495171727
struct_651,-52.264748417514
struct_652,-52.267314271888
struct_653,-52.264627280035
struct_654,-52.267084398325
struct_655,-52.26436077544
struct_656,-52.263945662528
struct_657,-52.269209683541
struct_658,-52.264003437509
struct_659,-52.268547167429
struct_660,-52.267513781971
struct_661,-52.263822603916
struct_662,-52.264617189677
struct_663,-52.26343541722
struct_664,-52.269594559316
struct_665,-52.270572741926
struct_666,-52.269766035264
struct_667,-52.262480843555
struct_668,-52.264442713392
struct_669,-52.265498917374
struct_670,-52.261387232512
struct_671,-52.268121718651
struct_672,-52.27080527119
struct_673,-52.265895777847
struct_674,-52.266962159659
struct_675,-52.26084215013
struct_676,-52.267437548556
struct_677,-52.2647901153
struct_678,-52.26214775497
struct_679,-52.260545536857
struct_680,-52.266014407589
struct_681,-52.274196873426
struct_682,-52.262502630676
struct_683,-52.262604597999
struct_684,-52.262291093782
struct_685,-52.260505503034
struct_686,-52.274282966525
struct_687,-52.268933230743
struct_688,-52.257293309982
struct_689,-52.268541153634
struct_690,-52.268032839017
struct_691,-52.272216093153
struct_692,-52.272323615151
struct_693,-52.25966660689
struct_694,-52.270874685353
struct_695,-52.272282159127
struct_696,-52.268807161879
struct_697,-52.268565523296
struct_698,-52.264869826552
struct_699,-52.263773997426
struct_700,-52.268519712148
struct_701,-52.256692908283
struct_702,-52.259287898514
struct_703,-52.264088283108
struct_704,-52.269327039786
struct_705,-52.267604851381
struct_706,-52.262217763767
struct_707,-52.263375258879
struct_708,-52.265811097718
struct_709,-52.269364681364
struct_710,-52.263818184089
struct_711,-52.264840960785
struct_712,-52.269383546237
struct_713,-52.268998825177
struct_714,-52.258959223721
struct_715,-52.261815306193
struct_716,-52.267635577268
struct_717,-52.266026587332
struct_718,-52.266712246801
struct_719,-52.270007334812
struct_720,-52.266870009108
struct_721,-52.264041976421
struct_722,-52.275505791149
struct_723,-52.266274098635
struct_724,-52.265488489919
struct_725,-52.27081021137
struct_726,-52.257952260149
struct_727,-52.255158957098
struct_728,-52.264773067577
struct_729,-52.264759983524
struct_730,-52.265071479635
struct_731,-52.261198740762
struct_732,-52.268263413229
struct_733,-52.259556993449
struct_734,-52.265876007184
struct_735,-52.258695545908
struct_736,-52.258973457943
struct_737,-52.267538577359
struct_738,-52.261839686101
struct_739,-52.260723521405
struct_740,-52.270943808355
struct_741,-52.258617358426
struct_742,-52.267081096808
struct_743,-52.272349038915
struct_744,-52.269647954435
struct_745,-52.271329001563
struct_746,-52.260242866418
struct_747,-52.271052628258
struct_748,-52.264551231362
struct_749,-52.261641945787
struct_750,-52.266603703853
struct_751,-52.262938454561
struct_752,-52.260224873206
struct_753,-52.259965110716
struct_754,-52.262360987715
struct_755,-52.263365357072
struct_756,-52.264800629753
struct_757,-52.257285034531
struct_758,-52.263318492085
struct_759,-52.257274562287
struct_760,-52.271311413112
struct_761,-52.260307323729
struct_762,-52.271197236393
struct_763,-52.271588149656
struct_764,-52.264283580243
struct_765,-52.263483344349
struct_766,-52.264593753963
struct_767,-52.269369556705
struct_768,-52.263801048751
struct_769,-52.266535766131
struct_770,-52.260679858849
struct_771,-52.261399536872
struct_772,-52.259653361518
struct_773,-52.268766509553
struct_774,-52.264051634863
struct_775,-52.267638708217
struct_776,-52.261693177773
struct_777,-52.264011032139
struct_778,-52.262213869948
struct_779,-52.27014401516
struct_780,-52.258904734297
struct_781,-52.260786823306
struct_782,-52.266030187509
struct_783,-52.263239579435
struct_784,-52.263227811373
struct_785,-52.265290056163
struct_786,-52.26452338079
struct_787,-52.266650835427
struct_788,-52.271395408467
struct_789,-52.270110424334
struct_790,-52.268049999942
struct_791,-52.270610386539
struct_792,-52.272209089152
struct_793,-52.267547587119
struct_794,-52.261726576444
struct_795,-52.261400533448
struct_796,-52.268159498717
struct_797,-52.259044778655
struct_798,-52.263908981742
struct_799,-52.259771191178
struct_800,-52.256842548239
struct_801,-52.269998437422
struct_802,-52.267702900322
struct_803,-52.266452789123
struct_804,-52.262341477042
struct_805,-52.265819394498
struct_806,-52.27501302718
struct_807,-52.263749958719
struct_808,-52.267860690606
struct_809,-52.270298672188
struct_810,-52.273210870389
struct_811,-52.26629659726
struct_812,-52.25990467981
struct_813,-52.269123288073
struct_814,-52.270768680036
struct_815,-52.269757444782
struct_816,-52.270576967708
struct_817,-52.263345648853
struct_818,-52.266697216428
struct_819,-52.268318433713
struct_820,-52.265248239469
struct_821,-52.267889989095
struct_822,-52.268446312479
struct_823,-52.274492862517
struct_824,-52.270681734683
struct_825,-52.263917489155
struct_826,-52.256071603564
struct_827,-52.263126717255
struct_828,-52.273605242332
struct_829,-52.271098516242
struct_830,-52.262507141068
struct_831,-52.265800758167
struct_832,-52.2638890321
struct_833,-52.258228652247
struct_834,-52.269822772733
struct_835,-52.262860591708
struct_836,-52.264444093717
struct_837,-52.265446922419
struct_838,-52.271074021481
struct_839,-52.260552239523
struct_840,-52.25699874193
struct_841,-52.266868146921
struct_842,-52.262992961958
struct_843,-52.269910642072
struct_844,-52.261799400893
struct_845,-52.261823382712
struct_846,-52.267237334211
struct_847,-52.251950546831
struct_848,-52.268492928329
struct_849,-52.256241503237
struct_850,-52.260108671308
struct_851,-52.260799060005
struct_852,-52.261574939405
struct_853,-52.265854826033
struct_854,-52.263926256562
struct_855,-52.255698826324
struct_856,-52.25224630993
struct_857,-52.259542684564
struct_858,-52.26020352166
struct_859,-52.260501460167
struct_860,-52.265421585262
struct_861,-52.262647283822
struct_862,-52.255847901938
struct_863,-52.258519581249
struct_864,-52.265384269006
struct_865,-52.262224951329
struct_866,-52.266506567558
struct_867,-52.267135823409
struct_868,-52.25828970127
struct_869,-52.265395196933
struct_870,-52.268661111661
struct_871,-52.264075481268
struct_872,-52.266217435836
struct_873,-52.266076989985
struct_874,-52.263041465345
struct_875,-52.26130700936
struct_876,-52.258583195033
struct_877,-52.261559300205
struct_878,-52.265676340681
struct_879,-52.257178569924
struct_880,-52.264434770173
struct_881,-52.261179391114
struct_882,-52.257396305301
struct_883,-52.268718746754
struct_884,-52.26391116083
struct_885,-52.265233335463
struct_886,-52.261329226878
struct_887,-52.265708310897
struct_888,-52.262586843019
struct_889,-52.270202311601
struct_890,-52.267270063626
struct_891,-52.261415354492
struct_892,-52.250982509429
struct_893,-52.268583228227
struct_894,-52.264105495673
struct_895,-52.257325303952
struct_896,-52.273471700099
struct_897,-52.26960659324
struct_898,-52.266408660684
struct_899,-52.267548265026
struct_900,-52.272664995646
struct_901,-52.266836793562
struct_902,-52.261739307134
struct_903,-52.260504689894
struct_904,-52.271565008081
struct_905,-52.269439308202
struct_906,-52.263401389601
struct_907,-52.265810288225
struct_908,-52.274447383378
struct_909,-52.267433842572
struct_910,-52.256417028932
struct_911,-52.264306239821
struct_912,-52.266994199849
struct_913,-52.267923087114
struct_914,-52.262755553569
struct_915,-52.261545581428
struct_916,-52.261856257378
struct_917,-52.271349563181
struct_918,-52.265254517675
struct_919,-52.260431944817
struct_920,-52.270394183236
struct_921,-52.26726797312
struct_922,-52.263956964407
struct_923,-52.267913606386
struct_924,-52.266803491921
struct_925,-52.260782630051
struct_926,-52.259459571199
struct_927,-52.261341564836
struct_928,-52.273922680648
struct_929,-52.263089601086
struct_930,-52.265518445057
struct_931,-52.266325695292
struct_932,-52.266780376192
struct_933,-52.272139750761
struct_934,-52.263217236656
struct_935,-52.269256038948
struct_936,-52.272605445878
struct_937,-52.263884120833
struct_938,-52.267859135355
struct_939,-52.264154071153
struct_940,-52.263267106021
struct_941,-52.265315126524
struct_942,-52.261453827832
struct_943,-52.266864626233
struct_944,-52.268072834237
struct_945,-52.259497221144
struct_946,-52.261767204991
struct_947,-52.263169936322
struct_948,-52.265045847684
struct_949,-52.267132680333
struct_950,-52.267419537757
struct_951,-52.265936977639
struct_952,-52.264538629102
struct_953,-52.267550965748
struct_954,-52.256614179742
struct_955,-52.273093738697
struct_956,-52.266339941688
struct_957,-52.268656109399
struct_958,-52.272193524172
struct_959,-52.272077141551
struct_960,-52.264895894815
struct_961,-52.26631527346
struct_962,-52.258628506878
struct_963,-52.262631010795
struct_964,-52.261271837581
struct_965,-52.272707341521
struct_966,-52.267565353337
struct_967,-52.263225047285
struct_968,-52.270964069929
struct_969,-52.264693364805
struct_970,-52.269484601959
struct_971,-52.26459442131
struct_972,-52.26798464084
struct_973,-52.264039750885
struct_974,-52.255177917022
struct_975,-52.268141520624
struct_976,-52.25980886041
struct_977,-52.263331410089
struct_978,-52.270657155139
struct_979,-52.265524714715
struct_980,-52.261521321282
struct_981,-52.265382238771
struct_982,-52.268095759623
struct_983,-52.272558268531
struct_984,-52.263395131907
struct_985,-52.267048800309
struct_986,-52.270595535142
struct_987,-52.266359400718
struct_988,-52.268353949247
struct_989,-52.264947838587
struct_990,-52.266143491979
struct_991,-52.270252089198
struct_992,-52.270155105761
struct_993,-52.270359245117
struct_994,-52.271308088539
struct_995,-52.263790231802
struct_996,-52.264993289667
struct_997,-52.263382259417
struct_998,-52.260893971884
struct_999,-52.268830601388
struct_1000,-52.266268002423
struct_1001,-52.265717228301
struct_1002,-52.261312628125
struct_1003,-52.262449476016
struct_1004,-52.261998079386
struct_1005,-52.263520930345
struct_1006,-52.271226335986
struct_1007,-52.267656117213
struct_1008,-52.264320196838
struct_1009,-52.271855119102
struct_1010,-52.268558549024
struct_1011,-52.27002228118
struct_1012,-52.267518565067
struct_1013,-52.26815729581
struct_1014,-52.268820188729
struct_1015,-52.265996689873
struct_1016,-52.268537422785
struct_1017,-52.271434097463
struct_1018,-52.271146379263
struct_1019,-52.253871718301
struct_1020,-52.255925703396
struct_1021,-52.269513692219
struct_1022,-52.265044977398
struct_1023,-52.264660265377
struct_1024,-52.269106035798
struct_1025,-52.266476569107
struct_1026,-52.269235617349
struct_1027,-52.270417509676
struct_1028,-52.272194600236
struct_1029,-52.271153812148
struct_1030,-52.26340969802
struct_1031,-52.265910792929
struct_1032,-52.268690788559
struct_1033,-52.267459737615
struct_1034,-52.258370939316
struct_1035,-52.261482054324
struct_1036,-52.270087677404
struct_1037,-52.26659739277
struct_1038,-52.270412480256
struct_1039,-52.266637396876
struct_1040,-52.259054059208
struct_1041,-52.264868866987
