,Energy (kcal/mol)
struct_152,-49.314222487013
struct_153,-49.310174901485
struct_154,-49.314829081982
struct_155,-49.311964440266
struct_156,-49.312198149732
struct_157,-49.313234358994
struct_158,-49.319660233537
struct_159,-49.315228261681
struct_160,-49.316821021784
struct_161,-49.313735080381
struct_162,-49.314653703559
struct_163,-49.318143295441
struct_164,-49.308695161634
struct_165,-49.319664450996
struct_166,-49.31864222238
struct_167,-49.311049187646
struct_168,-49.318449886691
struct_169,-49.313947085185
struct_170,-49.312836057981
struct_171,-49.312706200192
struct_172,-49.319784000941
struct_173,-49.312193910734
struct_174,-49.31882142116
struct_175,-49.313299665863
struct_176,-49.317084445661
struct_177,-49.314911884683
struct_178,-49.317001588873
struct_179,-49.309788457069
struct_180,-49.317770688752
struct_181,-49.309267575044
struct_182,-49.310735719271
struct_183,-49.314770787639
struct_184,-49.31306936222
struct_185,-49.317870023425
struct_186,-49.317408853734
struct_187,-49.317657520744
struct_188,-49.319081101798
struct_189,-49.319963440033
struct_190,-49.312924144966
struct_191,-49.312376945749
struct_192,-49.315630832033
struct_193,-49.31406181398
struct_194,-49.307639157489
struct_195,-49.310932718525
struct_196,-49.318209407222
struct_197,-49.319057438108
struct_198,-49.314724275515
struct_199,-49.318283039411
struct_200,-49.309876821548
struct_201,-49.316196448792
struct_202,-49.315113332071
struct_203,-49.318334758527
struct_204,-49.314185734601
struct_205,-49.316930663501
struct_206,-49.313977404119
struct_207,-49.317124339103
struct_208,-49.315360781979
struct_209,-49.30874913534
struct_210,-49.314923945768
struct_211,-49.311464177353
struct_212,-49.313434591447
struct_213,-49.319660923178
struct_214,-49.317085778306
struct_215,-49.314185037142
struct_216,-49.312663586614
struct_217,-49.316182272915
struct_218,-49.308147261672
struct_219,-49.319346179472
struct_220,-49.316293114393
struct_221,-49.312126721277
struct_222,-49.316749896298
struct_223,-49.313883680319
struct_224,-49.311636709786
struct_225,-49.316419809954
struct_226,-49.316124340599
struct_227,-49.319571909492
struct_228,-49.315120940367
struct_229,-49.310650592871
struct_230,-49.311822001315
struct_231,-49.322748590282
struct_232,-49.317259444882
struct_233,-49.315302685177
struct_234,-49.310225051845
struct_235,-49.308928183052
struct_236,-49.317523161793
struct_237,-49.314259613412
struct_238,-49.310627156154
struct_239,-49.314659278034
struct_240,-49.316151477366
struct_241,-49.315310740326
struct_242,-49.318591980333
struct_243,-49.313098545368
struct_244,-49.31846274447
struct_245,-49.314037223202
struct_246,-49.305020556843
struct_247,-49.318597868875
struct_248,-49.320508221528
struct_249,-49.305813044608
struct_250,-49.305705935628
struct_251,-49.314257258659
struct_252,-49.310488854284
struct_253,-49.312847237393
struct_254,-49.316256897963
struct_255,-49.317482249523
struct_256,-49.311444915341
struct_257,-49.31601606421
struct_258,-49.316662710572
struct_259,-49.320468678709
struct_260,-49.308988696102
struct_261,-49.31636657072
struct_262,-49.314023089207
struct_263,-49.309223510501
struct_264,-49.315080944779
struct_265,-49.311673810967
struct_266,-49.312083909174
struct_267,-49.316968576067
struct_268,-49.313940109759
struct_269,-49.31480733809
struct_270,-49.314367793569
struct_271,-49.314285415315
struct_272,-49.312142024136
struct_273,-49.311496719265
struct_274,-49.309598105341
struct_275,-49.310680363709
struct_276,-49.322059584278
struct_277,-49.320320436025
struct_278,-49.312882059406
struct_279,-49.313681783095
struct_280,-49.312471766368
struct_281,-49.310701032014
struct_282,-49.312353050772
struct_283,-49.32243461613
struct_284,-49.316155841204
struct_285,-49.313889603244
struct_286,-49.319256593382
struct_287,-49.319643458839
struct_288,-49.311844663312
struct_289,-49.315542539173
struct_290,-49.315153273038
struct_291,-49.306923929073
struct_292,-49.312236271379
struct_293,-49.316907643848
struct_294,-49.312666462176
struct_295,-49.314690001827
struct_296,-49.315871430185
struct_297,-49.311230627048
struct_298,-49.312699314273
struct_299,-49.310624453422
struct_300,-49.315233999776
struct_301,-49.316196440763
struct_302,-49.312676511221
struct_303,-49.309937341899
struct_304,-49.317494151195
struct_305,-49.317426841041
struct_306,-49.311421040448
struct_307,-49.314740494556
struct_308,-49.319383473793
struct_309,-49.315695204041
struct_310,-49.310662224778
struct_311,-49.314508483212
struct_312,-49.316644743656
struct_313,-49.315465681047
struct_314,-49.318720764285
struct_315,-49.31798432083
struct_316,-49.319178110699
struct_317,-49.31082865646
struct_318,-49.302080404365
struct_319,-49.31932261693
struct_320,-49.314613307932
struct_321,-49.308479000035
struct_322,-49.313728384772
struct_323,-49.317227146372
struct_324,-49.309770912886
struct_325,-49.319383286804
struct_326,-49.317061695476
struct_327,-49.310190265148
struct_328,-49.313435144895
struct_329,-49.315965122073
struct_330,-49.314002340714
struct_331,-49.316976838867
struct_332,-49.312411542454
struct_333,-49.315469833186
struct_334,-49.316431244894
struct_335,-49.310584433556
struct_336,-49.309420874853
struct_337,-49.32397015672
struct_338,-49.315560089118
struct_339,-49.309510020703
struct_340,-49.314989286133
struct_341,-49.311471603021
struct_342,-49.310258379848
struct_343,-49.320354171251
struct_344,-49.315909214086
struct_345,-49.312631415879
struct_346,-49.317791369269
struct_347,-49.314737246448
struct_348,-49.313306474791
struct_349,-49.313200889082
struct_350,-49.31723418289
struct_351,-49.314327650792
struct_352,-49.314703272024
struct_353,-49.315273520889
struct_354,-49.31346030093
struct_355,-49.310926950402
struct_356,-49.312483740565
struct_357,-49.315038158237
struct_358,-49.319484190222
struct_359,-49.310989087964
struct_360,-49.309261030735
struct_361,-49.313900185407
struct_362,-49.314849953557
struct_363,-49.310805653302
struct_364,-49.316560769464
struct_365,-49.312263985433
struct_366,-49.314112402948
struct_367,-49.314407908172
struct_368,-49.316645362189
struct_369,-49.316762558145
struct_370,-49.315398271449
struct_371,-49.31546588287
struct_372,-49.314363271022
struct_373,-49.318910375295
struct_374,-49.316099922258
struct_375,-49.313990977988
struct_376,-49.317522708134
struct_377,-49.314382532909
struct_378,-49.312175468049
struct_379,-49.317536549315
struct_380,-49.311235266723
struct_381,-49.3138842464
struct_382,-49.308905876537
struct_383,-49.317339982385
struct_384,-49.313165667882
struct_385,-49.316746188566
struct_386,-49.317843084558
struct_387,-49.313471840372
struct_388,-49.314971088072
struct_389,-49.319100900023
struct_390,-49.311603615633
struct_391,-49.3167353943
struct_392,-49.313926219204
struct_393,-49.316369527973
struct_394,-49.317971902879
struct_395,-49.311563381852
struct_396,-49.316747070249
struct_397,-49.316663457127
struct_398,-49.311913536001
struct_399,-49.315786051058
struct_400,-49.318834283744
struct_401,-49.305817988465
struct_402,-49.315693352115
struct_403,-49.315240021138
struct_404,-49.312396784302
struct_405,-49.316010134873
struct_406,-49.315513059383
struct_407,-49.30956587574
struct_408,-49.314381130932
struct_409,-49.315385673989
struct_410,-49.312649632711
struct_411,-49.319227504174
struct_412,-49.315629809263
struct_413,-49.307486256047
struct_414,-49.31323340638
struct_415,-49.319443617505
struct_416,-49.312118264703
struct_417,-49.314192714536
struct_418,-49.317045357567
struct_419,-49.306600523816
struct_420,-49.308506882763
struct_421,-49.3154505965
struct_422,-49.317230376921
struct_423,-49.318859524609
struct_424,-49.311871473941
struct_425,-49.314972778773
struct_426,-49.313994227751
struct_427,-49.310069426489
struct_428,-49.316187775481
struct_429,-49.311053313911
struct_430,-49.315070905909
struct_431,-49.312745635958
struct_432,-49.314183362214
struct_433,-49.31637500807
struct_434,-49.310715176881
struct_435,-49.318375639299
struct_436,-49.313849943088
struct_437,-49.32093233683
struct_438,-49.315986239615
struct_439,-49.312485587225
struct_440,-49.307582585945
struct_441,-49.311140320353
struct_442,-49.317456078597
struct_443,-49.313355586873
struct_444,-49.314399552326
struct_445,-49.315304538188
struct_446,-49.317056306586
struct_447,-49.315282420892
struct_448,-49.314464168433
struct_449,-49.3119862831
struct_450,-49.311390124094
struct_451,-49.30454989087
struct_452,-49.313586393039
struct_453,-49.318507665423
struct_454,-49.324716401706
struct_455,-49.316328819619
struct_456,-49.31083822581
struct_457,-49.311872759643
struct_458,-49.311708974008
struct_459,-49.319069923696
struct_460,-49.314171636973
struct_461,-49.31527822547
struct_462,-49.314871331788
struct_463,-49.313653538145
struct_464,-49.312768919964
struct_465,-49.310415292997
struct_466,-49.31103096298
struct_467,-49.315654688539
struct_468,-49.316172559037
struct_469,-49.312871178489
struct_470,-49.321775958261
struct_471,-49.315932055873
struct_472,-49.30708755455
struct_473,-49.309069524905
struct_474,-49.316722215983
struct_475,-49.310842992843
struct_476,-49.318814832989
struct_477,-49.318535677429
struct_478,-49.315586585094
struct_479,-49.312815255889
struct_480,-49.314555158556
struct_481,-49.310376933618
struct_482,-49.313576303666
struct_483,-49.323879202646
struct_484,-49.318537948557
struct_485,-49.314431246807
struct_486,-49.310639472553
struct_487,-49.309534040443
struct_488,-49.313274648249
struct_489,-49.314966375128
struct_490,-49.310517642352
struct_491,-49.320201638902
struct_492,-49.307107221508
struct_493,-49.306835425516
struct_494,-49.313292080551
struct_495,-49.315634509406
struct_496,-49.311397074755
struct_497,-49.315448309644
struct_498,-49.315247002044
struct_499,-49.31783440145
struct_500,-49.320846048597
struct_501,-49.31092056569
struct_502,-49.316331903417
struct_503,-49.312920340453
struct_504,-49.312944624791
struct_505,-49.316053373396
struct_506,-49.322262802754
struct_507,-49.309088606474
struct_508,-49.316227533565
struct_509,-49.3231328327
struct_510,-49.309142575264
struct_511,-49.312777688504
struct_512,-49.318080411347
struct_513,-49.318893416508
struct_514,-49.314058742282
struct_515,-49.318689165568
struct_516,-49.317621867545
struct_517,-49.312298601587
struct_518,-49.311801481433
struct_519,-49.320353247361
struct_520,-49.310255938992
struct_521,-49.310810647736
struct_522,-49.321189208982
struct_523,-49.311007960249
struct_524,-49.313718234779
struct_525,-49.308337103856
struct_526,-49.31294089221
struct_527,-49.314582752708
struct_528,-49.319491999464
struct_529,-49.316175243718
struct_530,-49.313985033664
struct_531,-49.307459339465
struct_532,-49.309338962047
struct_533,-49.314488052713
struct_534,-49.31261338964
struct_535,-49.317843559459
struct_536,-49.313653886835
struct_537,-49.318171026494
struct_538,-49.310726915893
struct_539,-49.316480223976
struct_540,-49.314523527676
struct_541,-49.315196878466
struct_542,-49.317619005569
struct_543,-49.312023945675
struct_544,-49.315070878816
struct_545,-49.311382464728
struct_546,-49.315033439042
struct_547,-49.316391883318
struct_548,-49.315388851252
struct_549,-49.312185595487
struct_550,-49.31444629535
struct_551,-49.307433906918
struct_552,-49.315393362892
struct_553,-49.31227036789
struct_554,-49.316615953507
struct_555,-49.317056615163
struct_556,-49.305942138192
struct_557,-49.315346490007
struct_558,-49.314651903825
struct_559,-49.318210105242
struct_560,-49.312984061992
struct_561,-49.313204962938
struct_562,-49.319040112808
struct_563,-49.315839914606
struct_564,-49.314294616016
struct_565,-49.316379291594
struct_566,-49.323874770199
struct_567,-49.313798731661
struct_568,-49.309736156728
struct_569,-49.308450013827
struct_570,-49.312906592265
struct_571,-49.314003153704
struct_572,-49.318807251842
struct_573,-49.313552541866
struct_574,-49.313110661395
struct_575,-49.308883046341
struct_576,-49.309158248077
struct_577,-49.318866897729
struct_578,-49.322769547883
struct_579,-49.321973184641
struct_580,-49.311904665414
struct_581,-49.307101472408
struct_582,-49.312236350868
struct_583,-49.320064294747
struct_584,-49.314352720034
struct_585,-49.316699148569
struct_586,-49.311959872302
struct_587,-49.307209150898
struct_588,-49.306853272212
struct_589,-49.313584618838
struct_590,-49.319600578232
struct_591,-49.319243724594
struct_592,-49.312274908536
struct_593,-49.310709983469
struct_594,-49.31518309529
struct_595,-49.31238051244
struct_596,-49.315506596086
struct_597,-49.317220651095
struct_598,-49.314692563834
struct_599,-49.314866391408
struct_600,-49.313642853051
struct_601,-49.312037657214
struct_602,-49.318772823188
struct_603,-49.319785389982
struct_604,-49.311106222378
struct_605,-49.31221656547
struct_606,-49.317897495628
struct_607,-49.314368693191
struct_608,-49.31769840514
struct_609,-49.31104057287
struct_610,-49.31074056691
struct_611,-49.31739570416
struct_612,-49.317273045272
struct_613,-49.317234341612
struct_614,-49.318805020744
struct_615,-49.316185920712
struct_616,-49.321235206438
struct_617,-49.31019310186
struct_618,-49.310903585744
struct_619,-49.314886127697
struct_620,-49.311090738492
struct_621,-49.312817089056
struct_622,-49.317376804518
struct_623,-49.315966440369
struct_624,-49.308981953787
struct_625,-49.308541303616
struct_626,-49.312718667462
struct_627,-49.318847515723
struct_628,-49.314351570531
struct_629,-49.312227339323
struct_630,-49.318856603063
struct_631,-49.30991520325
struct_632,-49.318475039546
struct_633,-49.317775052013
struct_634,-49.310904900539
struct_635,-49.318523419647
struct_636,-49.321761471304
struct_637,-49.315818638814
struct_638,-49.312228273874
struct_639,-49.312488159233
struct_640,-49.309821508216
struct_641,-49.31451381579
struct_642,-49.319058818074
struct_643,-49.308954205629
struct_644,-49.312482062748
struct_645,-49.322735118733
struct_646,-49.314462850835
struct_647,-49.313375128769
struct_648,-49.314874350904
struct_649,-49.308724662864
struct_650,-49.31576637469
struct_651,-49.306835025316
struct_652,-49.31740987872
struct_653,-49.318370057374
struct_654,-49.313952015684
struct_655,-49.310991677356
struct_656,-49.315458766681
struct_657,-49.310648872544
struct_658,-49.315965830262
struct_659,-49.320936427984
struct_660,-49.314977629723
struct_661,-49.317679543967
struct_662,-49.315501471994
struct_663,-49.310158516822
struct_664,-49.315590759029
struct_665,-49.311213648902
struct_666,-49.325150751346
struct_667,-49.315112659227
struct_668,-49.310322413785
struct_669,-49.317776351647
struct_670,-49.311856413801
struct_671,-49.319944935266
struct_672,-49.31308338901
struct_673,-49.309797166847
struct_674,-49.313953784675
struct_675,-49.308491478392
struct_676,-49.316625405718
struct_677,-49.31511406968
struct_678,-49.313235742494
struct_679,-49.313483222107
struct_680,-49.315874700466
struct_681,-49.316534631914
struct_682,-49.319645286479
struct_683,-49.312542095916
struct_684,-49.311941698867
struct_685,-49.317627296073
struct_686,-49.316412936328
struct_687,-49.311512928574
struct_688,-49.317882595137
struct_689,-49.315056233003
struct_690,-49.310304348066
struct_691,-49.313801884017
struct_692,-49.316359142465
struct_693,-49.312518199276
struct_694,-49.316716998191
struct_695,-49.311854343685
struct_696,-49.31385431411
struct_697,-49.31315926509
struct_698,-49.312018311273
struct_699,-49.316312342743
struct_700,-49.318122124776
struct_701,-49.314102866322
struct_702,-49.320401772033
struct_703,-49.315683834308
struct_704,-49.312039863952
struct_705,-49.315533356185
struct_706,-49.315001425082
struct_707,-49.312071790107
struct_708,-49.320140414342
struct_709,-49.313962913796
struct_710,-49.312179361265
struct_711,-49.314624303109
struct_712,-49.318694362227
struct_713,-49.317006681043
struct_714,-49.312796432621
struct_715,-49.311905398845
struct_716,-49.320025113133
struct_717,-49.309233891847
struct_718,-49.312232366358
struct_719,-49.316100482295
struct_720,-49.314904118259
struct_721,-49.31103065434
struct_722,-49.319950822317
struct_723,-49.310285344233
struct_724,-49.316428936807
struct_725,-49.309014720482
struct_726,-49.316940757138
struct_727,-49.319035642382
struct_728,-49.319542329194
struct_729,-49.308399535732
struct_730,-49.314619006181
struct_731,-49.313090851577
struct_732,-49.315565216497
struct_733,-49.314659286707
struct_734,-49.311255678543
struct_735,-49.316532671278
struct_736,-49.318991638356
struct_737,-49.307846040242
struct_738,-49.314021829615
struct_739,-49.317928589474
struct_740,-49.316062384478
struct_741,-49.317448315935
struct_742,-49.307521985
struct_743,-49.313277509853
struct_744,-49.312969948922
struct_745,-49.312278538993
struct_746,-49.314105328896
struct_747,-49.312557002992
struct_748,-49.313672250142
struct_749,-49.308186776572
struct_750,-49.312153234948
struct_751,-49.320112479786
struct_752,-49.312373702009
struct_753,-49.316361055586
struct_754,-49.311893569644
struct_755,-49.315895499522
struct_756,-49.317025821097
struct_757,-49.31483410157
struct_758,-49.30747713139
struct_759,-49.317461632495
struct_760,-49.31511950071
struct_761,-49.312877978084
struct_762,-49.316248507046
struct_763,-49.310221420097
struct_764,-49.313809628643
struct_765,-49.321352380862
struct_766,-49.312697967638
struct_767,-49.315173753525
struct_768,-49.315693385883
struct_769,-49.31572863759
struct_770,-49.322817552137
struct_771,-49.316471802918
struct_772,-49.31714407508
struct_773,-49.310066540871
struct_774,-49.317940062651
struct_775,-49.323284823484
struct_776,-49.309209318411
struct_777,-49.319920685204
struct_778,-49.314335857631
struct_779,-49.30735821824
struct_780,-49.314802531626
struct_781,-49.304267367738
struct_782,-49.31545289498
struct_783,-49.320530814543
struct_784,-49.312464830369
struct_785,-49.318613443773
struct_786,-49.315710571947
struct_787,-49.315588682499
struct_788,-49.315172071271
struct_789,-49.314482763602
struct_790,-49.314987701612
struct_791,-49.315539702926
struct_792,-49.317554943311
struct_793,-49.313635944281
struct_794,-49.314809814387
struct_795,-49.313945127361
struct_796,-49.313827012134
struct_797,-49.310379880817
struct_798,-49.313691570037
struct_799,-49.316553886029
struct_800,-49.310974359176
struct_801,-49.314350985461
struct_802,-49.317524532398
struct_803,-49.316940673075
struct_804,-49.314415517055
struct_805,-49.308797936907
struct_806,-49.317029545791
struct_807,-49.318473968939
struct_808,-49.311129143017
struct_809,-49.317715664478
struct_810,-49.308553496709
struct_811,-49.311407740137
struct_812,-49.311920768664
struct_813,-49.3132309988
struct_814,-49.316031554434
struct_815,-49.312971694543
struct_816,-49.313834344592
struct_817,-49.31503228598
struct_818,-49.319005548491
struct_819,-49.308819560665
struct_820,-49.316292289445
struct_821,-49.316119003591
struct_822,-49.314000468237
struct_823,-49.315507183638
struct_824,-49.314606453166
struct_825,-49.316139187452
struct_826,-49.314877183921
struct_827,-49.315476676954
struct_828,-49.316381580531
struct_829,-49.316931143923
struct_830,-49.312878820956
struct_831,-49.318028061153
struct_832,-49.318152894278
struct_833,-49.318363431951
struct_834,-49.309038099879
struct_835,-49.306192791642
struct_836,-49.316571914617
struct_837,-49.313340762228
struct_838,-49.317040779502
struct_839,-49.315565756404
struct_840,-49.318659697724
struct_841,-49.314635475329
struct_842,-49.310779831482
struct_843,-49.319900723225
struct_844,-49.312058739535
struct_845,-49.307380847073
struct_846,-49.318511854138
struct_847,-49.318771348314
struct_848,-49.310442696586
struct_849,-49.310889552031
struct_850,-49.314232160365
struct_851,-49.319912154279
struct_852,-49.309803695649
struct_853,-49.31466732725
struct_854,-49.315447292263
struct_855,-49.315076115768
struct_856,-49.318980132391
struct_857,-49.316114423767
struct_858,-49.311150194653
struct_859,-49.312329076395
struct_860,-49.313473554552
struct_861,-49.309671021192
struct_862,-49.315963199544
struct_863,-49.311842863118
struct_864,-49.317638251073
struct_865,-49.320492802833
struct_866,-49.31195510083
struct_867,-49.310989009269
struct_868,-49.317198917707
struct_869,-49.316282799136
struct_870,-49.321474706987
struct_871,-49.317432846728
struct_872,-49.311741878901
struct_873,-49.31346999399
struct_874,-49.310031962096
struct_875,-49.316968349542
struct_876,-49.316613279593
struct_877,-49.313183241833
struct_878,-49.312721176978
struct_879,-49.31007839127
struct_880,-49.308775289659
struct_881,-49.313700445762
struct_882,-49.312648990566
struct_883,-49.31426814142
struct_884,-49.310812308782
struct_885,-49.315357083409
struct_886,-49.310354742567
struct_887,-49.309306559103
struct_888,-49.321156762512
struct_889,-49.314947957801
struct_890,-49.313132704295
struct_891,-49.318006997985
struct_892,-49.312772145295
struct_893,-49.312536175916
struct_894,-49.313237630552
struct_895,-49.311872594158
struct_896,-49.311473979567
struct_897,-49.313353487736
struct_898,-49.315717740365
struct_899,-49.319035507128
struct_900,-49.310794904999
struct_901,-49.308091089032
struct_902,-49.312167489228
struct_903,-49.308872555575
struct_904,-49.312978180799
struct_905,-49.314704183162
struct_906,-49.315878739941
struct_907,-49.316683586587
struct_908,-49.31471133996
struct_909,-49.313141757606
struct_910,-49.311983537727
struct_911,-49.308917951231
struct_912,-49.311140605982
struct_913,-49.304202681326
struct_914,-49.311231694462
struct_915,-49.312221816854
struct_916,-49.315546291154
struct_917,-49.316550162746
struct_918,-49.307501732078
struct_919,-49.308625970789
struct_920,-49.3161948393
struct_921,-49.311891916137
struct_922,-49.311926220577
struct_923,-49.310599080792
struct_924,-49.31016618991
struct_925,-49.307294089286
struct_926,-49.316469159218
struct_927,-49.317779274883
struct_928,-49.308755573122
struct_929,-49.312267750234
struct_930,-49.308867823311
struct_931,-49.310223576449
struct_932,-49.309691096641
struct_933,-49.311940135231
struct_934,-49.313090111957
struct_935,-49.310009935556
struct_936,-49.31494455316
struct_937,-49.312822725287
struct_938,-49.311177244517
struct_939,-49.307486975759
struct_940,-49.314338264078
struct_941,-49.320161839262
struct_942,-49.319496345899
struct_943,-49.308354268478
struct_944,-49.308682503177
struct_945,-49.304752786948
struct_946,-49.311048602162
struct_947,-49.324845214215
struct_948,-49.3226154363
struct_949,-49.315406361424
struct_950,-49.31369837481
struct_951,-49.314576447859
struct_952,-49.3146410555
struct_953,-49.321714958301
struct_954,-49.313543749546
struct_955,-49.315670230247
struct_956,-49.315766353243
struct_957,-49.311429171569
struct_958,-49.313665044105
struct_959,-49.315539431087
struct_960,-49.314207618223
struct_961,-49.309185280908
struct_962,-49.319785024811
struct_963,-49.313244118564
struct_964,-49.312790220646
struct_965,-49.318995307678
struct_966,-49.314536444577
struct_967,-49.313779990721
struct_968,-49.309732442286
struct_969,-49.309139912244
struct_970,-49.31191536922
struct_971,-49.314389625394
struct_972,-49.318884420594
struct_973,-49.314223075691
struct_974,-49.311480018408
struct_975,-49.314260886304
struct_976,-49.31131238356
struct_977,-49.314540556954
struct_978,-49.318600582357
struct_979,-49.31088235441
struct_980,-49.313180377391
struct_981,-49.321994056099
struct_982,-49.314699978448
struct_983,-49.317906401189
struct_984,-49.315986081866
struct_985,-49.311144699324
struct_986,-49.318184486808
struct_987,-49.31361534354
struct_988,-49.317496273079
struct_989,-49.316394034094
struct_990,-49.314772384024
struct_991,-49.316268393321
struct_992,-49.317355535067
struct_993,-49.308990703722
struct_994,-49.310916021996
struct_995,-49.311985797956
struct_996,-49.316389363018
struct_997,-49.313911666353
struct_998,-49.313710087873
struct_999,-49.310920925828
struct_1000,-49.310925920128
struct_1001,-49.316008669057
struct_1002,-49.318343032961
struct_1003,-49.317800911938
struct_1004,-49.314864440067
struct_1005,-49.313397799991
struct_1006,-49.317453483804
struct_1007,-49.317954212542
struct_1008,-49.314740603696
struct_1009,-49.307416455538
struct_1010,-49.316212838449
struct_1011,-49.317225929154
struct_1012,-49.314646288924
struct_1013,-49.317040596543
struct_1014,-49.316942095998
struct_1015,-49.314703253126
struct_1016,-49.31712715913
struct_1017,-49.314517520211
struct_1018,-49.311816407498
struct_1019,-49.318833977245
struct_1020,-49.319273268493
struct_1021,-49.317661443361
struct_1022,-49.316218711192
struct_1023,-49.313217520012
struct_1024,-49.314202432765
struct_1025,-49.318645805406
struct_1026,-49.314078113362
struct_1027,-49.311949529809
struct_1028,-49.317009124119
struct_1029,-49.30921589949
struct_1030,-49.315745363383
struct_1031,-49.313032707422
struct_1032,-49.310662044283
struct_1033,-49.309847220726
struct_1034,-49.311289172149
struct_1035,-49.312002552247
struct_1036,-49.319196974441
struct_1037,-49.313946786807
struct_1038,-49.309372868718
struct_1039,-49.30915105633
struct_1040,-49.319744855236
struct_1041,-49.314241248944
