,Energy (kcal/mol)
struct_505,-49.233426214717
struct_506,-49.228033901912
struct_507,-49.229046631162
struct_508,-49.228340164016
struct_509,-49.224463464507
struct_510,-49.229408323769
struct_511,-49.228109663685
struct_512,-49.228631270956
struct_513,-49.22670918855
struct_514,-49.226433286303
struct_515,-49.227601910415
struct_516,-49.228640517945
struct_517,-49.229426409774
struct_518,-49.227104168927
struct_519,-49.228789812852
struct_520,-49.224324155306
struct_521,-49.229180698624
struct_522,-49.230257564193
struct_523,-49.228309900842
struct_524,-49.23159194045
struct_525,-49.232927717229
struct_526,-49.230151637165
struct_527,-49.23341745651
struct_528,-49.228364528518
struct_529,-49.233451000313
struct_530,-49.232823365505
struct_531,-49.227719087334
struct_532,-49.233995067949
struct_533,-49.228365904428
struct_534,-49.22854471225
struct_535,-49.227231767541
struct_536,-49.232075795944
struct_537,-49.230397590475
struct_538,-49.232401316234
struct_539,-49.232158510275
struct_540,-49.23162017129
struct_541,-49.226967162293
struct_542,-49.22827017812
struct_543,-49.228713782416
struct_544,-49.227245968211
struct_545,-49.226598692949
struct_546,-49.225424091184
struct_547,-49.233782646828
struct_548,-49.226912832886
struct_549,-49.228364361404
struct_550,-49.228149002954
struct_551,-49.230232288581
struct_552,-49.224142293632
struct_553,-49.229150817853
struct_554,-49.234500281399
struct_555,-49.229581113035
struct_556,-49.233581703835
struct_557,-49.231579749111
struct_558,-49.234857659004
struct_559,-49.231545800276
struct_560,-49.230729666831
struct_561,-49.233570089015
struct_562,-49.233693178876
struct_563,-49.22681806867
struct_564,-49.233441432328
struct_565,-49.22713185022
struct_566,-49.226061013076
struct_567,-49.227835509751
struct_568,-49.230968594742
struct_569,-49.230239097728
struct_570,-49.229039716469
struct_571,-49.230649540322
struct_572,-49.226854698929
struct_573,-49.229596790401
struct_574,-49.225410107717
struct_575,-49.236532472157
struct_576,-49.229400996232
struct_577,-49.228181546535
struct_578,-49.231465885602
struct_579,-49.228891768765
struct_580,-49.224905268508
struct_581,-49.230392320635
struct_582,-49.231417718857
struct_583,-49.224913898653
struct_584,-49.232468106083
struct_585,-49.226086219115
struct_586,-49.228779672553
struct_587,-49.231022600927
struct_588,-49.225914346487
struct_589,-49.22851628207
struct_590,-49.232536988084
struct_591,-49.226137799623
struct_592,-49.231256358004
struct_593,-49.226657229644
struct_594,-49.227889557236
struct_595,-49.23444057797
struct_596,-49.227693663869
struct_597,-49.228925640372
struct_598,-49.229674610007
struct_599,-49.228767238575
struct_600,-49.228077227625
struct_601,-49.229767837857
struct_602,-49.228744196668
struct_603,-49.228700415901
struct_604,-49.230417880461
struct_605,-49.228713084425
struct_606,-49.226362798789
struct_607,-49.227846732438
struct_608,-49.230268795637
struct_609,-49.230747173835
struct_610,-49.230252659088
struct_611,-49.228351378433
struct_612,-49.229344346954
struct_613,-49.229111803672
struct_614,-49.229475063545
struct_615,-49.233527740923
struct_616,-49.224462688726
struct_617,-49.230172370482
struct_618,-49.231000106037
struct_619,-49.229383879252
struct_620,-49.230870420299
struct_621,-49.230700993539
struct_622,-49.228816552947
struct_623,-49.233082511781
struct_624,-49.230410126987
struct_625,-49.226650856063
struct_626,-49.229414690895
struct_627,-49.230305592829
struct_628,-49.227646527472
struct_629,-49.228124348672
struct_630,-49.230007907484
struct_631,-49.229791287192
struct_632,-49.228202806381
struct_633,-49.227814019627
struct_634,-49.229878831811
struct_635,-49.229992431188
struct_636,-49.230298299102
struct_637,-49.228022996184
struct_638,-49.230971713262
struct_639,-49.224429370202
struct_640,-49.226615732909
struct_641,-49.231814678354
struct_642,-49.228535719306
struct_643,-49.227970958115
struct_644,-49.228920820078
struct_645,-49.234277715795
struct_646,-49.225097548596
struct_647,-49.232328876835
struct_648,-49.22898732051
struct_649,-49.225602362028
struct_650,-49.229477806652
struct_651,-49.225822074367
struct_652,-49.228561224574
struct_653,-49.231521496885
struct_654,-49.226815411401
struct_655,-49.229554898129
struct_656,-49.230574193314
struct_657,-49.226231357864
struct_658,-49.229139870973
struct_659,-49.229418947421
struct_660,-49.229585276711
struct_661,-49.229054194121
struct_662,-49.22965682618
struct_663,-49.232025149523
struct_664,-49.22652375213
struct_665,-49.233523807938
struct_666,-49.227918021127
struct_667,-49.230081096489
struct_668,-49.229136525644
struct_669,-49.228669029709
struct_670,-49.229300032899
struct_671,-49.225245461657
struct_672,-49.232089488248
struct_673,-49.227582087648
struct_674,-49.229511175573
struct_675,-49.228880968748
struct_676,-49.22903658798
struct_677,-49.226629108516
struct_678,-49.232651502831
struct_679,-49.230865014936
struct_680,-49.226685417605
struct_681,-49.228389773767
struct_682,-49.229730217217
struct_683,-49.230434560267
struct_684,-49.227206166849
struct_685,-49.232811168711
struct_686,-49.231295495073
struct_687,-49.22732199667
struct_688,-49.227697029115
struct_689,-49.22940858967
struct_690,-49.231267738022
struct_691,-49.227904180156
struct_692,-49.231745491261
struct_693,-49.228362511505
struct_694,-49.225899223492
struct_695,-49.232253520471
struct_696,-49.229448859272
struct_697,-49.228179908255
struct_698,-49.22975660401
struct_699,-49.234122725687
struct_700,-49.230148763256
struct_701,-49.227248563196
struct_702,-49.231697234131
struct_703,-49.232046741412
struct_704,-49.227267071746
struct_705,-49.228251276979
struct_706,-49.229341036366
struct_707,-49.233665121514
struct_708,-49.229171052776
struct_709,-49.230543783562
struct_710,-49.233640921316
struct_711,-49.227124615703
struct_712,-49.225605956903
struct_713,-49.226927863219
struct_714,-49.230469726515
struct_715,-49.230201008016
struct_716,-49.225931589135
struct_717,-49.228516602751
struct_718,-49.23072321639
struct_719,-49.234894961557
struct_720,-49.225637896782
struct_721,-49.230968216225
struct_722,-49.233126383057
struct_723,-49.229365183962
struct_724,-49.228847746651
struct_725,-49.227988167088
struct_726,-49.228868719895
struct_727,-49.22664294368
struct_728,-49.228741069552
struct_729,-49.227337410038
struct_730,-49.2319312996
struct_731,-49.230381685407
struct_732,-49.230015574537
struct_733,-49.228661513479
struct_734,-49.225149641197
struct_735,-49.228581954814
struct_736,-49.232048950472
struct_737,-49.229593908593
struct_738,-49.227942557903
struct_739,-49.231832889723
struct_740,-49.23021656773
struct_741,-49.23017850846
struct_742,-49.224943973464
struct_743,-49.228417356517
struct_744,-49.228081138792
struct_745,-49.23029420501
struct_746,-49.228212524032
struct_747,-49.234278508266
struct_748,-49.23217304621
struct_749,-49.229725695788
struct_750,-49.230798032068
struct_751,-49.22647271253
struct_752,-49.23196042743
struct_753,-49.228882065265
struct_754,-49.230805024739
struct_755,-49.230027431719
struct_756,-49.230959165405
struct_757,-49.226265498339
struct_758,-49.230255583766
struct_759,-49.2308677671
struct_760,-49.228443068012
struct_761,-49.233806465869
struct_762,-49.231695187333
struct_763,-49.226348358262
struct_764,-49.229962876856
struct_765,-49.228880308855
struct_766,-49.227255948703
struct_767,-49.227695979887
struct_768,-49.226072531215
struct_769,-49.233201349896
struct_770,-49.225785390504
struct_771,-49.224211769496
struct_772,-49.23172929444
struct_773,-49.231998190254
struct_774,-49.226565821315
struct_775,-49.226470925985
struct_776,-49.230350470648
struct_777,-49.230255876085
struct_778,-49.227595838327
struct_779,-49.228935528375
struct_780,-49.233313158295
struct_781,-49.22963382177
struct_782,-49.22785390081
struct_783,-49.229257841232
struct_784,-49.231295939783
struct_785,-49.225122753592
struct_786,-49.23283523022
struct_787,-49.23049572394
struct_788,-49.225741889662
struct_789,-49.230223512448
struct_790,-49.229143993036
struct_791,-49.230363982506
struct_792,-49.22900309823
struct_793,-49.231286541596
struct_794,-49.229852082061
struct_795,-49.229042016497
struct_796,-49.226921871389
struct_797,-49.230547356138
struct_798,-49.224809202551
struct_799,-49.231671346266
struct_800,-49.231700280032
struct_801,-49.230218984943
struct_802,-49.232412850414
struct_803,-49.22995816273
struct_804,-49.227451227284
struct_805,-49.226362673516
struct_806,-49.233810747572
struct_807,-49.22965389989
struct_808,-49.232796723602
struct_809,-49.229743406799
struct_810,-49.229969410961
struct_811,-49.232039742327
struct_812,-49.228929113952
struct_813,-49.232291214285
struct_814,-49.231191917443
struct_815,-49.228506774733
struct_816,-49.230999750964
struct_817,-49.227326364459
struct_818,-49.228147212274
struct_819,-49.23461746394
struct_820,-49.227946692831
struct_821,-49.232722707202
struct_822,-49.230369753711
struct_823,-49.230277026377
struct_824,-49.231334399767
struct_825,-49.22749048084
struct_826,-49.228403103631
struct_827,-49.227925555346
struct_828,-49.231978850186
struct_829,-49.224434973649
struct_830,-49.227089550711
struct_831,-49.231033027868
struct_832,-49.224351619093
struct_833,-49.233247571167
struct_834,-49.225868887272
struct_835,-49.230682345446
struct_836,-49.232354239848
struct_837,-49.226222233787
struct_838,-49.232085351665
struct_839,-49.229772864335
struct_840,-49.229251350412
struct_841,-49.228987345507
struct_842,-49.227014783355
struct_843,-49.229151660776
struct_844,-49.229048993243
struct_845,-49.228435627387
struct_846,-49.23286094085
struct_847,-49.229582999065
struct_848,-49.230182333536
struct_849,-49.233837022391
struct_850,-49.229255787173
struct_851,-49.227911613878
struct_852,-49.227852047539
struct_853,-49.227693254149
struct_854,-49.228740459279
struct_855,-49.231543214039
struct_856,-49.229830038974
struct_857,-49.229046839953
struct_858,-49.232770689928
struct_859,-49.224884216699
struct_860,-49.230051431124
struct_861,-49.230946452701
struct_862,-49.229981219646
struct_863,-49.235477809418
struct_864,-49.22568596399
struct_865,-49.231531562496
struct_866,-49.228753085065
struct_867,-49.226481257849
struct_868,-49.228065951319
struct_869,-49.224955856089
struct_870,-49.231444166952
struct_871,-49.231597916353
struct_872,-49.227791901112
struct_873,-49.228894679169
struct_874,-49.227514984866
struct_875,-49.228112727287
struct_876,-49.227931551234
struct_877,-49.230216442797
struct_878,-49.235345981956
struct_879,-49.230817323036
struct_880,-49.228728440948
struct_881,-49.231997827358
struct_882,-49.232730117359
struct_883,-49.229525907413
struct_884,-49.228149657159
struct_885,-49.231055612485
struct_886,-49.230187114263
struct_887,-49.226561945607
struct_888,-49.228332843734
struct_889,-49.230091050555
struct_890,-49.231125271532
struct_891,-49.227774718925
struct_892,-49.229599025685
struct_893,-49.227621689935
struct_894,-49.230839916931
struct_895,-49.230041105023
struct_896,-49.22873691242
struct_897,-49.228343875884
struct_898,-49.227421347343
struct_899,-49.233998728623
struct_900,-49.230205786642
struct_901,-49.229460760702
struct_902,-49.231247040263
struct_903,-49.233340933059
struct_904,-49.226067610937
struct_905,-49.226510402259
struct_906,-49.225296322535
struct_907,-49.230707004809
struct_908,-49.233612935082
struct_909,-49.224990577486
struct_910,-49.231328649366
struct_911,-49.229494353815
struct_912,-49.229192367766
struct_913,-49.227563386558
struct_914,-49.226402559346
struct_915,-49.232458660429
struct_916,-49.233858339944
struct_917,-49.228301317097
struct_918,-49.230033318977
struct_919,-49.230714873367
struct_920,-49.23070093578
struct_921,-49.227703335629
struct_922,-49.22925950638
struct_923,-49.23301773496
struct_924,-49.23017043909
struct_925,-49.229442438326
struct_926,-49.227836509327
struct_927,-49.232746829915
struct_928,-49.225855752735
struct_929,-49.230367805176
struct_930,-49.228103554499
struct_931,-49.231594990538
struct_932,-49.232199259582
struct_933,-49.227000589563
struct_934,-49.228823894789
struct_935,-49.231170398146
struct_936,-49.229185162456
struct_937,-49.228214907863
struct_938,-49.229222414177
struct_939,-49.230393378784
struct_940,-49.232025112725
struct_941,-49.227920591387
struct_942,-49.230730382924
struct_943,-49.229619099892
struct_944,-49.229686141905
struct_945,-49.23019113528
struct_946,-49.229470916555
struct_947,-49.232290993467
struct_948,-49.227610082968
struct_949,-49.229220576684
struct_950,-49.229806420707
struct_951,-49.226629969194
struct_952,-49.232811848543
struct_953,-49.231116817411
struct_954,-49.225743711146
struct_955,-49.228811027196
struct_956,-49.227352841011
struct_957,-49.230139518938
struct_958,-49.231001026488
struct_959,-49.228385872038
struct_960,-49.229971971956
struct_961,-49.226877637994
struct_962,-49.22937203445
struct_963,-49.228018109342
struct_964,-49.233243945797
struct_965,-49.228460822426
struct_966,-49.231336557129
struct_967,-49.22829785264
struct_968,-49.226965101978
struct_969,-49.232089356458
struct_970,-49.230475563734
struct_971,-49.229432764368
struct_972,-49.231464641656
struct_973,-49.226375332681
struct_974,-49.228006704971
struct_975,-49.229776132888
struct_976,-49.226903661941
struct_977,-49.23301579074
struct_978,-49.228319668122
struct_979,-49.22716858885
struct_980,-49.223928732445
struct_981,-49.230818417781
struct_982,-49.230534180208
struct_983,-49.229792894675
struct_984,-49.229642159656
struct_985,-49.228828979638
struct_986,-49.231209937754
struct_987,-49.225033182656
struct_988,-49.230501763721
struct_989,-49.22757610275
struct_990,-49.231521742066
struct_991,-49.229712057236
struct_992,-49.232427692238
struct_993,-49.229044471822
struct_994,-49.229696720856
struct_995,-49.227133641244
struct_996,-49.224849029255
struct_997,-49.230245886288
struct_998,-49.22719113377
struct_999,-49.229855994744
struct_1000,-49.226531606482
struct_1001,-49.2293717027
struct_1002,-49.234084876332
struct_1003,-49.229673795711
struct_1004,-49.229888886862
struct_1005,-49.230181060358
struct_1006,-49.227161663573
struct_1007,-49.230083179744
struct_1008,-49.227978877607
struct_1009,-49.228314885323
struct_1010,-49.235498589429
struct_1011,-49.229717039709
struct_1012,-49.225360915367
struct_1013,-49.23022509175
struct_1014,-49.226489114672
struct_1015,-49.231206165798
struct_1016,-49.234090109205
struct_1017,-49.229587252037
struct_1018,-49.229126679837
struct_1019,-49.230170004776
struct_1020,-49.226087621157
struct_1021,-49.22999427785
struct_1022,-49.228536822442
struct_1023,-49.230980832339
struct_1024,-49.23610865498
struct_1025,-49.227419724509
struct_1026,-49.230493133484
struct_1027,-49.23377121526
struct_1028,-49.225907873436
struct_1029,-49.229056864341
struct_1030,-49.231351738891
struct_1031,-49.230739870045
struct_1032,-49.233044312395
struct_1033,-49.226386339748
struct_1034,-49.228118144712
struct_1035,-49.230892959203
struct_1036,-49.2283934555
struct_1037,-49.227554482269
struct_1038,-49.231948568859
struct_1039,-49.232659464638
struct_1040,-49.233160943075
struct_1041,-49.2281997901
