,Energy (kcal/mol)
struct_149,-49.283583361819
struct_150,-49.283099426723
struct_151,-49.286692813217
struct_152,-49.291162583461
struct_153,-49.288571604199
struct_154,-49.288903639198
struct_155,-49.286352796275
struct_156,-49.285046028453
struct_157,-49.295943681812
struct_158,-49.282289479946
struct_159,-49.287277141814
struct_160,-49.298064903804
struct_161,-49.290131688365
struct_162,-49.285827239535
struct_163,-49.291198879485
struct_164,-49.288620380047
struct_165,-49.283490984023
struct_166,-49.291611508165
struct_167,-49.290151691558
struct_168,-49.290010802336
struct_169,-49.286195550965
struct_170,-49.286941532221
struct_171,-49.284588727172
struct_172,-49.289506290923
struct_173,-49.291285904835
struct_174,-49.289338914986
struct_175,-49.293608408221
struct_176,-49.287529965441
struct_177,-49.290480880525
struct_178,-49.287738896418
struct_179,-49.288295621852
struct_180,-49.281460560381
struct_181,-49.288995361401
struct_182,-49.287724817526
struct_183,-49.287193393995
struct_184,-49.286488407034
struct_185,-49.288067034101
struct_186,-49.282551731333
struct_187,-49.290172726563
struct_188,-49.28645093647
struct_189,-49.281316755625
struct_190,-49.286555859845
struct_191,-49.280685238084
struct_192,-49.288066659013
struct_193,-49.289552341286
struct_194,-49.286839193514
struct_195,-49.292660861526
struct_196,-49.286461045143
struct_197,-49.289372560303
struct_198,-49.28672764945
struct_199,-49.293009327183
struct_200,-49.29095319461
struct_201,-49.281890426714
struct_202,-49.2912546545
struct_203,-49.287635172095
struct_204,-49.285968855235
struct_205,-49.285916548699
struct_206,-49.287202349478
struct_207,-49.287433270803
struct_208,-49.289600007008
struct_209,-49.284670095343
struct_210,-49.292917186345
struct_211,-49.290691986537
struct_212,-49.284663918313
struct_213,-49.287018073748
struct_214,-49.289586449799
struct_215,-49.285067300235
struct_216,-49.284303924528
struct_217,-49.291639482907
struct_218,-49.290005694796
struct_219,-49.286283192783
struct_220,-49.286711001599
struct_221,-49.291484189218
struct_222,-49.285388697349
struct_223,-49.284623089212
struct_224,-49.29697663412
struct_225,-49.28542428102
struct_226,-49.284206224938
struct_227,-49.293093000082
struct_228,-49.290675611434
struct_229,-49.2896996069
struct_230,-49.288640510696
struct_231,-49.294598469662
struct_232,-49.285186977548
struct_233,-49.29136472567
struct_234,-49.293646211215
struct_235,-49.281869464689
struct_236,-49.289131644508
struct_237,-49.291311486566
struct_238,-49.290424364506
struct_239,-49.290804108779
struct_240,-49.283012617737
struct_241,-49.289384513545
struct_242,-49.290658867308
struct_243,-49.282245838187
struct_244,-49.289140357769
struct_245,-49.294809573416
struct_246,-49.289193221598
struct_247,-49.285515233612
struct_248,-49.294942599106
struct_249,-49.291976887241
struct_250,-49.29192303802
struct_251,-49.286766776484
struct_252,-49.291705156915
struct_253,-49.287451769341
struct_254,-49.289459699854
struct_255,-49.289281889063
struct_256,-49.292527481763
struct_257,-49.288457443316
struct_258,-49.291807048207
struct_259,-49.283888867431
struct_260,-49.282227109296
struct_261,-49.295414095996
struct_262,-49.285752631168
struct_263,-49.289326668666
struct_264,-49.287423048695
struct_265,-49.28154236921
struct_266,-49.289641426545
struct_267,-49.290098118712
struct_268,-49.288239935531
struct_269,-49.291706308974
struct_270,-49.287397236185
struct_271,-49.280000527916
struct_272,-49.289201766075
struct_273,-49.289324374943
struct_274,-49.282763451955
struct_275,-49.28349665945
struct_276,-49.284843413444
struct_277,-49.287646144464
struct_278,-49.289704119817
struct_279,-49.292068412588
struct_280,-49.283210220201
struct_281,-49.290712961969
struct_282,-49.29170487851
struct_283,-49.293396691765
struct_284,-49.296102043178
struct_285,-49.280994749872
struct_286,-49.299588940236
struct_287,-49.293886670504
struct_288,-49.290910537078
struct_289,-49.289928578772
struct_290,-49.291754835649
struct_291,-49.278352664332
struct_292,-49.292905895248
struct_293,-49.289194281418
struct_294,-49.292442203831
struct_295,-49.293011750562
struct_296,-49.286505649801
struct_297,-49.293517356426
struct_298,-49.284171712591
struct_299,-49.290132133239
struct_300,-49.289497095477
struct_301,-49.286055793774
struct_302,-49.284053177755
struct_303,-49.291705242936
struct_304,-49.284215167527
struct_305,-49.291606710804
struct_306,-49.287704850585
struct_307,-49.288429604856
struct_308,-49.291268950429
struct_309,-49.285479715408
struct_310,-49.289059765911
struct_311,-49.292024600031
struct_312,-49.285795716528
struct_313,-49.290457502647
struct_314,-49.290824979849
struct_315,-49.288811495579
struct_316,-49.286502213362
struct_317,-49.292937229828
struct_318,-49.290208886721
struct_319,-49.288405462284
struct_320,-49.291398057659
struct_321,-49.287088685537
struct_322,-49.281199575658
struct_323,-49.293237525993
struct_324,-49.295628617166
struct_325,-49.286772100977
struct_326,-49.286852707818
struct_327,-49.288368386938
struct_328,-49.28892520732
struct_329,-49.283797222088
struct_330,-49.292388921298
struct_331,-49.285065006405
struct_332,-49.288006396085
struct_333,-49.287087754074
struct_334,-49.286104111739
struct_335,-49.292172822735
struct_336,-49.298058324268
struct_337,-49.292382931145
struct_338,-49.289910410356
struct_339,-49.290650708182
struct_340,-49.286147645622
struct_341,-49.28697791029
struct_342,-49.286505585025
struct_343,-49.28982390278
struct_344,-49.284292951652
struct_345,-49.290610461451
struct_346,-49.292521906726
struct_347,-49.288350233892
struct_348,-49.285644740242
struct_349,-49.292019094609
struct_350,-49.291399695168
struct_351,-49.291194210894
struct_352,-49.289692688171
struct_353,-49.288071687073
struct_354,-49.296619375238
struct_355,-49.288075913487
struct_356,-49.29139082006
struct_357,-49.290159828172
struct_358,-49.290127405834
struct_359,-49.288999462462
struct_360,-49.285999807525
struct_361,-49.294120758974
struct_362,-49.29406068093
struct_363,-49.291015823273
struct_364,-49.289418275682
struct_365,-49.290410449016
struct_366,-49.289205927989
struct_367,-49.29134883535
struct_368,-49.287125108585
struct_369,-49.291849691357
struct_370,-49.290461594952
struct_371,-49.282209516086
struct_372,-49.287076809547
struct_373,-49.293819071832
struct_374,-49.289261789435
struct_375,-49.289718616347
struct_376,-49.283161367037
struct_377,-49.285323836127
struct_378,-49.289126033422
struct_379,-49.287223767553
struct_380,-49.29107250593
struct_381,-49.294402391738
struct_382,-49.280988269289
struct_383,-49.289859312895
struct_384,-49.289203748354
struct_385,-49.282857174548
struct_386,-49.293687600122
struct_387,-49.292200565215
struct_388,-49.291468137692
struct_389,-49.289838830956
struct_390,-49.286275102242
struct_391,-49.293187492915
struct_392,-49.287582900745
struct_393,-49.289974777727
struct_394,-49.287785019615
struct_395,-49.297619999473
struct_396,-49.287742959249
struct_397,-49.287003809122
struct_398,-49.285728513937
struct_399,-49.297311018477
struct_400,-49.290231909575
struct_401,-49.285056906986
struct_402,-49.291083885571
struct_403,-49.283285441175
struct_404,-49.29280881256
struct_405,-49.292550586818
struct_406,-49.287795662432
struct_407,-49.29368788344
struct_408,-49.287376580205
struct_409,-49.286987641468
struct_410,-49.291277960157
struct_411,-49.291121341779
struct_412,-49.286329362761
struct_413,-49.286413701585
struct_414,-49.28878566117
struct_415,-49.286771060484
struct_416,-49.293046006759
struct_417,-49.284489328419
struct_418,-49.29173169152
struct_419,-49.286471987448
struct_420,-49.293532647624
struct_421,-49.288581509421
struct_422,-49.29061177455
struct_423,-49.292092580054
struct_424,-49.283818112685
struct_425,-49.292049220957
struct_426,-49.286493765906
struct_427,-49.294947711611
struct_428,-49.288067635012
struct_429,-49.288191961536
struct_430,-49.287251284613
struct_431,-49.290251232415
struct_432,-49.293533848832
struct_433,-49.286200958378
struct_434,-49.290574626301
struct_435,-49.293942003358
struct_436,-49.285289005535
struct_437,-49.286020039593
struct_438,-49.283854698948
struct_439,-49.294562187576
struct_440,-49.292152876569
struct_441,-49.287887494233
struct_442,-49.285476948672
struct_443,-49.287280188258
struct_444,-49.285506622274
struct_445,-49.294234826093
struct_446,-49.290677974406
struct_447,-49.290217315831
struct_448,-49.285105069191
struct_449,-49.288018258341
struct_450,-49.293159540693
struct_451,-49.287285088619
struct_452,-49.290334227917
struct_453,-49.285659757628
struct_454,-49.290465547019
struct_455,-49.283543172235
struct_456,-49.284795580532
struct_457,-49.286399642339
struct_458,-49.285007162242
struct_459,-49.283292364891
struct_460,-49.292162548845
struct_461,-49.28544147558
struct_462,-49.285069373998
struct_463,-49.291727440143
struct_464,-49.286968124359
struct_465,-49.28668642278
struct_466,-49.287199574474
struct_467,-49.29759833644
struct_468,-49.287829923553
struct_469,-49.291300885042
struct_470,-49.288393213221
struct_471,-49.286113520691
struct_472,-49.289539767967
struct_473,-49.285067577435
struct_474,-49.289432683617
struct_475,-49.291971345092
struct_476,-49.292515284177
struct_477,-49.286538984177
struct_478,-49.291982445696
struct_479,-49.286666872011
struct_480,-49.28838540281
struct_481,-49.288838471738
struct_482,-49.289080210561
struct_483,-49.293108648665
struct_484,-49.287711157901
struct_485,-49.288297941076
struct_486,-49.277337822978
struct_487,-49.286795980136
struct_488,-49.283485868601
struct_489,-49.294931233912
struct_490,-49.29145628853
struct_491,-49.290590614008
struct_492,-49.284352635574
struct_493,-49.28613243959
struct_494,-49.29199974289
struct_495,-49.288381417062
struct_496,-49.293654501533
struct_497,-49.288845797754
struct_498,-49.296742559827
struct_499,-49.288323244892
struct_500,-49.28869172356
struct_501,-49.288169883423
struct_502,-49.289354798052
struct_503,-49.293965350343
struct_504,-49.286488071645
struct_505,-49.286356904172
struct_506,-49.290075210238
struct_507,-49.29424299153
struct_508,-49.283929128194
struct_509,-49.287838828902
struct_510,-49.29672391188
struct_511,-49.281780881868
struct_512,-49.290158639606
struct_513,-49.287455284954
struct_514,-49.293081847869
struct_515,-49.295987338728
struct_516,-49.284538460156
struct_517,-49.287456799799
struct_518,-49.286226387693
struct_519,-49.293839345679
struct_520,-49.292049456978
struct_521,-49.296777681934
struct_522,-49.290308127986
struct_523,-49.294731179807
struct_524,-49.287296171718
struct_525,-49.288902522016
struct_526,-49.286458090014
struct_527,-49.290831780842
struct_528,-49.28525486942
struct_529,-49.2854492809
struct_530,-49.294808881145
struct_531,-49.287734763853
struct_532,-49.288038353446
struct_533,-49.285293429482
struct_534,-49.286849773083
struct_535,-49.28638152412
struct_536,-49.292377244814
struct_537,-49.290386627386
struct_538,-49.289921776613
struct_539,-49.292695554101
struct_540,-49.282985589401
struct_541,-49.287209955416
struct_542,-49.290284580989
struct_543,-49.29223689291
struct_544,-49.285505247892
struct_545,-49.292520531903
struct_546,-49.288430202102
struct_547,-49.282957871021
struct_548,-49.288419942541
struct_549,-49.290254797242
struct_550,-49.284258512886
struct_551,-49.286322211908
struct_552,-49.290148127922
struct_553,-49.287756340821
struct_554,-49.283690983665
struct_555,-49.291278476146
struct_556,-49.290583520422
struct_557,-49.289691184959
struct_558,-49.293402348033
struct_559,-49.28755471741
struct_560,-49.287685724603
struct_561,-49.291687473211
struct_562,-49.293089641705
struct_563,-49.284726797772
struct_564,-49.292997738868
struct_565,-49.290836634375
struct_566,-49.285951939367
struct_567,-49.295735660067
struct_568,-49.287172186139
struct_569,-49.286431353291
struct_570,-49.284457176106
struct_571,-49.294094347216
struct_572,-49.290615704827
struct_573,-49.291337649157
struct_574,-49.29620610185
struct_575,-49.287026425106
struct_576,-49.292335976901
struct_577,-49.284028203959
struct_578,-49.28886339037
struct_579,-49.290574280813
struct_580,-49.292275962326
struct_581,-49.287252112025
struct_582,-49.291738931395
struct_583,-49.289714734057
struct_584,-49.289087266135
struct_585,-49.287759703785
struct_586,-49.28871876977
struct_587,-49.287174564747
struct_588,-49.280489101353
struct_589,-49.293226865359
struct_590,-49.285107610907
struct_591,-49.288718361722
struct_592,-49.286099318522
struct_593,-49.287108691551
struct_594,-49.285693695091
struct_595,-49.284475404198
struct_596,-49.289858951233
struct_597,-49.280389700952
struct_598,-49.285270842547
struct_599,-49.289596092186
struct_600,-49.292801755481
struct_601,-49.286686075507
struct_602,-49.285378188985
struct_603,-49.293121596302
struct_604,-49.286786967786
struct_605,-49.281791660451
struct_606,-49.292678624126
struct_607,-49.285592780121
struct_608,-49.29416569901
struct_609,-49.290922184224
struct_610,-49.28564639772
struct_611,-49.282536098252
struct_612,-49.281257590808
struct_613,-49.290239552713
struct_614,-49.29059036268
struct_615,-49.287293448193
struct_616,-49.285071002494
struct_617,-49.285172689584
struct_618,-49.288061204855
struct_619,-49.291454485156
struct_620,-49.291152714071
struct_621,-49.290247030075
struct_622,-49.291534725526
struct_623,-49.285509652147
struct_624,-49.288906861254
struct_625,-49.290261231238
struct_626,-49.282597060243
struct_627,-49.286421104951
struct_628,-49.291030958751
struct_629,-49.2869899497
struct_630,-49.287642602388
struct_631,-49.296813346148
struct_632,-49.286929280206
struct_633,-49.28640288096
struct_634,-49.283245151636
struct_635,-49.288507813255
struct_636,-49.289197554934
struct_637,-49.285135427217
struct_638,-49.284875046949
struct_639,-49.281448032342
struct_640,-49.289410977112
struct_641,-49.287120170213
struct_642,-49.293817516076
struct_643,-49.284152723372
struct_644,-49.290629414096
struct_645,-49.293313548439
struct_646,-49.288746657932
struct_647,-49.2885794346
struct_648,-49.291287122736
struct_649,-49.281499722625
struct_650,-49.290357459277
struct_651,-49.292050072944
struct_652,-49.287718602696
struct_653,-49.294367280429
struct_654,-49.295989664576
struct_655,-49.280992568126
struct_656,-49.292796364562
struct_657,-49.289303386146
struct_658,-49.285675729443
struct_659,-49.285833980861
struct_660,-49.297956255289
struct_661,-49.284854162328
struct_662,-49.287876032727
struct_663,-49.290288180571
struct_664,-49.286898327681
struct_665,-49.29174159772
struct_666,-49.289500015464
struct_667,-49.288512348513
struct_668,-49.291158394312
struct_669,-49.295452847337
struct_670,-49.282698353932
struct_671,-49.283992971775
struct_672,-49.293167206012
struct_673,-49.292719632567
struct_674,-49.291133195282
struct_675,-49.294508517445
struct_676,-49.289811696163
struct_677,-49.285774959372
struct_678,-49.290593286432
struct_679,-49.291614273786
struct_680,-49.290843620408
struct_681,-49.287307570874
struct_682,-49.285071754513
struct_683,-49.284571512437
struct_684,-49.29368703336
struct_685,-49.292268559222
struct_686,-49.283231681781
struct_687,-49.281469478147
struct_688,-49.291874458646
struct_689,-49.290091681016
struct_690,-49.293051110624
struct_691,-49.290853936808
struct_692,-49.286965176798
struct_693,-49.284588424073
struct_694,-49.287999361161
struct_695,-49.285087296209
struct_696,-49.293366599888
struct_697,-49.293574248873
struct_698,-49.283378577833
struct_699,-49.289113544267
struct_700,-49.294131068046
struct_701,-49.28713801247
struct_702,-49.283497360982
struct_703,-49.291033883696
struct_704,-49.286829814009
struct_705,-49.288752042994
struct_706,-49.293115195005
struct_707,-49.289228145777
struct_708,-49.286583908193
struct_709,-49.290979516172
struct_710,-49.28053110506
struct_711,-49.297688109414
struct_712,-49.285627686717
struct_713,-49.285745740392
struct_714,-49.28056353751
struct_715,-49.295900261823
struct_716,-49.288913699658
struct_717,-49.293829923432
struct_718,-49.287146234236
struct_719,-49.287576759595
struct_720,-49.287113183851
struct_721,-49.285669165043
struct_722,-49.289776199501
struct_723,-49.29753709585
struct_724,-49.283426049061
struct_725,-49.293436337456
struct_726,-49.28975386001
struct_727,-49.290298542551
struct_728,-49.288506540684
struct_729,-49.281969177331
struct_730,-49.292720772244
struct_731,-49.288842318533
struct_732,-49.290869330469
struct_733,-49.290765880952
struct_734,-49.296933562565
struct_735,-49.282137831141
struct_736,-49.283002592993
struct_737,-49.29064586014
struct_738,-49.288850535726
struct_739,-49.28547675797
struct_740,-49.293776214364
struct_741,-49.290694217588
struct_742,-49.287982582408
struct_743,-49.290000084368
struct_744,-49.287614908599
struct_745,-49.290874642726
struct_746,-49.285083112463
struct_747,-49.286781674481
struct_748,-49.285590596415
struct_749,-49.291586865346
struct_750,-49.287393820172
struct_751,-49.297460115268
struct_752,-49.286414227337
struct_753,-49.292817235833
struct_754,-49.279547548159
struct_755,-49.291001313996
struct_756,-49.281296395582
struct_757,-49.293058621518
struct_758,-49.288548780286
struct_759,-49.292359253216
struct_760,-49.284614547174
struct_761,-49.288784313517
struct_762,-49.289015817282
struct_763,-49.290759663188
struct_764,-49.291557421753
struct_765,-49.287485438275
struct_766,-49.28619045989
struct_767,-49.295259714397
struct_768,-49.282918338668
struct_769,-49.287678026326
struct_770,-49.287245599815
struct_771,-49.290312365475
struct_772,-49.286702440239
struct_773,-49.289293341502
struct_774,-49.290526645944
struct_775,-49.293602735555
struct_776,-49.28631752535
struct_777,-49.284036877898
struct_778,-49.289043131011
struct_779,-49.289769826375
struct_780,-49.289716692988
struct_781,-49.289332003032
struct_782,-49.287394164548
struct_783,-49.287633592794
struct_784,-49.288451553182
struct_785,-49.290650930487
struct_786,-49.299041571069
struct_787,-49.28579995784
struct_788,-49.283796130175
struct_789,-49.290546947378
struct_790,-49.286346386502
struct_791,-49.29402098761
struct_792,-49.292257844545
struct_793,-49.282864148208
struct_794,-49.284416987702
struct_795,-49.289805783235
struct_796,-49.288696775646
struct_797,-49.285639914846
struct_798,-49.291270277667
struct_799,-49.285943318273
struct_800,-49.29033962145
struct_801,-49.288531361686
struct_802,-49.288173665288
struct_803,-49.291985707238
struct_804,-49.281003812456
struct_805,-49.293432025814
struct_806,-49.283772870526
struct_807,-49.293012656149
struct_808,-49.283741584442
struct_809,-49.290364383435
struct_810,-49.279431068649
struct_811,-49.288905249878
struct_812,-49.288154089007
struct_813,-49.297309273663
struct_814,-49.27774791846
struct_815,-49.291037737677
struct_816,-49.292663574609
struct_817,-49.290256769995
struct_818,-49.283317542677
struct_819,-49.286112177184
struct_820,-49.29141466306
struct_821,-49.287582688566
struct_822,-49.291287270499
struct_823,-49.289707388545
struct_824,-49.293790840186
struct_825,-49.286552698301
struct_826,-49.289956888631
struct_827,-49.291918315432
struct_828,-49.284587518476
struct_829,-49.287784914034
struct_830,-49.293156886382
struct_831,-49.287916385553
struct_832,-49.291340792957
struct_833,-49.291059776741
struct_834,-49.283314427372
struct_835,-49.297086741907
struct_836,-49.290691211763
struct_837,-49.287670774892
struct_838,-49.294424626204
struct_839,-49.291853873642
struct_840,-49.291550435314
struct_841,-49.289242642266
struct_842,-49.2873003128
struct_843,-49.288533058146
struct_844,-49.287455582251
struct_845,-49.282236020476
struct_846,-49.292778854959
struct_847,-49.288199677305
struct_848,-49.289621203887
struct_849,-49.288234630518
struct_850,-49.279443170031
struct_851,-49.289093058983
struct_852,-49.292251646738
struct_853,-49.290461379456
struct_854,-49.291809235183
struct_855,-49.28822707943
struct_856,-49.289203628636
struct_857,-49.292172765597
struct_858,-49.287020060142
struct_859,-49.291689680309
struct_860,-49.288985774125
struct_861,-49.288517208528
struct_862,-49.294560800331
struct_863,-49.280508420455
struct_864,-49.290291453406
struct_865,-49.284901248018
struct_866,-49.287323159462
struct_867,-49.285418286886
struct_868,-49.292714200216
struct_869,-49.290970947954
struct_870,-49.288426383137
struct_871,-49.292421642739
struct_872,-49.283261336568
struct_873,-49.291956124849
struct_874,-49.288603950563
struct_875,-49.276749512568
struct_876,-49.290257430316
struct_877,-49.290102883894
struct_878,-49.283965642832
struct_879,-49.294233449979
struct_880,-49.288381211266
struct_881,-49.293525067991
struct_882,-49.29426482386
struct_883,-49.288317667854
struct_884,-49.292511933155
struct_885,-49.280464088866
struct_886,-49.288149948853
struct_887,-49.284521286472
struct_888,-49.295325251148
struct_889,-49.289602580376
struct_890,-49.285821012144
struct_891,-49.288918839933
struct_892,-49.292341591339
struct_893,-49.291999881813
struct_894,-49.28527585439
struct_895,-49.292695313983
struct_896,-49.285989179628
struct_897,-49.286402879632
struct_898,-49.28768998447
struct_899,-49.283472578263
struct_900,-49.292411769917
struct_901,-49.289750066882
struct_902,-49.292350942648
struct_903,-49.290875732156
struct_904,-49.295434061147
struct_905,-49.286892360211
struct_906,-49.288747638019
struct_907,-49.287886173911
struct_908,-49.289066238356
struct_909,-49.293052339066
struct_910,-49.285903344284
struct_911,-49.293620365064
struct_912,-49.291099149092
struct_913,-49.281088648909
struct_914,-49.289110283028
struct_915,-49.288715844923
struct_916,-49.288597524169
struct_917,-49.288801164728
struct_918,-49.289312490788
struct_919,-49.287683045797
struct_920,-49.289643050195
struct_921,-49.289394384504
struct_922,-49.290460708958
struct_923,-49.292261384543
struct_924,-49.285984486865
struct_925,-49.29129869075
struct_926,-49.293701507103
struct_927,-49.286999121314
struct_928,-49.288479829445
struct_929,-49.285142331796
struct_930,-49.292934606293
struct_931,-49.289348369982
struct_932,-49.284024798525
struct_933,-49.288523121606
struct_934,-49.287494665247
struct_935,-49.283526196713
struct_936,-49.287621844866
struct_937,-49.282297566654
struct_938,-49.288896629873
struct_939,-49.295615438938
struct_940,-49.290389357725
struct_941,-49.289431722264
struct_942,-49.294248488364
struct_943,-49.285546044797
struct_944,-49.28883204155
struct_945,-49.291535553274
struct_946,-49.287507719229
struct_947,-49.291366816934
struct_948,-49.29187549407
struct_949,-49.292098995004
struct_950,-49.291319504919
struct_951,-49.288951490242
struct_952,-49.28453540685
struct_953,-49.291056480892
struct_954,-49.289550723369
struct_955,-49.285688465571
struct_956,-49.292604346622
struct_957,-49.287011198196
struct_958,-49.286495584979
struct_959,-49.288188509111
struct_960,-49.290392382645
struct_961,-49.292215149097
struct_962,-49.29354012376
struct_963,-49.290612468674
struct_964,-49.293467180277
struct_965,-49.287045867563
struct_966,-49.287853888845
struct_967,-49.28896917383
struct_968,-49.286923706936
struct_969,-49.283361495705
struct_970,-49.293983058775
struct_971,-49.295016306374
struct_972,-49.293199463047
struct_973,-49.281732456769
struct_974,-49.288113582045
struct_975,-49.289144638641
struct_976,-49.297481364824
struct_977,-49.292724354611
struct_978,-49.282653301514
struct_979,-49.284772930705
struct_980,-49.29065696644
struct_981,-49.288840457817
struct_982,-49.285012595316
struct_983,-49.291851972577
struct_984,-49.298964234878
struct_985,-49.29291126726
struct_986,-49.288565731564
struct_987,-49.284632281306
struct_988,-49.289088127163
struct_989,-49.288241887432
struct_990,-49.28804524044
struct_991,-49.291781863367
struct_992,-49.298896131131
struct_993,-49.290194635458
struct_994,-49.290121226593
struct_995,-49.290566550096
struct_996,-49.286790021651
struct_997,-49.285134590629
struct_998,-49.292962574504
struct_999,-49.287396862622
struct_1000,-49.289045052499
struct_1001,-49.292921476109
struct_1002,-49.288367686154
struct_1003,-49.282657464406
struct_1004,-49.288418048658
struct_1005,-49.285603514217
struct_1006,-49.287785312928
struct_1007,-49.290712345694
struct_1008,-49.28437794474
struct_1009,-49.292455329539
struct_1010,-49.287102350585
struct_1011,-49.291337093292
struct_1012,-49.282810217439
struct_1013,-49.297680734184
struct_1014,-49.287693541269
struct_1015,-49.295733778611
struct_1016,-49.283774692503
struct_1017,-49.284622539452
struct_1018,-49.296762583084
struct_1019,-49.282680184841
struct_1020,-49.292744944617
struct_1021,-49.28780378924
struct_1022,-49.289496647823
struct_1023,-49.284808800725
struct_1024,-49.290480494567
struct_1025,-49.288836320833
struct_1026,-49.284990308925
struct_1027,-49.292022439731
struct_1028,-49.287093682999
struct_1029,-49.289149479122
struct_1030,-49.289813090618
struct_1031,-49.287501103005
struct_1032,-49.29086520144
struct_1033,-49.288923063164
struct_1034,-49.292013972979
struct_1035,-49.292745397013
struct_1036,-49.287276527151
struct_1037,-49.292995439323
struct_1038,-49.28728589493
struct_1039,-49.293099375663
struct_1040,-49.278727526988
struct_1041,-49.288218999366
