,Energy (kcal/mol)
struct_236,-49.856584106256
struct_237,-49.858957154631
struct_238,-49.852881917068
struct_239,-49.856633145596
struct_240,-49.855738503488
struct_241,-49.855228642538
struct_242,-49.85445925734
struct_243,-49.853286181817
struct_244,-49.853216507937
struct_245,-49.856981040183
struct_246,-49.853283763082
struct_247,-49.856433277857
struct_248,-49.854626522622
struct_249,-49.848781811907
struct_250,-49.854739927868
struct_251,-49.859295871734
struct_252,-49.853890391002
struct_253,-49.853192716156
struct_254,-49.851226374229
struct_255,-49.858368259789
struct_256,-49.854291567687
struct_257,-49.856497795189
struct_258,-49.856433812392
struct_259,-49.849047943004
struct_260,-49.855467668649
struct_261,-49.856239243468
struct_262,-49.857194945886
struct_263,-49.84893186003
struct_264,-49.856106052507
struct_265,-49.853612005962
struct_266,-49.853524439785
struct_267,-49.859071909752
struct_268,-49.855817497696
struct_269,-49.85260146624
struct_270,-49.854682445084
struct_271,-49.853079660087
struct_272,-49.855272808541
struct_273,-49.857272221882
struct_274,-49.850579423705
struct_275,-49.852889019104
struct_276,-49.854500204952
struct_277,-49.859445998751
struct_278,-49.853732066238
struct_279,-49.852430363979
struct_280,-49.85500857036
struct_281,-49.856122449405
struct_282,-49.853026113331
struct_283,-49.857222362368
struct_284,-49.852763499465
struct_285,-49.853836348979
struct_286,-49.859605553098
struct_287,-49.857580994118
struct_288,-49.851605574776
struct_289,-49.853989607172
struct_290,-49.856079113006
struct_291,-49.855600700964
struct_292,-49.855496960989
struct_293,-49.850723188096
struct_294,-49.857681538286
struct_295,-49.855133080624
struct_296,-49.857440048606
struct_297,-49.853760373945
struct_298,-49.855926260709
struct_299,-49.85268586758
struct_300,-49.854749677669
struct_301,-49.855750939964
struct_302,-49.854303946877
struct_303,-49.852440189658
struct_304,-49.852905527609
struct_305,-49.856649470623
struct_306,-49.85703745094
struct_307,-49.854277353596
struct_308,-49.859096975753
struct_309,-49.852054217961
struct_310,-49.856716813029
struct_311,-49.855944975059
struct_312,-49.855121151647
struct_313,-49.852199623766
struct_314,-49.851058141621
struct_315,-49.857052343588
struct_316,-49.853168652357
struct_317,-49.852177981476
struct_318,-49.854623061919
struct_319,-49.855195889379
struct_320,-49.853375122946
struct_321,-49.853601706537
struct_322,-49.855127163994
struct_323,-49.852964742541
struct_324,-49.852009356076
struct_325,-49.855156710198
struct_326,-49.855550206618
struct_327,-49.850625684787
struct_328,-49.855651643192
struct_329,-49.852530220642
struct_330,-49.853333358321
struct_331,-49.856136938649
struct_332,-49.855333317868
struct_333,-49.855109300679
struct_334,-49.855863124567
struct_335,-49.858110559551
struct_336,-49.85371629691
struct_337,-49.852129617831
struct_338,-49.851325101834
struct_339,-49.852180443793
struct_340,-49.855422384613
struct_341,-49.852111683382
struct_342,-49.853322059419
struct_343,-49.854408998841
struct_344,-49.852120250393
struct_345,-49.855831852047
struct_346,-49.854136187813
struct_347,-49.851977610379
struct_348,-49.856534160878
struct_349,-49.853085645553
struct_350,-49.855077315512
struct_351,-49.855341588876
struct_352,-49.857480176135
struct_353,-49.855458264731
struct_354,-49.857022512163
struct_355,-49.854580966362
struct_356,-49.848742837977
struct_357,-49.850338535279
struct_358,-49.854701324146
struct_359,-49.856350995981
struct_360,-49.859806376868
struct_361,-49.852963622501
struct_362,-49.857342080659
struct_363,-49.853183779549
struct_364,-49.857737362358
struct_365,-49.853536196656
struct_366,-49.850724586965
struct_367,-49.855257794579
struct_368,-49.854293446409
struct_369,-49.852747407084
struct_370,-49.852555962981
struct_371,-49.850923013324
struct_372,-49.852911479798
struct_373,-49.853996642632
struct_374,-49.85314316727
struct_375,-49.855811675175
struct_376,-49.852971447101
struct_377,-49.857198146567
struct_378,-49.855167561045
struct_379,-49.856004286277
struct_380,-49.850595658679
struct_381,-49.854366533482
struct_382,-49.858607817589
struct_383,-49.855877474934
struct_384,-49.857447719122
struct_385,-49.850061811342
struct_386,-49.852994396245
struct_387,-49.857582111727
struct_388,-49.854424075077
struct_389,-49.855987309827
struct_390,-49.852539780942
struct_391,-49.858263205986
struct_392,-49.862328532233
struct_393,-49.85152952091
struct_394,-49.854307213612
struct_395,-49.855607726857
struct_396,-49.857870224756
struct_397,-49.854957149234
struct_398,-49.852908004316
struct_399,-49.855515437542
struct_400,-49.852978505334
struct_401,-49.858236741184
struct_402,-49.859168736313
struct_403,-49.851259552268
struct_404,-49.855228060009
struct_405,-49.853334796636
struct_406,-49.855840686276
struct_407,-49.851502263281
struct_408,-49.849762586625
struct_409,-49.85885242875
struct_410,-49.853546119008
struct_411,-49.85749014817
struct_412,-49.852432365848
struct_413,-49.858530861775
struct_414,-49.859451075506
struct_415,-49.855017361327
struct_416,-49.854671837172
struct_417,-49.856665018847
struct_418,-49.852862605614
struct_419,-49.85440878358
struct_420,-49.854049701812
struct_421,-49.855613267652
struct_422,-49.854238013409
struct_423,-49.857560848646
struct_424,-49.851432253389
struct_425,-49.854244983102
struct_426,-49.85299135493
struct_427,-49.853958724446
struct_428,-49.856647399994
struct_429,-49.855740536739
struct_430,-49.85459896123
struct_431,-49.853492801267
struct_432,-49.856028315643
struct_433,-49.856982713644
struct_434,-49.855886007383
struct_435,-49.857658377938
struct_436,-49.85610968658
struct_437,-49.855281446056
struct_438,-49.853908718058
struct_439,-49.856670302982
struct_440,-49.854231266964
struct_441,-49.855641983318
struct_442,-49.854593850959
struct_443,-49.857334654872
struct_444,-49.855337071433
struct_445,-49.85310605971
struct_446,-49.855159364468
struct_447,-49.856854791263
struct_448,-49.855825283954
struct_449,-49.852957144088
struct_450,-49.855427006458
struct_451,-49.852281779886
struct_452,-49.855279862219
struct_453,-49.85435351642
struct_454,-49.848712480129
struct_455,-49.853443914692
struct_456,-49.856789232153
struct_457,-49.855480417716
struct_458,-49.851803176577
struct_459,-49.856978343689
struct_460,-49.855946886826
struct_461,-49.851424203232
struct_462,-49.853954196499
struct_463,-49.856399682177
struct_464,-49.855276390688
struct_465,-49.857318085545
struct_466,-49.852359340758
struct_467,-49.852426755585
struct_468,-49.850146953908
struct_469,-49.857212587203
struct_470,-49.854357520706
struct_471,-49.852930959351
struct_472,-49.855966734611
struct_473,-49.852646520012
struct_474,-49.852545178106
struct_475,-49.854273908129
struct_476,-49.852142537406
struct_477,-49.851922491539
struct_478,-49.854868527347
struct_479,-49.85478107816
struct_480,-49.851031762913
struct_481,-49.853230456536
struct_482,-49.854691496986
struct_483,-49.852674816298
struct_484,-49.847528784922
struct_485,-49.858900658493
struct_486,-49.852681770096
struct_487,-49.85636678924
struct_488,-49.856118260834
struct_489,-49.848300064697
struct_490,-49.855673856473
struct_491,-49.853113999624
struct_492,-49.852168137954
struct_493,-49.853760035839
struct_494,-49.857607411845
struct_495,-49.85312459616
struct_496,-49.855062517431
struct_497,-49.852135827195
struct_498,-49.853364244266
struct_499,-49.854742275586
struct_500,-49.85271728367
struct_501,-49.852528402832
struct_502,-49.855286113681
struct_503,-49.852522491756
struct_504,-49.855249147124
struct_505,-49.856262549158
struct_506,-49.851311304976
struct_507,-49.853580147978
struct_508,-49.856551328505
struct_509,-49.853248122174
struct_510,-49.856163949868
struct_511,-49.854458016032
struct_512,-49.853647806561
struct_513,-49.85658397888
struct_514,-49.851575578207
struct_515,-49.853844287698
struct_516,-49.858968806971
struct_517,-49.854349367983
struct_518,-49.854599772619
struct_519,-49.855201314544
struct_520,-49.854281058245
struct_521,-49.858490428487
struct_522,-49.854495597133
struct_523,-49.855603897264
struct_524,-49.853200677122
struct_525,-49.854695970366
struct_526,-49.850185992048
struct_527,-49.850178576515
struct_528,-49.853366791699
struct_529,-49.851625304529
struct_530,-49.854884019762
struct_531,-49.855933167162
struct_532,-49.856008755585
struct_533,-49.851877933069
struct_534,-49.85616378112
struct_535,-49.851966346811
struct_536,-49.851425041216
struct_537,-49.852946018845
struct_538,-49.855924447861
struct_539,-49.853632424908
struct_540,-49.853822749503
struct_541,-49.853103960923
struct_542,-49.8547394767
struct_543,-49.854505409351
struct_544,-49.859563007251
struct_545,-49.852261859461
struct_546,-49.855936416449
struct_547,-49.853602566572
struct_548,-49.856123231383
struct_549,-49.849598198673
struct_550,-49.854919201673
struct_551,-49.854129256176
struct_552,-49.852078039065
struct_553,-49.851491359069
struct_554,-49.854180181371
struct_555,-49.856063039361
struct_556,-49.857159717385
struct_557,-49.853018343069
struct_558,-49.854058372745
struct_559,-49.853355881641
struct_560,-49.856933970224
struct_561,-49.853859336353
struct_562,-49.853490614435
struct_563,-49.851271301115
struct_564,-49.855086076972
struct_565,-49.855576378652
struct_566,-49.852075514845
struct_567,-49.851041027675
struct_568,-49.854072887165
struct_569,-49.855042910491
struct_570,-49.854115904084
struct_571,-49.854478346175
struct_572,-49.85208569543
struct_573,-49.85601887516
struct_574,-49.860852956508
struct_575,-49.85326445005
struct_576,-49.854755052484
struct_577,-49.856460743602
struct_578,-49.857367964619
struct_579,-49.851079006938
struct_580,-49.849902756421
struct_581,-49.855638632715
struct_582,-49.854158839685
struct_583,-49.853676315046
struct_584,-49.856811547093
struct_585,-49.85832562814
struct_586,-49.853739427459
struct_587,-49.856897743735
struct_588,-49.852845420523
struct_589,-49.854787127969
struct_590,-49.856007226514
struct_591,-49.851421955603
struct_592,-49.850106972073
struct_593,-49.853122205914
struct_594,-49.855084377129
struct_595,-49.856330145089
struct_596,-49.856522586801
struct_597,-49.856330205419
struct_598,-49.854998096771
struct_599,-49.854886814233
struct_600,-49.855411230506
struct_601,-49.857574273699
struct_602,-49.851301064945
struct_603,-49.85145105464
struct_604,-49.855219348153
struct_605,-49.851131455653
struct_606,-49.855252364789
struct_607,-49.852497359877
struct_608,-49.854421092333
struct_609,-49.853803658377
struct_610,-49.854593926958
struct_611,-49.849036852266
struct_612,-49.855106734382
struct_613,-49.855289311114
struct_614,-49.854518099656
struct_615,-49.854918548517
struct_616,-49.854170894895
struct_617,-49.85358079263
struct_618,-49.857227051917
struct_619,-49.852263692918
struct_620,-49.855797703932
struct_621,-49.853727725826
struct_622,-49.853667879963
struct_623,-49.854534411529
struct_624,-49.855873664733
struct_625,-49.85380393926
struct_626,-49.853646861092
struct_627,-49.855510153906
struct_628,-49.850271559918
struct_629,-49.854582304527
struct_630,-49.851856523143
struct_631,-49.854767046536
struct_632,-49.855078649167
struct_633,-49.854761445829
struct_634,-49.850930802533
struct_635,-49.857105122957
struct_636,-49.852524568732
struct_637,-49.854479416134
struct_638,-49.854326498415
struct_639,-49.853204531726
struct_640,-49.856228564158
struct_641,-49.858339666894
struct_642,-49.854536226796
struct_643,-49.855804726223
struct_644,-49.855244936394
struct_645,-49.85544451507
struct_646,-49.853321615884
struct_647,-49.857450134287
struct_648,-49.853688191042
struct_649,-49.855192500105
struct_650,-49.857470594793
struct_651,-49.854488459084
struct_652,-49.849462772582
struct_653,-49.855879375508
struct_654,-49.853013914143
struct_655,-49.855563057008
struct_656,-49.855713157355
struct_657,-49.854848489985
struct_658,-49.850177839684
struct_659,-49.854448079413
struct_660,-49.858670140408
struct_661,-49.853707427337
struct_662,-49.855125671158
struct_663,-49.85302676233
struct_664,-49.855334805824
struct_665,-49.857712470243
struct_666,-49.850234928211
struct_667,-49.855951042854
struct_668,-49.853876039062
struct_669,-49.853303888717
struct_670,-49.85761184192
struct_671,-49.853906641399
struct_672,-49.855144390067
struct_673,-49.850596827222
struct_674,-49.853908501444
struct_675,-49.851758926332
struct_676,-49.854709689618
struct_677,-49.857916774933
struct_678,-49.852138876832
struct_679,-49.856298810754
struct_680,-49.855632910158
struct_681,-49.855262000944
struct_682,-49.855272823626
struct_683,-49.854468121893
struct_684,-49.853902495556
struct_685,-49.853706498536
struct_686,-49.853402846583
struct_687,-49.85426917184
struct_688,-49.851682142
struct_689,-49.852485795407
struct_690,-49.852479538388
struct_691,-49.855097558373
struct_692,-49.855088553553
struct_693,-49.852534502214
struct_694,-49.857179303073
struct_695,-49.854098706743
struct_696,-49.854086658441
struct_697,-49.854348910133
struct_698,-49.852558225169
struct_699,-49.851025019581
struct_700,-49.850455136027
struct_701,-49.853397113825
struct_702,-49.85469090784
struct_703,-49.851705376357
struct_704,-49.85845745734
struct_705,-49.856818289073
struct_706,-49.85283416394
struct_707,-49.854409195531
struct_708,-49.853626143256
struct_709,-49.851289558232
struct_710,-49.85456962866
struct_711,-49.853026388227
struct_712,-49.851560601198
struct_713,-49.853781053868
struct_714,-49.855498225564
struct_715,-49.852958339165
struct_716,-49.854927654009
struct_717,-49.851700843994
struct_718,-49.855690013116
struct_719,-49.856521988649
struct_720,-49.854682605809
struct_721,-49.8552982598
struct_722,-49.85543512736
struct_723,-49.853904148305
struct_724,-49.852919200125
struct_725,-49.85322202169
struct_726,-49.853956626794
struct_727,-49.857096429093
struct_728,-49.849990342576
struct_729,-49.854774641338
struct_730,-49.850157716782
struct_731,-49.857060892886
struct_732,-49.855250868137
struct_733,-49.860340510534
struct_734,-49.851649172943
struct_735,-49.855187064903
struct_736,-49.8559759697
struct_737,-49.856512094629
struct_738,-49.852955675776
struct_739,-49.852665159669
struct_740,-49.856704575057
struct_741,-49.852275314613
struct_742,-49.858064684712
struct_743,-49.852313874469
struct_744,-49.853524526066
struct_745,-49.853063125772
struct_746,-49.854265622932
struct_747,-49.853105680727
struct_748,-49.853119067274
struct_749,-49.85628468595
struct_750,-49.847564048396
struct_751,-49.858855016729
struct_752,-49.855851918009
struct_753,-49.854124831003
struct_754,-49.857713986888
struct_755,-49.85477053231
struct_756,-49.851218719434
struct_757,-49.851909292996
struct_758,-49.852141671069
struct_759,-49.858071413246
struct_760,-49.856111972002
struct_761,-49.854834871587
struct_762,-49.854653492433
struct_763,-49.854559760915
struct_764,-49.856817164975
struct_765,-49.854544310448
struct_766,-49.85893167695
struct_767,-49.853553668302
struct_768,-49.856880725577
struct_769,-49.854995344513
struct_770,-49.855316834985
struct_771,-49.852972316652
struct_772,-49.854617459444
struct_773,-49.855790792492
struct_774,-49.850754021561
struct_775,-49.855172569892
struct_776,-49.85315738861
struct_777,-49.857405380941
struct_778,-49.853864037536
struct_779,-49.85400332001
struct_780,-49.850505579902
struct_781,-49.858761538861
struct_782,-49.852253277205
struct_783,-49.855087476459
struct_784,-49.854424317225
struct_785,-49.851026092661
struct_786,-49.854034345271
struct_787,-49.853742901756
struct_788,-49.856730015462
struct_789,-49.853070506622
struct_790,-49.857928776138
struct_791,-49.853942887122
struct_792,-49.860126082192
struct_793,-49.8545203856
struct_794,-49.855932823981
struct_795,-49.859788967624
struct_796,-49.857014751954
struct_797,-49.853400187954
struct_798,-49.851663684886
struct_799,-49.852034892963
struct_800,-49.855044623556
struct_801,-49.855058588079
struct_802,-49.853964392122
struct_803,-49.854899245935
struct_804,-49.857188011352
struct_805,-49.853145101751
struct_806,-49.853714315469
struct_807,-49.855362148948
struct_808,-49.852444279874
struct_809,-49.850622116993
struct_810,-49.856534965506
struct_811,-49.85179760173
struct_812,-49.8535988849
struct_813,-49.855271796775
struct_814,-49.856894571597
struct_815,-49.857229910233
struct_816,-49.852898966887
struct_817,-49.856249763502
struct_818,-49.855578441433
struct_819,-49.861993497036
struct_820,-49.854638095302
struct_821,-49.855413186307
struct_822,-49.851217240164
struct_823,-49.859177215288
struct_824,-49.855259412122
struct_825,-49.854741562977
struct_826,-49.851567531709
struct_827,-49.849121610236
struct_828,-49.853544237086
struct_829,-49.85363616935
struct_830,-49.852333352291
struct_831,-49.853633641659
struct_832,-49.856108040693
struct_833,-49.850759118355
struct_834,-49.857215554228
struct_835,-49.856183771493
struct_836,-49.855713720897
struct_837,-49.856785920222
struct_838,-49.856634823461
struct_839,-49.856607672611
struct_840,-49.85581653064
struct_841,-49.856544783148
struct_842,-49.850925437317
struct_843,-49.854642271143
struct_844,-49.852508802564
struct_845,-49.853820149331
struct_846,-49.854187126292
struct_847,-49.853234149308
struct_848,-49.851965703096
struct_849,-49.854751615799
struct_850,-49.854151149248
struct_851,-49.853470032938
struct_852,-49.857130890266
struct_853,-49.850990450062
struct_854,-49.857345547549
struct_855,-49.852875013738
struct_856,-49.855694606505
struct_857,-49.856101669574
struct_858,-49.850508795994
struct_859,-49.853672967866
struct_860,-49.857229683984
struct_861,-49.853209238848
struct_862,-49.855612193337
struct_863,-49.858915171794
struct_864,-49.854372785376
struct_865,-49.860749416501
struct_866,-49.85804249086
struct_867,-49.849593476781
struct_868,-49.85756308361
struct_869,-49.852477969052
struct_870,-49.850514246162
struct_871,-49.853644367639
struct_872,-49.853905050131
struct_873,-49.851470549109
struct_874,-49.854773351057
struct_875,-49.856678104056
struct_876,-49.851719509569
struct_877,-49.857365669019
struct_878,-49.857730919429
struct_879,-49.85455846902
struct_880,-49.855480001071
struct_881,-49.854641887176
struct_882,-49.852378047318
struct_883,-49.854645869397
struct_884,-49.855486401606
struct_885,-49.851253269457
struct_886,-49.855200861857
struct_887,-49.856474589856
struct_888,-49.849111859336
struct_889,-49.854277928707
struct_890,-49.853119820814
struct_891,-49.851981095317
struct_892,-49.853361347608
struct_893,-49.855910028588
struct_894,-49.85284301407
struct_895,-49.854825035647
struct_896,-49.855752450822
struct_897,-49.85610177035
struct_898,-49.859430209072
struct_899,-49.853762719272
struct_900,-49.851978195223
struct_901,-49.853908941956
struct_902,-49.855470820736
struct_903,-49.856864924247
struct_904,-49.851595882541
struct_905,-49.855043225295
struct_906,-49.853155759686
struct_907,-49.855563837422
struct_908,-49.856342357048
struct_909,-49.852830933929
struct_910,-49.852971787764
struct_911,-49.854392591809
struct_912,-49.853649278563
struct_913,-49.852262837985
struct_914,-49.856353971536
struct_915,-49.851381227981
struct_916,-49.853623198513
struct_917,-49.855689755377
struct_918,-49.852266808603
struct_919,-49.856117032187
struct_920,-49.853081016061
struct_921,-49.854822060364
struct_922,-49.858553002433
struct_923,-49.854700736327
struct_924,-49.858421735639
struct_925,-49.849352848384
struct_926,-49.85834110477
struct_927,-49.858671452034
struct_928,-49.853643925189
struct_929,-49.850894474825
struct_930,-49.855216687626
struct_931,-49.855176524032
struct_932,-49.853916556029
struct_933,-49.850885696428
struct_934,-49.851813761137
struct_935,-49.852701821115
struct_936,-49.852804913179
struct_937,-49.855132850507
struct_938,-49.849972730919
struct_939,-49.857086880118
struct_940,-49.852740892216
struct_941,-49.853283845306
struct_942,-49.852819057617
struct_943,-49.856822898832
struct_944,-49.855112876092
struct_945,-49.856117892728
struct_946,-49.85576652467
struct_947,-49.854411896806
struct_948,-49.853652373584
struct_949,-49.855609276735
struct_950,-49.855943313949
struct_951,-49.849689122959
struct_952,-49.856395357218
struct_953,-49.85046234268
struct_954,-49.852323012145
struct_955,-49.857862295583
struct_956,-49.850332793542
struct_957,-49.852921023533
struct_958,-49.853179320488
struct_959,-49.859194308716
struct_960,-49.85405056094
struct_961,-49.854822905164
struct_962,-49.856065703454
struct_963,-49.853568569691
struct_964,-49.858982728112
struct_965,-49.852262332739
struct_966,-49.850987642087
struct_967,-49.855955597224
struct_968,-49.858109627364
struct_969,-49.851789578691
struct_970,-49.850028289962
struct_971,-49.857619304637
struct_972,-49.85992022334
struct_973,-49.849408306143
struct_974,-49.854099612725
struct_975,-49.854918825425
struct_976,-49.854904594964
struct_977,-49.854679845043
struct_978,-49.853856202555
struct_979,-49.856667594076
struct_980,-49.853059373355
struct_981,-49.85691113356
struct_982,-49.854216126287
struct_983,-49.850472183551
struct_984,-49.854455960159
struct_985,-49.853749904045
struct_986,-49.852773608698
struct_987,-49.8556476527
struct_988,-49.854020255816
struct_989,-49.852941407848
struct_990,-49.851189745443
struct_991,-49.858455049445
struct_992,-49.855430100288
struct_993,-49.854822040718
struct_994,-49.85502016381
struct_995,-49.857038907455
struct_996,-49.853493708723
struct_997,-49.853283609946
struct_998,-49.851043777906
struct_999,-49.854330008475
struct_1000,-49.852138571284
struct_1001,-49.855487938552
struct_1002,-49.854679916677
struct_1003,-49.852419988478
struct_1004,-49.856117085983
struct_1005,-49.854421407895
struct_1006,-49.854568329781
struct_1007,-49.85522148667
struct_1008,-49.852661441375
struct_1009,-49.853611780946
struct_1010,-49.859152690567
struct_1011,-49.853355853953
struct_1012,-49.854711337921
struct_1013,-49.857027808676
struct_1014,-49.855972996823
struct_1015,-49.850813396616
struct_1016,-49.852968965251
struct_1017,-49.849030440188
struct_1018,-49.851531416848
struct_1019,-49.852448570812
struct_1020,-49.853036346027
struct_1021,-49.850687045012
struct_1022,-49.855771585013
struct_1023,-49.85812162346
struct_1024,-49.853696851429
struct_1025,-49.852792464331
struct_1026,-49.856878813088
struct_1027,-49.857499793294
struct_1028,-49.852733599534
struct_1029,-49.855927508899
struct_1030,-49.854725212569
struct_1031,-49.853276936668
struct_1032,-49.855731835874
struct_1033,-49.85609202301
struct_1034,-49.851383634411
struct_1035,-49.852766757082
struct_1036,-49.85891267625
struct_1037,-49.8569034625
struct_1038,-49.848289880441
struct_1039,-49.854651617745
struct_1040,-49.851870559617
struct_1041,-49.852862784832
