,Energy (kcal/mol)
struct_273,-51.086985521569
struct_274,-51.092481021352
struct_275,-51.099412651341
struct_276,-51.087223828101
struct_277,-51.088829505411
struct_278,-51.092539915769
struct_279,-51.092536432344
struct_280,-51.088500162072
struct_281,-51.090645651958
struct_282,-51.093304686106
struct_283,-51.085658067607
struct_284,-51.088685711555
struct_285,-51.099543185076
struct_286,-51.08823669764
struct_287,-51.086792889502
struct_288,-51.090558532635
struct_289,-51.088093998907
struct_290,-51.093417603154
struct_291,-51.093065058039
struct_292,-51.089613512017
struct_293,-51.089425412343
struct_294,-51.09357035688
struct_295,-51.088297217422
struct_296,-51.098546641264
struct_297,-51.087731942266
struct_298,-51.089409613508
struct_299,-51.089595955172
struct_300,-51.092425568533
struct_301,-51.082839376845
struct_302,-51.089719224118
struct_303,-51.091704417414
struct_304,-51.089361885915
struct_305,-51.091750133998
struct_306,-51.088539422997
struct_307,-51.091158100073
struct_308,-51.087189543603
struct_309,-51.082537278632
struct_310,-51.097281922924
struct_311,-51.090716254712
struct_312,-51.080615371371
struct_313,-51.090804686682
struct_314,-51.089271829639
struct_315,-51.081732710704
struct_316,-51.08138896229
struct_317,-51.087390022484
struct_318,-51.092210848705
struct_319,-51.097976448562
struct_320,-51.081670641831
struct_321,-51.086067978503
struct_322,-51.093135243536
struct_323,-51.09654060745
struct_324,-51.090935366343
struct_325,-51.087954799529
struct_326,-51.09303802182
struct_327,-51.085274897641
struct_328,-51.094410036189
struct_329,-51.096073734219
struct_330,-51.094474108582
struct_331,-51.090567018202
struct_332,-51.091711879106
struct_333,-51.087572329523
struct_334,-51.091335560733
struct_335,-51.083682938478
struct_336,-51.082624980621
struct_337,-51.082486801819
struct_338,-51.098065475141
struct_339,-51.087262015111
struct_340,-51.097820593769
struct_341,-51.09693453896
struct_342,-51.089698829619
struct_343,-51.091296097915
struct_344,-51.089202964579
struct_345,-51.092959605048
struct_346,-51.08840814971
struct_347,-51.090840905619
struct_348,-51.08952427866
struct_349,-51.096689804379
struct_350,-51.088745974338
struct_351,-51.093227393146
struct_352,-51.091336754116
struct_353,-51.089173434368
struct_354,-51.087547029197
struct_355,-51.093429164055
struct_356,-51.084739833202
struct_357,-51.090352856111
struct_358,-51.096806923184
struct_359,-51.080462168714
struct_360,-51.093998853716
struct_361,-51.092131523607
struct_362,-51.089801541761
struct_363,-51.095279076864
struct_364,-51.089299917455
struct_365,-51.087027806305
struct_366,-51.087113226505
struct_367,-51.096466967254
struct_368,-51.089271569223
struct_369,-51.098562003615
struct_370,-51.089303065497
struct_371,-51.089179191244
struct_372,-51.086938281226
struct_373,-51.089781619047
struct_374,-51.094167105476
struct_375,-51.090460954614
struct_376,-51.090714020806
struct_377,-51.090116250312
struct_378,-51.093098349186
struct_379,-51.084178653741
struct_380,-51.098325762781
struct_381,-51.086375600747
struct_382,-51.093034588463
struct_383,-51.089862130799
struct_384,-51.099039291044
struct_385,-51.08819193165
struct_386,-51.086043985429
struct_387,-51.088364974726
struct_388,-51.093966931626
struct_389,-51.088719288455
struct_390,-51.089332879182
struct_391,-51.096229714188
struct_392,-51.086056679722
struct_393,-51.091703332405
struct_394,-51.08632646232
struct_395,-51.098011646613
struct_396,-51.084957742603
struct_397,-51.094376233291
struct_398,-51.09548268825
struct_399,-51.092600514775
struct_400,-51.094230488947
struct_401,-51.085889247869
struct_402,-51.089268538667
struct_403,-51.08571198279
struct_404,-51.095234227277
struct_405,-51.090434214476
struct_406,-51.087772912054
struct_407,-51.084916097804
struct_408,-51.092560605405
struct_409,-51.08675227989
struct_410,-51.083401707897
struct_411,-51.093183535619
struct_412,-51.084914593954
struct_413,-51.091937615584
struct_414,-51.08193493371
struct_415,-51.093301800037
struct_416,-51.093598749497
struct_417,-51.089776526582
struct_418,-51.093209734149
struct_419,-51.089912450549
struct_420,-51.099472778314
struct_421,-51.088690587409
struct_422,-51.084843969981
struct_423,-51.085741478378
struct_424,-51.092478138839
struct_425,-51.089074774484
struct_426,-51.091384179194
struct_427,-51.088560390361
struct_428,-51.085265509463
struct_429,-51.083834725003
struct_430,-51.086540326444
struct_431,-51.098564168196
struct_432,-51.094236114845
struct_433,-51.089928164169
struct_434,-51.087953915985
struct_435,-51.08388245331
struct_436,-51.081810872474
struct_437,-51.095808918903
struct_438,-51.089906875653
struct_439,-51.083816032814
struct_440,-51.092239257591
struct_441,-51.093488883594
struct_442,-51.087211417719
struct_443,-51.090099627271
struct_444,-51.097322249472
struct_445,-51.088897791488
struct_446,-51.087079867478
struct_447,-51.086819517219
struct_448,-51.083947131009
struct_449,-51.090599325869
struct_450,-51.089290275019
struct_451,-51.094636222131
struct_452,-51.097278977402
struct_453,-51.09237653431
struct_454,-51.085077229105
struct_455,-51.084389400194
struct_456,-51.094571670131
struct_457,-51.091916713158
struct_458,-51.096145511999
struct_459,-51.089862622095
struct_460,-51.092847222413
struct_461,-51.083921023525
struct_462,-51.089780783951
struct_463,-51.088314588265
struct_464,-51.095908569957
struct_465,-51.092756311991
struct_466,-51.087887342071
struct_467,-51.098140053736
struct_468,-51.090902086196
struct_469,-51.082076252037
struct_470,-51.08809339116
struct_471,-51.096386993251
struct_472,-51.097339226343
struct_473,-51.097945573662
struct_474,-51.094642139915
struct_475,-51.096735543742
struct_476,-51.086543055833
struct_477,-51.097620765073
struct_478,-51.092239793401
struct_479,-51.095415490626
struct_480,-51.094736137659
struct_481,-51.089596849752
struct_482,-51.09701774038
struct_483,-51.091765615338
struct_484,-51.09196032167
struct_485,-51.091695950411
struct_486,-51.095966872582
struct_487,-51.090784252359
struct_488,-51.095065009872
struct_489,-51.089501753698
struct_490,-51.088459116066
struct_491,-51.095211670557
struct_492,-51.090217634982
struct_493,-51.090631075029
struct_494,-51.097456958607
struct_495,-51.091425711275
struct_496,-51.093397247005
struct_497,-51.09272376397
struct_498,-51.086303102709
struct_499,-51.093544161458
struct_500,-51.094834515423
struct_501,-51.098563516555
struct_502,-51.092356395826
struct_503,-51.089751554757
struct_504,-51.097472503826
struct_505,-51.08461938747
struct_506,-51.088443519254
struct_507,-51.095420084218
struct_508,-51.10005215306
struct_509,-51.090084704488
struct_510,-51.093652901841
struct_511,-51.091817182815
struct_512,-51.090565050707
struct_513,-51.086124428858
struct_514,-51.098834996144
struct_515,-51.094462346628
struct_516,-51.086902053937
struct_517,-51.09069652836
struct_518,-51.088648154662
struct_519,-51.097123298255
struct_520,-51.081162919068
struct_521,-51.091963924355
struct_522,-51.094923640537
struct_523,-51.098578308364
struct_524,-51.084644350717
struct_525,-51.089142458749
struct_526,-51.089344331276
struct_527,-51.093771694492
struct_528,-51.087759486088
struct_529,-51.087193202191
struct_530,-51.09659598218
struct_531,-51.098580926436
struct_532,-51.090026111914
struct_533,-51.082609925831
struct_534,-51.098577874186
struct_535,-51.087965294054
struct_536,-51.086616606262
struct_537,-51.08845686684
struct_538,-51.09255457538
struct_539,-51.083404831276
struct_540,-51.089735988506
struct_541,-51.089023139057
struct_542,-51.087003887119
struct_543,-51.091949423666
struct_544,-51.093334487723
struct_545,-51.08929723464
struct_546,-51.087199015664
struct_547,-51.092563901723
struct_548,-51.084313853139
struct_549,-51.090767100907
struct_550,-51.087054035281
struct_551,-51.095536392626
struct_552,-51.089682847791
struct_553,-51.087702532419
struct_554,-51.087589639716
struct_555,-51.091407677099
struct_556,-51.090057521556
struct_557,-51.086653937497
struct_558,-51.101025645089
struct_559,-51.087103068446
struct_560,-51.099243704628
struct_561,-51.094940089875
struct_562,-51.090383179455
struct_563,-51.098646176363
struct_564,-51.094511852732
struct_565,-51.088587172507
struct_566,-51.089877533096
struct_567,-51.093393552622
struct_568,-51.088092424319
struct_569,-51.097957458502
struct_570,-51.090085017074
struct_571,-51.090048965979
struct_572,-51.093876419995
struct_573,-51.083822863186
struct_574,-51.091357113075
struct_575,-51.097103336995
struct_576,-51.088330577819
struct_577,-51.092174233185
struct_578,-51.09225704002
struct_579,-51.084315668489
struct_580,-51.098929758569
struct_581,-51.088575722452
struct_582,-51.083848167065
struct_583,-51.092626469145
struct_584,-51.091835106481
struct_585,-51.088714886997
struct_586,-51.077072937408
struct_587,-51.089260776727
struct_588,-51.088856672455
struct_589,-51.089857841413
struct_590,-51.094624438828
struct_591,-51.084796057418
struct_592,-51.092941521524
struct_593,-51.094591053531
struct_594,-51.095263114444
struct_595,-51.084514253725
struct_596,-51.09323488523
struct_597,-51.08792687423
struct_598,-51.088286547094
struct_599,-51.087616209256
struct_600,-51.092934434794
struct_601,-51.087916133098
struct_602,-51.085440585957
struct_603,-51.091914866067
struct_604,-51.093812170608
struct_605,-51.090034686353
struct_606,-51.088370768286
struct_607,-51.091222003162
struct_608,-51.092097072619
struct_609,-51.092203945901
struct_610,-51.09263081902
struct_611,-51.098044409801
struct_612,-51.085371582369
struct_613,-51.09261580449
struct_614,-51.097294543137
struct_615,-51.083171075413
struct_616,-51.09374948868
struct_617,-51.095673573736
struct_618,-51.094206472932
struct_619,-51.087691202438
struct_620,-51.089194052869
struct_621,-51.095695714033
struct_622,-51.094072005083
struct_623,-51.085192512212
struct_624,-51.089803760788
struct_625,-51.0921344118
struct_626,-51.086486452931
struct_627,-51.086106394165
struct_628,-51.091432930955
struct_629,-51.090336800359
struct_630,-51.087718732373
struct_631,-51.080435535371
struct_632,-51.086188697355
struct_633,-51.0936482787
struct_634,-51.095977290463
struct_635,-51.091493123163
struct_636,-51.09039231291
struct_637,-51.0990544158
struct_638,-51.089797525867
struct_639,-51.092095732277
struct_640,-51.10206529362
struct_641,-51.094293648892
struct_642,-51.08618428147
struct_643,-51.085273615799
struct_644,-51.091518305582
struct_645,-51.093136966558
struct_646,-51.089571232741
struct_647,-51.092601998612
struct_648,-51.088777707917
struct_649,-51.086716188229
struct_650,-51.090327646691
struct_651,-51.087243701004
struct_652,-51.083783239044
struct_653,-51.0850239734
struct_654,-51.087455466591
struct_655,-51.083768715592
struct_656,-51.084686201595
struct_657,-51.090484438289
struct_658,-51.089126070493
struct_659,-51.089154380683
struct_660,-51.089923389073
struct_661,-51.095678490316
struct_662,-51.086020619923
struct_663,-51.090356446961
struct_664,-51.094205290993
struct_665,-51.094402919659
struct_666,-51.088851526477
struct_667,-51.086902733407
struct_668,-51.089770261541
struct_669,-51.085641130983
struct_670,-51.092766301622
struct_671,-51.097484921886
struct_672,-51.077733165596
struct_673,-51.090761179074
struct_674,-51.091847569069
struct_675,-51.088665589211
struct_676,-51.087345485992
struct_677,-51.090056717458
struct_678,-51.092688514743
struct_679,-51.087276913641
struct_680,-51.084983628227
struct_681,-51.093602231932
struct_682,-51.095406489321
struct_683,-51.081496730658
struct_684,-51.086038466999
struct_685,-51.096843582028
struct_686,-51.080241113809
struct_687,-51.090683374494
struct_688,-51.08767321723
struct_689,-51.091165207939
struct_690,-51.088388588722
struct_691,-51.098298533944
struct_692,-51.085279990677
struct_693,-51.090760729311
struct_694,-51.095596283355
struct_695,-51.092642472528
struct_696,-51.088896929932
struct_697,-51.088569726691
struct_698,-51.092541103445
struct_699,-51.082793910346
struct_700,-51.08991880345
struct_701,-51.091857104035
struct_702,-51.09420093403
struct_703,-51.095599833277
struct_704,-51.084482528247
struct_705,-51.099783938091
struct_706,-51.090645538209
struct_707,-51.088907956689
struct_708,-51.089466240925
struct_709,-51.088927861976
struct_710,-51.092478351852
struct_711,-51.085220278206
struct_712,-51.084633315722
struct_713,-51.088380701252
struct_714,-51.095597139082
struct_715,-51.097313069916
struct_716,-51.093863191139
struct_717,-51.093416454257
struct_718,-51.090659044814
struct_719,-51.092901657707
struct_720,-51.085374912383
struct_721,-51.089035353896
struct_722,-51.088620599945
struct_723,-51.09701045667
struct_724,-51.088869540339
struct_725,-51.092794206566
struct_726,-51.084048760245
struct_727,-51.094113128311
struct_728,-51.096759767955
struct_729,-51.088453782286
struct_730,-51.091449304205
struct_731,-51.089914541143
struct_732,-51.092737680565
struct_733,-51.091996344313
struct_734,-51.097233713322
struct_735,-51.090061983557
struct_736,-51.097720953372
struct_737,-51.089415767275
struct_738,-51.093403054591
struct_739,-51.088064894373
struct_740,-51.088149667786
struct_741,-51.101496110852
struct_742,-51.093894187101
struct_743,-51.095871201305
struct_744,-51.093366427238
struct_745,-51.08914704076
struct_746,-51.090877191945
struct_747,-51.10080037207
struct_748,-51.0863964331
struct_749,-51.08910471393
struct_750,-51.093060643292
struct_751,-51.0849245106
struct_752,-51.092831377085
struct_753,-51.091627744577
struct_754,-51.085978673097
struct_755,-51.088436459309
struct_756,-51.095619682865
struct_757,-51.087304578809
struct_758,-51.09585589104
struct_759,-51.082314284989
struct_760,-51.099070436983
struct_761,-51.093021384144
struct_762,-51.092086886216
struct_763,-51.092689378914
struct_764,-51.092702665433
struct_765,-51.090062933238
struct_766,-51.09004779117
struct_767,-51.091728527085
struct_768,-51.084688610542
struct_769,-51.086264290263
struct_770,-51.092308986847
struct_771,-51.095048406694
struct_772,-51.09348768354
struct_773,-51.091087447376
struct_774,-51.095826373083
struct_775,-51.088324789285
struct_776,-51.092055681282
struct_777,-51.088959207423
struct_778,-51.086835060778
struct_779,-51.095818656031
struct_780,-51.09100789804
struct_781,-51.09305215244
struct_782,-51.089236571626
struct_783,-51.089628819694
struct_784,-51.095278226561
struct_785,-51.085562333144
struct_786,-51.09432160648
struct_787,-51.097776934135
struct_788,-51.08939812326
struct_789,-51.088595418922
struct_790,-51.096154643145
struct_791,-51.099507091249
struct_792,-51.088705439218
struct_793,-51.085522878113
struct_794,-51.099836736109
struct_795,-51.088702356146
struct_796,-51.083132222316
struct_797,-51.092848683608
struct_798,-51.088229128363
struct_799,-51.088410089058
struct_800,-51.092585196812
struct_801,-51.096442906824
struct_802,-51.082446967712
struct_803,-51.090685355529
struct_804,-51.092258774251
struct_805,-51.091597523889
struct_806,-51.089495414165
struct_807,-51.090219527769
struct_808,-51.092371993803
struct_809,-51.091660139938
struct_810,-51.087413873514
struct_811,-51.095274786449
struct_812,-51.084376179966
struct_813,-51.093637907321
struct_814,-51.091008293883
struct_815,-51.0874355089
struct_816,-51.090225376384
struct_817,-51.093283712421
struct_818,-51.094009698339
struct_819,-51.088019545252
struct_820,-51.097868675843
struct_821,-51.097018808718
struct_822,-51.08385028604
struct_823,-51.092870489388
struct_824,-51.09679833962
struct_825,-51.089820380683
struct_826,-51.093176962568
struct_827,-51.096611392073
struct_828,-51.086410272415
struct_829,-51.096668010376
struct_830,-51.085837596387
struct_831,-51.093113302628
struct_832,-51.088218075743
struct_833,-51.092577243368
struct_834,-51.090415624162
struct_835,-51.089453401094
struct_836,-51.092596486726
struct_837,-51.086853245345
struct_838,-51.090574218102
struct_839,-51.087691928499
struct_840,-51.095836337078
struct_841,-51.090806764357
struct_842,-51.090791148318
struct_843,-51.082066877521
struct_844,-51.089709030485
struct_845,-51.088203741693
struct_846,-51.088708326953
struct_847,-51.09429849867
struct_848,-51.091474198002
struct_849,-51.097116399943
struct_850,-51.09639368767
struct_851,-51.094854456992
struct_852,-51.084868947138
struct_853,-51.095435880203
struct_854,-51.094464898616
struct_855,-51.092547010992
struct_856,-51.094669899503
struct_857,-51.090547461855
struct_858,-51.091939595552
struct_859,-51.09054905997
struct_860,-51.091835479399
struct_861,-51.088340114907
struct_862,-51.092534124959
struct_863,-51.092642025361
struct_864,-51.09175508085
struct_865,-51.097098762909
struct_866,-51.088796124979
struct_867,-51.09000033337
struct_868,-51.090803759789
struct_869,-51.086904291748
struct_870,-51.09614731784
struct_871,-51.093431072627
struct_872,-51.096162047921
struct_873,-51.089696912027
struct_874,-51.093753410302
struct_875,-51.093840363055
struct_876,-51.088842996159
struct_877,-51.090780017883
struct_878,-51.096460720607
struct_879,-51.097374568508
struct_880,-51.091758543879
struct_881,-51.096760048166
struct_882,-51.089101300244
struct_883,-51.096790183705
struct_884,-51.088931380281
struct_885,-51.09354157935
struct_886,-51.094395087976
struct_887,-51.087253776272
struct_888,-51.091860989088
struct_889,-51.091159675712
struct_890,-51.09156558783
struct_891,-51.091570545698
struct_892,-51.08947499762
struct_893,-51.095802155881
struct_894,-51.088584870945
struct_895,-51.099621338914
struct_896,-51.092025172367
struct_897,-51.091569813506
struct_898,-51.091565291145
struct_899,-51.090375804244
struct_900,-51.096178847153
struct_901,-51.090718770214
struct_902,-51.09389455533
struct_903,-51.088418898495
struct_904,-51.094998269253
struct_905,-51.090140524931
struct_906,-51.100887302268
struct_907,-51.093117380021
struct_908,-51.092362738161
struct_909,-51.095374949997
struct_910,-51.094259698274
struct_911,-51.089172956835
struct_912,-51.095213557116
struct_913,-51.088965783585
struct_914,-51.094174431334
struct_915,-51.091205580145
struct_916,-51.085486191446
struct_917,-51.086113579913
struct_918,-51.09561090627
struct_919,-51.085729705977
struct_920,-51.089248375745
struct_921,-51.092689094886
struct_922,-51.084243799865
struct_923,-51.092898845656
struct_924,-51.088178277342
struct_925,-51.089755195195
struct_926,-51.088338195355
struct_927,-51.088013664382
struct_928,-51.09236068833
struct_929,-51.086189842882
struct_930,-51.093049973615
struct_931,-51.087970491634
struct_932,-51.092291495597
struct_933,-51.095237026623
struct_934,-51.086148656461
struct_935,-51.090692700112
struct_936,-51.099787171601
struct_937,-51.093800529598
struct_938,-51.089258174608
struct_939,-51.095415488144
struct_940,-51.089788593895
struct_941,-51.091689444366
struct_942,-51.083154647082
struct_943,-51.087271702073
struct_944,-51.100257168477
struct_945,-51.089238009929
struct_946,-51.081239466992
struct_947,-51.092998707053
struct_948,-51.097449173664
struct_949,-51.089215529841
struct_950,-51.090431065279
struct_951,-51.082267046128
struct_952,-51.091925160032
struct_953,-51.092685556318
struct_954,-51.089360765735
struct_955,-51.085011342355
struct_956,-51.091471683386
struct_957,-51.09046738705
struct_958,-51.095950588572
struct_959,-51.087494006643
struct_960,-51.083730671197
struct_961,-51.086645462867
struct_962,-51.093149247456
struct_963,-51.093636785488
struct_964,-51.089396421735
struct_965,-51.095378004562
struct_966,-51.091525044537
struct_967,-51.090718116873
struct_968,-51.089513491904
struct_969,-51.082094737598
struct_970,-51.099097507312
struct_971,-51.087667026775
struct_972,-51.089194496264
struct_973,-51.09120290941
struct_974,-51.084718206187
struct_975,-51.092403558878
struct_976,-51.092211649129
struct_977,-51.085533987995
struct_978,-51.089172956535
struct_979,-51.090044955765
struct_980,-51.085219000116
struct_981,-51.092102340582
struct_982,-51.084429018673
struct_983,-51.09257470397
struct_984,-51.093218958366
struct_985,-51.09143023257
struct_986,-51.086803331783
struct_987,-51.093416010411
struct_988,-51.08816792476
struct_989,-51.092696785829
struct_990,-51.086010001329
struct_991,-51.084209277121
struct_992,-51.087188632857
struct_993,-51.08938193331
struct_994,-51.087983766272
struct_995,-51.091589472256
struct_996,-51.087699639338
struct_997,-51.091055753229
struct_998,-51.089640377577
struct_999,-51.088426772077
struct_1000,-51.085397421365
struct_1001,-51.08129083061
struct_1002,-51.095473582899
struct_1003,-51.088044606809
struct_1004,-51.093096042785
struct_1005,-51.088501384981
struct_1006,-51.085121903496
struct_1007,-51.089305914199
struct_1008,-51.086370283314
struct_1009,-51.077670132226
struct_1010,-51.093135251894
struct_1011,-51.093369495106
struct_1012,-51.08392237962
struct_1013,-51.090954962593
struct_1014,-51.090102496616
struct_1015,-51.096983883352
struct_1016,-51.09164222928
struct_1017,-51.087008764503
struct_1018,-51.09268174795
struct_1019,-51.09315207018
struct_1020,-51.085117616209
struct_1021,-51.087603385995
struct_1022,-51.089681424533
struct_1023,-51.085640560124
struct_1024,-51.089054761884
struct_1025,-51.09200042833
struct_1026,-51.09515235995
struct_1027,-51.091831737788
struct_1028,-51.089696595892
struct_1029,-51.083591811056
struct_1030,-51.098436983875
struct_1031,-51.083870904544
struct_1032,-51.087891078865
struct_1033,-51.093348882046
struct_1034,-51.099290881623
struct_1035,-51.087412023752
struct_1036,-51.092490091929
struct_1037,-51.08257620927
struct_1038,-51.090979229085
struct_1039,-51.091797459522
struct_1040,-51.083649978874
struct_1041,-51.092190337067
