,Energy (kcal/mol)
struct_205,-49.723474737911
struct_206,-49.72680072478
struct_207,-49.721343678294
struct_208,-49.726078190032
struct_209,-49.728643270719
struct_210,-49.718480696599
struct_211,-49.723293287496
struct_212,-49.721160845052
struct_213,-49.719058299316
struct_214,-49.725466883159
struct_215,-49.722228006893
struct_216,-49.719909442465
struct_217,-49.725719730629
struct_218,-49.719659320958
struct_219,-49.720571908615
struct_220,-49.724188139011
struct_221,-49.724545178234
struct_222,-49.7234850311
struct_223,-49.728507741894
struct_224,-49.719374564626
struct_225,-49.722722544995
struct_226,-49.718514664658
struct_227,-49.729336127024
struct_228,-49.720067754224
struct_229,-49.724071217709
struct_230,-49.720965098454
struct_231,-49.725155995336
struct_232,-49.72579263144
struct_233,-49.725599689498
struct_234,-49.724880648886
struct_235,-49.720642348064
struct_236,-49.723077962859
struct_237,-49.718563383545
struct_238,-49.725035057395
struct_239,-49.721156882884
struct_240,-49.714958500714
struct_241,-49.725049706482
struct_242,-49.726101747037
struct_243,-49.723149322892
struct_244,-49.725901852141
struct_245,-49.718355596164
struct_246,-49.725538306766
struct_247,-49.720909986763
struct_248,-49.725284807271
struct_249,-49.722315892668
struct_250,-49.714485053347
struct_251,-49.725279328913
struct_252,-49.722145751162
struct_253,-49.722643799876
struct_254,-49.726372593728
struct_255,-49.718339309505
struct_256,-49.71995525401
struct_257,-49.727746012823
struct_258,-49.719372982536
struct_259,-49.712730791731
struct_260,-49.722295463159
struct_261,-49.719929634627
struct_262,-49.719159212132
struct_263,-49.721758707878
struct_264,-49.713992220888
struct_265,-49.714079041113
struct_266,-49.730696098003
struct_267,-49.728130881616
struct_268,-49.71553991911
struct_269,-49.722048413746
struct_270,-49.717595479832
struct_271,-49.725957720608
struct_272,-49.720298612055
struct_273,-49.716506086877
struct_274,-49.717934217713
struct_275,-49.72306594988
struct_276,-49.727358321081
struct_277,-49.718345087352
struct_278,-49.719193330046
struct_279,-49.729860692292
struct_280,-49.718940179432
struct_281,-49.722224622782
struct_282,-49.72435627377
struct_283,-49.721226173715
struct_284,-49.724782638545
struct_285,-49.728586424458
struct_286,-49.721450169948
struct_287,-49.724205207439
struct_288,-49.72037040574
struct_289,-49.724727557725
struct_290,-49.723010413168
struct_291,-49.722784328103
struct_292,-49.726974412303
struct_293,-49.72422028511
struct_294,-49.713677770409
struct_295,-49.727509074434
struct_296,-49.723499803716
struct_297,-49.716343154107
struct_298,-49.721252077036
struct_299,-49.720982524709
struct_300,-49.728495581732
struct_301,-49.723215730122
struct_302,-49.712559633134
struct_303,-49.728159868603
struct_304,-49.726789452059
struct_305,-49.716083132659
struct_306,-49.730826760313
struct_307,-49.724040009147
struct_308,-49.721771848438
struct_309,-49.727415338599
struct_310,-49.720884794006
struct_311,-49.728324038396
struct_312,-49.717903566158
struct_313,-49.717439315655
struct_314,-49.724128599345
struct_315,-49.728115574639
struct_316,-49.723560022004
struct_317,-49.721311229687
struct_318,-49.726020969382
struct_319,-49.722725281648
struct_320,-49.721814022153
struct_321,-49.726133885825
struct_322,-49.723047754134
struct_323,-49.725236317442
struct_324,-49.716909102587
struct_325,-49.718106077978
struct_326,-49.719124937449
struct_327,-49.721992333364
struct_328,-49.724676090699
struct_329,-49.718943729686
struct_330,-49.725302904652
struct_331,-49.716384696647
struct_332,-49.718994950337
struct_333,-49.721207132783
struct_334,-49.724451818153
struct_335,-49.729032125089
struct_336,-49.721831590017
struct_337,-49.717787553826
struct_338,-49.723192442409
struct_339,-49.720045654625
struct_340,-49.728058339401
struct_341,-49.731478079078
struct_342,-49.717182853577
struct_343,-49.728652401139
struct_344,-49.723687988496
struct_345,-49.718423223859
struct_346,-49.725081873494
struct_347,-49.715193270633
struct_348,-49.723749526686
struct_349,-49.73316471973
struct_350,-49.720389525653
struct_351,-49.725481968408
struct_352,-49.717087987108
struct_353,-49.722488685091
struct_354,-49.716055340104
struct_355,-49.725699303865
struct_356,-49.726351657698
struct_357,-49.729144391664
struct_358,-49.72243257274
struct_359,-49.723813465386
struct_360,-49.7308916094
struct_361,-49.71676210355
struct_362,-49.72252458427
struct_363,-49.719872923876
struct_364,-49.719710188685
struct_365,-49.722216769695
struct_366,-49.722600414876
struct_367,-49.72265227454
struct_368,-49.726534320053
struct_369,-49.713669201138
struct_370,-49.725887134603
struct_371,-49.723372158585
struct_372,-49.720706213182
struct_373,-49.726791143901
struct_374,-49.716803715292
struct_375,-49.724972464963
struct_376,-49.717365629839
struct_377,-49.723221998068
struct_378,-49.721106653652
struct_379,-49.72167700078
struct_380,-49.725776089485
struct_381,-49.720887487845
struct_382,-49.72403213148
struct_383,-49.721441890826
struct_384,-49.721735759844
struct_385,-49.717673653123
struct_386,-49.722491221253
struct_387,-49.722850864967
struct_388,-49.720081312246
struct_389,-49.72383924985
struct_390,-49.726170804222
struct_391,-49.716962507559
struct_392,-49.730599852735
struct_393,-49.723729869753
struct_394,-49.718849975601
struct_395,-49.721420660252
struct_396,-49.719690934282
struct_397,-49.727521032237
struct_398,-49.718558063276
struct_399,-49.72504694944
struct_400,-49.719513118299
struct_401,-49.728536805081
struct_402,-49.714914939427
struct_403,-49.715133664885
struct_404,-49.725597169095
struct_405,-49.723623567341
struct_406,-49.722826538563
struct_407,-49.715833272718
struct_408,-49.714068300621
struct_409,-49.723191355924
struct_410,-49.720416146763
struct_411,-49.722637525162
struct_412,-49.726276120286
struct_413,-49.721371807025
struct_414,-49.715064627758
struct_415,-49.71989089034
struct_416,-49.716696824064
struct_417,-49.718503793937
struct_418,-49.725208669495
struct_419,-49.719112592754
struct_420,-49.720607666574
struct_421,-49.721773843275
struct_422,-49.727443507988
struct_423,-49.722127300536
struct_424,-49.720464142789
struct_425,-49.725034069141
struct_426,-49.715545503328
struct_427,-49.721422122147
struct_428,-49.71949131829
struct_429,-49.722705375394
struct_430,-49.72371002545
struct_431,-49.720832516497
struct_432,-49.728249151571
struct_433,-49.720636717391
struct_434,-49.718732015286
struct_435,-49.720119561599
struct_436,-49.724412039677
struct_437,-49.721792035414
struct_438,-49.721215902988
struct_439,-49.719278588865
struct_440,-49.718790642724
struct_441,-49.723861716016
struct_442,-49.726697044428
struct_443,-49.724878629601
struct_444,-49.718615598443
struct_445,-49.719015502229
struct_446,-49.721783084651
struct_447,-49.727332990199
struct_448,-49.721509413948
struct_449,-49.724277943239
struct_450,-49.728390090654
struct_451,-49.718994663508
struct_452,-49.716368409277
struct_453,-49.723139942899
struct_454,-49.73006358781
struct_455,-49.721348237541
struct_456,-49.720665559968
struct_457,-49.723573250958
struct_458,-49.71856929803
struct_459,-49.723063575154
struct_460,-49.721385792937
struct_461,-49.724128383682
struct_462,-49.719769117082
struct_463,-49.730635279619
struct_464,-49.720590572156
struct_465,-49.730463167439
struct_466,-49.724404060595
struct_467,-49.721731826173
struct_468,-49.717068877292
struct_469,-49.722167837057
struct_470,-49.719147281462
struct_471,-49.720898252636
struct_472,-49.725476882467
struct_473,-49.720207400071
struct_474,-49.723163567592
struct_475,-49.723214725643
struct_476,-49.721345860068
struct_477,-49.718508245215
struct_478,-49.722965729128
struct_479,-49.724840290977
struct_480,-49.722481507537
struct_481,-49.720005030741
struct_482,-49.725506799201
struct_483,-49.720430589248
struct_484,-49.722936264389
struct_485,-49.716306820092
struct_486,-49.722984086578
struct_487,-49.722529656044
struct_488,-49.725899874865
struct_489,-49.719225134484
struct_490,-49.725578304922
struct_491,-49.720563154397
struct_492,-49.72097905172
struct_493,-49.7209205749
struct_494,-49.718307499162
struct_495,-49.721172533392
struct_496,-49.722359408949
struct_497,-49.720122914334
struct_498,-49.721696107112
struct_499,-49.721522621997
struct_500,-49.721503948529
struct_501,-49.721007274901
struct_502,-49.723814309011
struct_503,-49.716522992657
struct_504,-49.722181905301
struct_505,-49.725084925649
struct_506,-49.715785747782
struct_507,-49.722708251162
struct_508,-49.729242239037
struct_509,-49.719896529571
struct_510,-49.728273241257
struct_511,-49.719836687877
struct_512,-49.722144119019
struct_513,-49.723370580248
struct_514,-49.7242785573
struct_515,-49.723810069145
struct_516,-49.722540353772
struct_517,-49.726118111281
struct_518,-49.717095316458
struct_519,-49.725783068909
struct_520,-49.724686214041
struct_521,-49.733108013082
struct_522,-49.716661714401
struct_523,-49.720413192865
struct_524,-49.728956430096
struct_525,-49.723922751049
struct_526,-49.727079470087
struct_527,-49.72341362358
struct_528,-49.721734524256
struct_529,-49.722431390968
struct_530,-49.727860211131
struct_531,-49.722634463938
struct_532,-49.721435184734
struct_533,-49.723695120418
struct_534,-49.719712197528
struct_535,-49.716242934956
struct_536,-49.718640390272
struct_537,-49.721289261914
struct_538,-49.721540809378
struct_539,-49.719539868067
struct_540,-49.72005704932
struct_541,-49.719231203184
struct_542,-49.722950605626
struct_543,-49.722564047717
struct_544,-49.715476866704
struct_545,-49.721854368746
struct_546,-49.717418358108
struct_547,-49.719590225201
struct_548,-49.724845031223
struct_549,-49.724645242829
struct_550,-49.717860175488
struct_551,-49.72120274991
struct_552,-49.715508633805
struct_553,-49.7180634218
struct_554,-49.730779855649
struct_555,-49.715707514977
struct_556,-49.719495058705
struct_557,-49.718767256344
struct_558,-49.719911173398
struct_559,-49.720025871648
struct_560,-49.725274352821
struct_561,-49.721108746462
struct_562,-49.717972866588
struct_563,-49.719174729437
struct_564,-49.720772783286
struct_565,-49.727009460427
struct_566,-49.722641498631
struct_567,-49.713475847604
struct_568,-49.720462072163
struct_569,-49.716484858693
struct_570,-49.724141387253
struct_571,-49.725027028123
struct_572,-49.727347548124
struct_573,-49.728505260136
struct_574,-49.7177563339
struct_575,-49.724303038808
struct_576,-49.724548588579
struct_577,-49.717356408243
struct_578,-49.726306716696
struct_579,-49.718628304901
struct_580,-49.720170662881
struct_581,-49.715811062598
struct_582,-49.726267334748
struct_583,-49.724645461152
struct_584,-49.728781593361
struct_585,-49.716780648653
struct_586,-49.718493681877
struct_587,-49.72181099755
struct_588,-49.719541400687
struct_589,-49.731136623371
struct_590,-49.724536180981
struct_591,-49.72437485947
struct_592,-49.725257359785
struct_593,-49.72172706229
struct_594,-49.731239241903
struct_595,-49.723361251399
struct_596,-49.727338922154
struct_597,-49.72075362518
struct_598,-49.726764071824
struct_599,-49.727529269738
struct_600,-49.726181163322
struct_601,-49.722214636717
struct_602,-49.725921825251
struct_603,-49.715671952271
struct_604,-49.729710211046
struct_605,-49.731413865332
struct_606,-49.720525659961
struct_607,-49.730465588044
struct_608,-49.716433445765
struct_609,-49.72636511497
struct_610,-49.72292190371
struct_611,-49.726520320777
struct_612,-49.720976336507
struct_613,-49.727308618518
struct_614,-49.71580056386
struct_615,-49.726262063768
struct_616,-49.725221861103
struct_617,-49.726042958006
struct_618,-49.720719912626
struct_619,-49.723882384774
struct_620,-49.718595534695
struct_621,-49.724574498585
struct_622,-49.723927969657
struct_623,-49.721007870577
struct_624,-49.715238590944
struct_625,-49.72076940111
struct_626,-49.722710532847
struct_627,-49.721671604683
struct_628,-49.725499324518
struct_629,-49.721623100723
struct_630,-49.720966738931
struct_631,-49.717706165273
struct_632,-49.719813999962
struct_633,-49.725523735495
struct_634,-49.719284522028
struct_635,-49.715698194239
struct_636,-49.716363997769
struct_637,-49.725256709274
struct_638,-49.719920191477
struct_639,-49.726512097214
struct_640,-49.720173006941
struct_641,-49.71974326826
struct_642,-49.725291858639
struct_643,-49.720500301796
struct_644,-49.720892127647
struct_645,-49.717687704532
struct_646,-49.724645171819
struct_647,-49.720682378411
struct_648,-49.723328165792
struct_649,-49.723420063215
struct_650,-49.71880606868
struct_651,-49.715745851329
struct_652,-49.726426634488
struct_653,-49.721693893201
struct_654,-49.718989940647
struct_655,-49.729737878395
struct_656,-49.721684917794
struct_657,-49.717311893517
struct_658,-49.723282271462
struct_659,-49.718002677005
struct_660,-49.719752009968
struct_661,-49.719352246012
struct_662,-49.72068470581
struct_663,-49.720738726855
struct_664,-49.724501804772
struct_665,-49.726425344582
struct_666,-49.723154703258
struct_667,-49.71929784609
struct_668,-49.722768618871
struct_669,-49.721851684857
struct_670,-49.723134369664
struct_671,-49.730207154932
struct_672,-49.71503905804
struct_673,-49.720938160481
struct_674,-49.720219647428
struct_675,-49.720156123002
struct_676,-49.714783192313
struct_677,-49.722831127332
struct_678,-49.718836293764
struct_679,-49.71701346245
struct_680,-49.723553402306
struct_681,-49.722916744399
struct_682,-49.717695788564
struct_683,-49.716703457645
struct_684,-49.726566547985
struct_685,-49.719606792155
struct_686,-49.714700527511
struct_687,-49.721514366491
struct_688,-49.725117128363
struct_689,-49.718956816824
struct_690,-49.717147220123
struct_691,-49.718631023607
struct_692,-49.725230378213
struct_693,-49.728595801157
struct_694,-49.72117543086
struct_695,-49.709635743551
struct_696,-49.724517517555
struct_697,-49.723844717062
struct_698,-49.715571819454
struct_699,-49.714596144937
struct_700,-49.720821854836
struct_701,-49.72152583559
struct_702,-49.715099782112
struct_703,-49.72041695624
struct_704,-49.722186014567
struct_705,-49.720912973163
struct_706,-49.722969130109
struct_707,-49.721566662254
struct_708,-49.720154924958
struct_709,-49.719129397793
struct_710,-49.722228290574
struct_711,-49.721968339443
struct_712,-49.714785012707
struct_713,-49.710538537401
struct_714,-49.719268701096
struct_715,-49.730251631723
struct_716,-49.725651024811
struct_717,-49.719595833277
struct_718,-49.717083009573
struct_719,-49.723733984588
struct_720,-49.724408824975
struct_721,-49.718439089044
struct_722,-49.715623351956
struct_723,-49.721064714509
struct_724,-49.725776497135
struct_725,-49.726854564853
struct_726,-49.725978262393
struct_727,-49.710973791405
struct_728,-49.719847422214
struct_729,-49.734025182063
struct_730,-49.720273112212
struct_731,-49.719789698923
struct_732,-49.724310493004
struct_733,-49.716576507367
struct_734,-49.733671625558
struct_735,-49.722622310775
struct_736,-49.716422538074
struct_737,-49.718104686009
struct_738,-49.732156497665
struct_739,-49.719173830417
struct_740,-49.720226664013
struct_741,-49.718133566716
struct_742,-49.72346068622
struct_743,-49.726216254046
struct_744,-49.724874003766
struct_745,-49.72076770851
struct_746,-49.722439945975
struct_747,-49.72284267188
struct_748,-49.725238134272
struct_749,-49.722581660453
struct_750,-49.721656977441
struct_751,-49.726323421684
struct_752,-49.732624104306
struct_753,-49.723965041062
struct_754,-49.715151398026
struct_755,-49.716679342688
struct_756,-49.723794895752
struct_757,-49.724874143248
struct_758,-49.72595500366
struct_759,-49.714602145425
struct_760,-49.720889334603
struct_761,-49.722811477622
struct_762,-49.721394867224
struct_763,-49.719360545613
struct_764,-49.724151633157
struct_765,-49.718646870658
struct_766,-49.730054189549
struct_767,-49.712417656604
struct_768,-49.723245409533
struct_769,-49.728595422002
struct_770,-49.72584769139
struct_771,-49.720747235394
struct_772,-49.712374107204
struct_773,-49.721040982709
struct_774,-49.720446344507
struct_775,-49.717450458997
struct_776,-49.723118483459
struct_777,-49.722610211155
struct_778,-49.724653789722
struct_779,-49.724970132684
struct_780,-49.723485298745
struct_781,-49.7202569669
struct_782,-49.72458289201
struct_783,-49.718906845454
struct_784,-49.725063082146
struct_785,-49.723821317862
struct_786,-49.720103864913
struct_787,-49.718892490981
struct_788,-49.722653880726
struct_789,-49.725291245499
struct_790,-49.7232887295
struct_791,-49.71862706863
struct_792,-49.725287935927
struct_793,-49.727318386951
struct_794,-49.715518696067
struct_795,-49.72467046093
struct_796,-49.720097877473
struct_797,-49.722464327994
struct_798,-49.725283978235
struct_799,-49.714937980868
struct_800,-49.725867503033
struct_801,-49.730044901282
struct_802,-49.722489841108
struct_803,-49.712718468637
struct_804,-49.730101046855
struct_805,-49.725005418443
struct_806,-49.714916799956
struct_807,-49.718510727501
struct_808,-49.732486246493
struct_809,-49.728723935466
struct_810,-49.720903990229
struct_811,-49.720103043635
struct_812,-49.718701906909
struct_813,-49.722501384886
struct_814,-49.723547594471
struct_815,-49.720662271337
struct_816,-49.721552621345
struct_817,-49.71655936997
struct_818,-49.71618990839
struct_819,-49.719847230998
struct_820,-49.717334174376
struct_821,-49.721182592445
struct_822,-49.720588326026
struct_823,-49.718506705503
struct_824,-49.719251906259
struct_825,-49.726162830225
struct_826,-49.720824162121
struct_827,-49.718055824959
struct_828,-49.727671862492
struct_829,-49.725099601327
struct_830,-49.721107576066
struct_831,-49.724467977216
struct_832,-49.724111748628
struct_833,-49.71552992194
struct_834,-49.729505063348
struct_835,-49.724009521447
struct_836,-49.72644524326
struct_837,-49.721015328359
struct_838,-49.730610740793
struct_839,-49.718801307322
struct_840,-49.721237717529
struct_841,-49.718476167862
struct_842,-49.726516815248
struct_843,-49.72843495761
struct_844,-49.725591826626
struct_845,-49.721100423373
struct_846,-49.722929920775
struct_847,-49.722462281083
struct_848,-49.731387730147
struct_849,-49.723133432055
struct_850,-49.72115846016
struct_851,-49.720014638476
struct_852,-49.72158670368
struct_853,-49.732485129895
struct_854,-49.722668470683
struct_855,-49.721034380224
struct_856,-49.719250785461
struct_857,-49.723685017945
struct_858,-49.721382439322
struct_859,-49.728976256004
struct_860,-49.724876978416
struct_861,-49.725163959255
struct_862,-49.719902185026
struct_863,-49.724011378109
struct_864,-49.718056500334
struct_865,-49.720421856689
struct_866,-49.720326516008
struct_867,-49.720515601174
struct_868,-49.71791697487
struct_869,-49.724302300135
struct_870,-49.720606350809
struct_871,-49.722239132577
struct_872,-49.719789333165
struct_873,-49.72816342713
struct_874,-49.720461729039
struct_875,-49.714741272245
struct_876,-49.720129568741
struct_877,-49.725551399615
struct_878,-49.725590044296
struct_879,-49.723135368485
struct_880,-49.71850358636
struct_881,-49.731939544545
struct_882,-49.719081449384
struct_883,-49.723291398586
struct_884,-49.724412030169
struct_885,-49.722251005905
struct_886,-49.722382517393
struct_887,-49.713858638039
struct_888,-49.724098539934
struct_889,-49.715725470416
struct_890,-49.720487612192
struct_891,-49.717016165595
struct_892,-49.717210664203
struct_893,-49.727888076736
struct_894,-49.723682027321
struct_895,-49.723707631245
struct_896,-49.719648441872
struct_897,-49.716941130104
struct_898,-49.727557212895
struct_899,-49.716233129887
struct_900,-49.720852849545
struct_901,-49.726042731329
struct_902,-49.718872131765
struct_903,-49.720187156416
struct_904,-49.716753089016
struct_905,-49.722686520168
struct_906,-49.711913246763
struct_907,-49.719316663718
struct_908,-49.724253615479
struct_909,-49.722339343455
struct_910,-49.727975480205
struct_911,-49.72333367488
struct_912,-49.726477935325
struct_913,-49.720594706691
struct_914,-49.727739622679
struct_915,-49.723504886157
struct_916,-49.722569750543
struct_917,-49.720590304517
struct_918,-49.713864015148
struct_919,-49.724507059801
struct_920,-49.721055179975
struct_921,-49.721424291412
struct_922,-49.722193315813
struct_923,-49.725132913084
struct_924,-49.718028979944
struct_925,-49.724567478203
struct_926,-49.723926287112
struct_927,-49.722196814669
struct_928,-49.71497989963
struct_929,-49.717104666585
struct_930,-49.719530825578
struct_931,-49.722744135121
struct_932,-49.719674307094
struct_933,-49.718102723617
struct_934,-49.724393116435
struct_935,-49.72433068418
struct_936,-49.721806055496
struct_937,-49.71527756494
struct_938,-49.723340154564
struct_939,-49.722384882023
struct_940,-49.724074550786
struct_941,-49.714844532204
struct_942,-49.722233088703
struct_943,-49.719858285265
struct_944,-49.725313103762
struct_945,-49.722596799308
struct_946,-49.715710216948
struct_947,-49.71678506793
struct_948,-49.720042796074
struct_949,-49.723842473752
struct_950,-49.727977747052
struct_951,-49.728193901648
struct_952,-49.722913810791
struct_953,-49.719027349837
struct_954,-49.717741714924
struct_955,-49.720499348457
struct_956,-49.726621445168
struct_957,-49.723615177075
struct_958,-49.724674367441
struct_959,-49.725800030363
struct_960,-49.723410769787
struct_961,-49.719372348282
struct_962,-49.720297492483
struct_963,-49.724849386206
struct_964,-49.717179903758
struct_965,-49.715532808353
struct_966,-49.719128821628
struct_967,-49.723772022054
struct_968,-49.723040137427
struct_969,-49.717659343035
struct_970,-49.724168752662
struct_971,-49.723797965374
struct_972,-49.723201085413
struct_973,-49.719289877015
struct_974,-49.717608438188
struct_975,-49.724829224638
struct_976,-49.720453622938
struct_977,-49.725935520346
struct_978,-49.725527705667
struct_979,-49.720069780925
struct_980,-49.728556886095
struct_981,-49.730592137713
struct_982,-49.709158344304
struct_983,-49.724885660761
struct_984,-49.720454884375
struct_985,-49.721555269323
struct_986,-49.720128685583
struct_987,-49.725459253362
struct_988,-49.724591195872
struct_989,-49.724235054183
struct_990,-49.721678018259
struct_991,-49.719715578593
struct_992,-49.722194349685
struct_993,-49.727560855945
struct_994,-49.722237969096
struct_995,-49.723212303601
struct_996,-49.717961015945
struct_997,-49.71968866524
struct_998,-49.729023462432
struct_999,-49.72032819663
struct_1000,-49.729162901796
struct_1001,-49.715283238849
struct_1002,-49.720972758955
struct_1003,-49.71863784972
struct_1004,-49.717679540467
struct_1005,-49.722852154452
struct_1006,-49.724453081215
struct_1007,-49.725460004125
struct_1008,-49.722665589238
struct_1009,-49.721318935682
struct_1010,-49.727255529744
struct_1011,-49.71710590128
struct_1012,-49.72306122533
struct_1013,-49.722061219637
struct_1014,-49.720970443563
struct_1015,-49.720437523159
struct_1016,-49.724656000818
struct_1017,-49.727299085142
struct_1018,-49.726362350364
struct_1019,-49.719533130211
struct_1020,-49.716688375435
struct_1021,-49.720538917854
struct_1022,-49.721805587288
struct_1023,-49.731813734645
struct_1024,-49.724358158829
struct_1025,-49.725376420007
struct_1026,-49.714054076931
struct_1027,-49.723745857823
struct_1028,-49.717122656908
struct_1029,-49.726767146184
struct_1030,-49.722790128166
struct_1031,-49.722201254316
struct_1032,-49.716539568571
struct_1033,-49.722081819947
struct_1034,-49.722770721817
struct_1035,-49.728132736
struct_1036,-49.721214865928
struct_1037,-49.723396928846
struct_1038,-49.718251090622
struct_1039,-49.725869223455
struct_1040,-49.721571629199
struct_1041,-49.725591222539
