,Energy (kcal/mol)
struct_171,-44.344218980857
struct_172,-44.339941600187
struct_173,-44.342760906459
struct_174,-44.343970173293
struct_175,-44.341294159225
struct_176,-44.336233099242
struct_177,-44.344944712094
struct_178,-44.343906195101
struct_179,-44.345775872307
struct_180,-44.345049913513
struct_181,-44.348747409755
struct_182,-44.345118413236
struct_183,-44.346004252246
struct_184,-44.343441083498
struct_185,-44.340309228715
struct_186,-44.339103678048
struct_187,-44.343980400453
struct_188,-44.345053558413
struct_189,-44.340816770666
struct_190,-44.347318383363
struct_191,-44.343233138819
struct_192,-44.340878226348
struct_193,-44.341281087479
struct_194,-44.342153519019
struct_195,-44.343711008093
struct_196,-44.344452103202
struct_197,-44.350835876792
struct_198,-44.346004118811
struct_199,-44.348529991267
struct_200,-44.346455054659
struct_201,-44.339394491414
struct_202,-44.334302878328
struct_203,-44.344117749772
struct_204,-44.337694884314
struct_205,-44.344317301141
struct_206,-44.341651187124
struct_207,-44.344303809536
struct_208,-44.341693445072
struct_209,-44.354141992689
struct_210,-44.338190183988
struct_211,-44.344845237601
struct_212,-44.343309620947
struct_213,-44.349156898044
struct_214,-44.342066177728
struct_215,-44.339633823698
struct_216,-44.34676957316
struct_217,-44.342219121365
struct_218,-44.352776747855
struct_219,-44.340008738764
struct_220,-44.342895298505
struct_221,-44.342810689987
struct_222,-44.348118720957
struct_223,-44.336609770077
struct_224,-44.345544698296
struct_225,-44.345281781742
struct_226,-44.350568744264
struct_227,-44.345463661621
struct_228,-44.344918508966
struct_229,-44.341137403771
struct_230,-44.34833079614
struct_231,-44.343347300494
struct_232,-44.334853044963
struct_233,-44.342572998906
struct_234,-44.340136150691
struct_235,-44.343330340833
struct_236,-44.342693552692
struct_237,-44.343999937885
struct_238,-44.352938983989
struct_239,-44.345253979264
struct_240,-44.350370073891
struct_241,-44.337566479959
struct_242,-44.339154740918
struct_243,-44.345233395811
struct_244,-44.342777854465
struct_245,-44.342718193458
struct_246,-44.342387399278
struct_247,-44.34816265001
struct_248,-44.341145899123
struct_249,-44.344424664403
struct_250,-44.34980100277
struct_251,-44.336925306824
struct_252,-44.346633058191
struct_253,-44.346745482721
struct_254,-44.35093633284
struct_255,-44.343262354478
struct_256,-44.3397670322
struct_257,-44.342367832732
struct_258,-44.34941008939
struct_259,-44.342390078079
struct_260,-44.349407421481
struct_261,-44.340413355863
struct_262,-44.344841780065
struct_263,-44.340321520341
struct_264,-44.346645402171
struct_265,-44.336592568142
struct_266,-44.342872682688
struct_267,-44.348343255076
struct_268,-44.344639463574
struct_269,-44.343769452869
struct_270,-44.339925741876
struct_271,-44.342523902326
struct_272,-44.350449412104
struct_273,-44.340437125794
struct_274,-44.343647056784
struct_275,-44.34148015223
struct_276,-44.344099572245
struct_277,-44.347808552543
struct_278,-44.340385354309
struct_279,-44.346801374627
struct_280,-44.344990239248
struct_281,-44.34327392571
struct_282,-44.34473477019
struct_283,-44.346256774477
struct_284,-44.340407342763
struct_285,-44.33977427806
struct_286,-44.34728977261
struct_287,-44.345573588447
struct_288,-44.341019918843
struct_289,-44.339174096421
struct_290,-44.347240014932
struct_291,-44.348008971302
struct_292,-44.338081017895
struct_293,-44.34043526598
struct_294,-44.344682824986
struct_295,-44.342396752873
struct_296,-44.349070645459
struct_297,-44.342642847041
struct_298,-44.345058408701
struct_299,-44.343505915631
struct_300,-44.334250154911
struct_301,-44.341958490733
struct_302,-44.349059772912
struct_303,-44.343142358733
struct_304,-44.341070623011
struct_305,-44.350981015271
struct_306,-44.341228173834
struct_307,-44.345961276461
struct_308,-44.342633512605
struct_309,-44.345891825822
struct_310,-44.338601827869
struct_311,-44.34106521426
struct_312,-44.3435214224
struct_313,-44.352913090288
struct_314,-44.34009387567
struct_315,-44.341505520257
struct_316,-44.345569585027
struct_317,-44.346929680513
struct_318,-44.344049071785
struct_319,-44.342627743684
struct_320,-44.337950450813
struct_321,-44.345459261337
struct_322,-44.345336270991
struct_323,-44.339653714434
struct_324,-44.341016339627
struct_325,-44.346259529415
struct_326,-44.341277926247
struct_327,-44.341241419273
struct_328,-44.345146943777
struct_329,-44.348571451748
struct_330,-44.339205206425
struct_331,-44.349269150945
struct_332,-44.347106001071
struct_333,-44.339626329733
struct_334,-44.340517848635
struct_335,-44.354560794427
struct_336,-44.343063469145
struct_337,-44.34564894052
struct_338,-44.337551341096
struct_339,-44.351011804154
struct_340,-44.342141916947
struct_341,-44.34423553275
struct_342,-44.34090079112
struct_343,-44.348305384842
struct_344,-44.346917834171
struct_345,-44.347830253415
struct_346,-44.344451841413
struct_347,-44.343400896877
struct_348,-44.344106212561
struct_349,-44.342433233508
struct_350,-44.340289655014
struct_351,-44.34494333663
struct_352,-44.336474114153
struct_353,-44.337336533326
struct_354,-44.33836025627
struct_355,-44.342596991707
struct_356,-44.340126824214
struct_357,-44.347728008179
struct_358,-44.345360900956
struct_359,-44.349774418455
struct_360,-44.347790436143
struct_361,-44.344316270818
struct_362,-44.348786778259
struct_363,-44.344589919298
struct_364,-44.337581204081
struct_365,-44.342030373541
struct_366,-44.342854826387
struct_367,-44.343282574618
struct_368,-44.342424507832
struct_369,-44.347666789813
struct_370,-44.343195452626
struct_371,-44.34751474212
struct_372,-44.340238447628
struct_373,-44.34872747504
struct_374,-44.343820513073
struct_375,-44.343303317363
struct_376,-44.33482208193
struct_377,-44.345162425597
struct_378,-44.343707587093
struct_379,-44.344381705058
struct_380,-44.337236768283
struct_381,-44.347520106801
struct_382,-44.344355019208
struct_383,-44.337751495358
struct_384,-44.344613678873
struct_385,-44.347319035208
struct_386,-44.348517225471
struct_387,-44.34244784031
struct_388,-44.345151835466
struct_389,-44.34966249654
struct_390,-44.341495185639
struct_391,-44.34124971441
struct_392,-44.34152458059
struct_393,-44.349332220293
struct_394,-44.347164680982
struct_395,-44.341821075642
struct_396,-44.344842093811
struct_397,-44.343708439291
struct_398,-44.34350597093
struct_399,-44.343178448976
struct_400,-44.344386533902
struct_401,-44.341167636103
struct_402,-44.341161457109
struct_403,-44.346858671936
struct_404,-44.352030709004
struct_405,-44.335689921365
struct_406,-44.347768890254
struct_407,-44.344025910323
struct_408,-44.339891529933
struct_409,-44.339604447328
struct_410,-44.343151772954
struct_411,-44.337486736801
struct_412,-44.341979907464
struct_413,-44.346191765871
struct_414,-44.342675116674
struct_415,-44.343523838792
struct_416,-44.34783797921
struct_417,-44.349102680425
struct_418,-44.346149388006
struct_419,-44.340955075912
struct_420,-44.345186697636
struct_421,-44.340565179978
struct_422,-44.34390769822
struct_423,-44.340229276024
struct_424,-44.342925827395
struct_425,-44.344567428557
struct_426,-44.350335385903
struct_427,-44.34147442184
struct_428,-44.343689800972
struct_429,-44.343871358964
struct_430,-44.343020625909
struct_431,-44.339594480206
struct_432,-44.341684667784
struct_433,-44.3404334574
struct_434,-44.340659481784
struct_435,-44.343736973996
struct_436,-44.346469064297
struct_437,-44.343648799141
struct_438,-44.339428785021
struct_439,-44.350372434333
struct_440,-44.345703141082
struct_441,-44.342537151582
struct_442,-44.34098414887
struct_443,-44.337448076903
struct_444,-44.34164711469
struct_445,-44.344589221566
struct_446,-44.338406347304
struct_447,-44.343739553557
struct_448,-44.345845084392
struct_449,-44.343197915802
struct_450,-44.346178991576
struct_451,-44.343584834218
struct_452,-44.338547849125
struct_453,-44.346367474104
struct_454,-44.339265713128
struct_455,-44.343789517275
struct_456,-44.351128627447
struct_457,-44.341254213414
struct_458,-44.3511711973
struct_459,-44.345736144499
struct_460,-44.33682058196
struct_461,-44.338649466133
struct_462,-44.339821498909
struct_463,-44.346893072052
struct_464,-44.350614782883
struct_465,-44.344564147889
struct_466,-44.339550376349
struct_467,-44.340561039001
struct_468,-44.341100861373
struct_469,-44.340825022641
struct_470,-44.349638735455
struct_471,-44.343856211056
struct_472,-44.342236880431
struct_473,-44.343725024089
struct_474,-44.340532138573
struct_475,-44.339470144965
struct_476,-44.340426078039
struct_477,-44.343818010351
struct_478,-44.348793169257
struct_479,-44.344621528312
struct_480,-44.350132615864
struct_481,-44.345026761517
struct_482,-44.336872394361
struct_483,-44.350210019734
struct_484,-44.34887020635
struct_485,-44.34061326307
struct_486,-44.351424572736
struct_487,-44.341410356355
struct_488,-44.340361889655
struct_489,-44.342674947253
struct_490,-44.3503738132
struct_491,-44.33985462664
struct_492,-44.345462742554
struct_493,-44.348880112674
struct_494,-44.344879759521
struct_495,-44.341849370387
struct_496,-44.34337641579
struct_497,-44.3433476361
struct_498,-44.337604130615
struct_499,-44.345752783118
struct_500,-44.344284540992
struct_501,-44.340052646422
struct_502,-44.347303601381
struct_503,-44.345307591065
struct_504,-44.336368217212
struct_505,-44.342591128434
struct_506,-44.343224603992
struct_507,-44.337388545917
struct_508,-44.344967998902
struct_509,-44.347401166056
struct_510,-44.346654104647
struct_511,-44.348865820435
struct_512,-44.348969024832
struct_513,-44.345641474352
struct_514,-44.347245730754
struct_515,-44.343252200594
struct_516,-44.344965769227
struct_517,-44.34333674753
struct_518,-44.337647297921
struct_519,-44.33822440996
struct_520,-44.339238251126
struct_521,-44.341405350325
struct_522,-44.351401393843
struct_523,-44.343347623809
struct_524,-44.355689201526
struct_525,-44.347716083099
struct_526,-44.344052612873
struct_527,-44.342253430804
struct_528,-44.340520567178
struct_529,-44.337298816824
struct_530,-44.344390163301
struct_531,-44.345826517302
struct_532,-44.335392419189
struct_533,-44.350014815432
struct_534,-44.337081126842
struct_535,-44.341846612954
struct_536,-44.348135771011
struct_537,-44.342278661282
struct_538,-44.349628976006
struct_539,-44.347970098774
struct_540,-44.342914532069
struct_541,-44.343156645324
struct_542,-44.339281924967
struct_543,-44.346392819695
struct_544,-44.345097108331
struct_545,-44.336878984287
struct_546,-44.351120635293
struct_547,-44.338048411794
struct_548,-44.33742353979
struct_549,-44.342083936592
struct_550,-44.346730575208
struct_551,-44.349743049978
struct_552,-44.345004671731
struct_553,-44.34485674435
struct_554,-44.341596694237
struct_555,-44.34120391716
struct_556,-44.340910118056
struct_557,-44.335077332831
struct_558,-44.336085930535
struct_559,-44.344281189892
struct_560,-44.340077274718
struct_561,-44.341024921662
struct_562,-44.343182462813
struct_563,-44.345014091567
struct_564,-44.338636634153
struct_565,-44.345969294724
struct_566,-44.341324000675
struct_567,-44.341316031971
struct_568,-44.352057430252
struct_569,-44.344059159901
struct_570,-44.33970730336
struct_571,-44.343732107136
struct_572,-44.341986141345
struct_573,-44.344309767951
struct_574,-44.341162294482
struct_575,-44.346876408539
struct_576,-44.339108536989
struct_577,-44.336848231876
struct_578,-44.346235097721
struct_579,-44.345371948291
struct_580,-44.340924017893
struct_581,-44.341677028572
struct_582,-44.347114033295
struct_583,-44.337734693246
struct_584,-44.346528496464
struct_585,-44.343594350483
struct_586,-44.338243620973
struct_587,-44.344008007236
struct_588,-44.34674245323
struct_589,-44.334643438963
struct_590,-44.344580695985
struct_591,-44.340845313518
struct_592,-44.348445066384
struct_593,-44.342665148909
struct_594,-44.342628169371
struct_595,-44.343549951787
struct_596,-44.344367529436
struct_597,-44.348584903487
struct_598,-44.344407263664
struct_599,-44.341575865541
struct_600,-44.345108415513
struct_601,-44.342331059699
struct_602,-44.342498838079
struct_603,-44.340898962076
struct_604,-44.346195038354
struct_605,-44.34569481129
struct_606,-44.350215026602
struct_607,-44.347871321117
struct_608,-44.339391369811
struct_609,-44.343694581281
struct_610,-44.346403471949
struct_611,-44.336829483726
struct_612,-44.345835448114
struct_613,-44.340776851952
struct_614,-44.34421292513
struct_615,-44.343686119828
struct_616,-44.339076412916
struct_617,-44.337199567245
struct_618,-44.340746373973
struct_619,-44.345896967249
struct_620,-44.341519809284
struct_621,-44.344611218226
struct_622,-44.351323438434
struct_623,-44.348752612877
struct_624,-44.340214600126
struct_625,-44.347208180739
struct_626,-44.341747170724
struct_627,-44.346882320369
struct_628,-44.345288790932
struct_629,-44.344264779766
struct_630,-44.341192662148
struct_631,-44.343690084845
struct_632,-44.344959049311
struct_633,-44.345855691996
struct_634,-44.346147000548
struct_635,-44.348380559444
struct_636,-44.349339332942
struct_637,-44.350647578849
struct_638,-44.346898209713
struct_639,-44.344274731799
struct_640,-44.338963874354
struct_641,-44.343697299145
struct_642,-44.34717538338
struct_643,-44.344548961593
struct_644,-44.344042367715
struct_645,-44.34100237173
struct_646,-44.343643076166
struct_647,-44.346468923035
struct_648,-44.347237448603
struct_649,-44.344925392743
struct_650,-44.343720456711
struct_651,-44.341652257282
struct_652,-44.345700796378
struct_653,-44.345150200932
struct_654,-44.348478139963
struct_655,-44.345036362627
struct_656,-44.343929528605
struct_657,-44.352052574878
struct_658,-44.343743750485
struct_659,-44.347366783856
struct_660,-44.345869326187
struct_661,-44.354942918378
struct_662,-44.342691832646
struct_663,-44.347726145717
struct_664,-44.352980681395
struct_665,-44.347257529443
struct_666,-44.344847775713
struct_667,-44.345285567718
struct_668,-44.342066202734
struct_669,-44.346888692716
struct_670,-44.343359941971
struct_671,-44.349467620367
struct_672,-44.34336766965
struct_673,-44.344598663148
struct_674,-44.34002814667
struct_675,-44.340542134145
struct_676,-44.344939018374
struct_677,-44.344036749678
struct_678,-44.337421457836
struct_679,-44.345784132604
struct_680,-44.342441196826
struct_681,-44.342493629642
struct_682,-44.339799287995
struct_683,-44.348024548048
struct_684,-44.339295266155
struct_685,-44.344649357912
struct_686,-44.348261526046
struct_687,-44.350408405644
struct_688,-44.342278326414
struct_689,-44.347637517117
struct_690,-44.337770931223
struct_691,-44.345115720881
struct_692,-44.344335700903
struct_693,-44.344876367606
struct_694,-44.336960232663
struct_695,-44.348672482864
struct_696,-44.348340642101
struct_697,-44.343535961583
struct_698,-44.346072271651
struct_699,-44.344490345101
struct_700,-44.339703029259
struct_701,-44.348345910991
struct_702,-44.346648899703
struct_703,-44.344629995647
struct_704,-44.340961295583
struct_705,-44.345494043082
struct_706,-44.336274978671
struct_707,-44.335629261554
struct_708,-44.343704928472
struct_709,-44.344556533115
struct_710,-44.336186371073
struct_711,-44.35078032166
struct_712,-44.341980222961
struct_713,-44.34593037395
struct_714,-44.348371798764
struct_715,-44.336105868752
struct_716,-44.343079797745
struct_717,-44.346651847803
struct_718,-44.348105582072
struct_719,-44.345479454
struct_720,-44.345929162654
struct_721,-44.339101793407
struct_722,-44.340265154211
struct_723,-44.345633025879
struct_724,-44.346546939756
struct_725,-44.345560815213
struct_726,-44.349862793496
struct_727,-44.342170242244
struct_728,-44.350607012553
struct_729,-44.341195572473
struct_730,-44.335165368705
struct_731,-44.339266910393
struct_732,-44.336878836203
struct_733,-44.338614526101
struct_734,-44.348389557438
struct_735,-44.340353616738
struct_736,-44.340844450085
struct_737,-44.339012119675
struct_738,-44.33981492316
struct_739,-44.338760038626
struct_740,-44.342420507826
struct_741,-44.344643890526
struct_742,-44.345208896357
struct_743,-44.35206605014
struct_744,-44.348988778606
struct_745,-44.345457429039
struct_746,-44.346859610877
struct_747,-44.34461970207
struct_748,-44.344158434587
struct_749,-44.344712719308
struct_750,-44.3458423581
struct_751,-44.343797055286
struct_752,-44.350311299425
struct_753,-44.347110794876
struct_754,-44.348622302916
struct_755,-44.341676993075
struct_756,-44.346134282519
struct_757,-44.338057120308
struct_758,-44.342307898348
struct_759,-44.345335630838
struct_760,-44.339356305535
struct_761,-44.334477921321
struct_762,-44.34063945799
struct_763,-44.341157850427
struct_764,-44.338789024222
struct_765,-44.349087653934
struct_766,-44.337525264731
struct_767,-44.341595493873
struct_768,-44.341439317155
struct_769,-44.34086453148
struct_770,-44.343743338431
struct_771,-44.343162270053
struct_772,-44.345083556019
struct_773,-44.351106099929
struct_774,-44.341108528522
struct_775,-44.349140587056
struct_776,-44.346781571739
struct_777,-44.345438604841
struct_778,-44.345671845809
struct_779,-44.344450784244
struct_780,-44.346812848021
struct_781,-44.349765132977
struct_782,-44.344503973367
struct_783,-44.349593311319
struct_784,-44.343165883956
struct_785,-44.342234277298
struct_786,-44.342609162
struct_787,-44.343313509389
struct_788,-44.342835250451
struct_789,-44.344604088832
struct_790,-44.339545143937
struct_791,-44.338891609727
struct_792,-44.340836535602
struct_793,-44.33913267617
struct_794,-44.340225774434
struct_795,-44.342823341454
struct_796,-44.342283706048
struct_797,-44.34659186007
struct_798,-44.336686322936
struct_799,-44.347241714552
struct_800,-44.344284307672
struct_801,-44.341910547066
struct_802,-44.344007969113
struct_803,-44.342773058889
struct_804,-44.345766930786
struct_805,-44.353298312114
struct_806,-44.335997425196
struct_807,-44.344490351313
struct_808,-44.345306546232
struct_809,-44.346348880884
struct_810,-44.34670072764
struct_811,-44.346058197139
struct_812,-44.342935794837
struct_813,-44.344813252968
struct_814,-44.344440971855
struct_815,-44.34749671926
struct_816,-44.339941464051
struct_817,-44.342638396306
struct_818,-44.337136283123
struct_819,-44.347600476858
struct_820,-44.339134413254
struct_821,-44.343467276649
struct_822,-44.345064030381
struct_823,-44.333515541217
struct_824,-44.344216471292
struct_825,-44.341289724433
struct_826,-44.34025600846
struct_827,-44.346375524831
struct_828,-44.34102260434
struct_829,-44.338966609239
struct_830,-44.344420997523
struct_831,-44.34316030717
struct_832,-44.340363095443
struct_833,-44.340783885049
struct_834,-44.33458338922
struct_835,-44.347614244315
struct_836,-44.344383387835
struct_837,-44.349439158841
struct_838,-44.343563858001
struct_839,-44.347119637514
struct_840,-44.345041472233
struct_841,-44.349153580249
struct_842,-44.345836612497
struct_843,-44.344166043465
struct_844,-44.34124273186
struct_845,-44.348366303973
struct_846,-44.336862214171
struct_847,-44.347110033468
struct_848,-44.340569655693
struct_849,-44.347465815303
struct_850,-44.340310336426
struct_851,-44.348344816355
struct_852,-44.342195751272
struct_853,-44.345132165347
struct_854,-44.345304396003
struct_855,-44.346821762002
struct_856,-44.337951168618
struct_857,-44.348211434856
struct_858,-44.343947531939
struct_859,-44.342647883863
struct_860,-44.33796870106
struct_861,-44.347812736048
struct_862,-44.337019988352
struct_863,-44.341673030763
struct_864,-44.341166640161
struct_865,-44.341575708005
struct_866,-44.344036512096
struct_867,-44.350312773967
struct_868,-44.340819043842
struct_869,-44.345643181046
struct_870,-44.336406820016
struct_871,-44.347852306437
struct_872,-44.345079515634
struct_873,-44.341950019788
struct_874,-44.34531224985
struct_875,-44.341043800563
struct_876,-44.343715781785
struct_877,-44.347822330205
struct_878,-44.342195065273
struct_879,-44.349546831706
struct_880,-44.342975507516
struct_881,-44.338257520319
struct_882,-44.349316706714
struct_883,-44.341766989898
struct_884,-44.34047244011
struct_885,-44.341686447763
struct_886,-44.346259107586
struct_887,-44.340107533879
struct_888,-44.352252107277
struct_889,-44.345465812596
struct_890,-44.340477303042
struct_891,-44.346664140184
struct_892,-44.339031172846
struct_893,-44.342605833829
struct_894,-44.343482798913
struct_895,-44.339818040958
struct_896,-44.345423927447
struct_897,-44.33870085336
struct_898,-44.344477309578
struct_899,-44.344905198448
struct_900,-44.340470498025
struct_901,-44.345641322939
struct_902,-44.346230774064
struct_903,-44.346814191233
struct_904,-44.340077891475
struct_905,-44.34966070475
struct_906,-44.338535458321
struct_907,-44.340970593162
struct_908,-44.345385490935
struct_909,-44.340128377399
struct_910,-44.344609864371
struct_911,-44.345922837849
struct_912,-44.344868224941
struct_913,-44.341488171062
struct_914,-44.344443091643
struct_915,-44.33935943485
struct_916,-44.339466608336
struct_917,-44.345716191518
struct_918,-44.348557921634
struct_919,-44.337898326354
struct_920,-44.341411402606
struct_921,-44.340182594139
struct_922,-44.33882045747
struct_923,-44.349220964349
struct_924,-44.342594003605
struct_925,-44.343914135552
struct_926,-44.345193622468
struct_927,-44.340862738824
struct_928,-44.344589881425
struct_929,-44.345246117002
struct_930,-44.338391024034
struct_931,-44.342436150592
struct_932,-44.345872664551
struct_933,-44.341222379266
struct_934,-44.347654757008
struct_935,-44.345761887656
struct_936,-44.333322714935
struct_937,-44.348320964206
struct_938,-44.349023211934
struct_939,-44.344361952125
struct_940,-44.346397340222
struct_941,-44.34218044836
struct_942,-44.343822542759
struct_943,-44.346666102749
struct_944,-44.343270161302
struct_945,-44.339574319894
struct_946,-44.343782790275
struct_947,-44.334322704439
struct_948,-44.34161073703
struct_949,-44.348431653982
struct_950,-44.343417997055
struct_951,-44.338465188154
struct_952,-44.345751453361
struct_953,-44.34239834781
struct_954,-44.339481195709
struct_955,-44.350978758821
struct_956,-44.342902336322
struct_957,-44.347053229438
struct_958,-44.344969422581
struct_959,-44.345948769757
struct_960,-44.335673130888
struct_961,-44.336744422743
struct_962,-44.34183912414
struct_963,-44.348331650739
struct_964,-44.343781128502
struct_965,-44.348199251592
struct_966,-44.343191285215
struct_967,-44.336039317393
struct_968,-44.340770609931
struct_969,-44.346475738787
struct_970,-44.343182821937
struct_971,-44.345228411478
struct_972,-44.348252101288
struct_973,-44.337626750684
struct_974,-44.338834892094
struct_975,-44.34564526664
struct_976,-44.341961406471
struct_977,-44.338054226489
struct_978,-44.348539658862
struct_979,-44.351215264318
struct_980,-44.347454833821
struct_981,-44.345877425259
struct_982,-44.345671410145
struct_983,-44.339005932443
struct_984,-44.342426302987
struct_985,-44.347733179261
struct_986,-44.344928244929
struct_987,-44.345395855456
struct_988,-44.352851997229
struct_989,-44.344037743549
struct_990,-44.344727766806
struct_991,-44.344454668778
struct_992,-44.343297644716
struct_993,-44.342326198403
struct_994,-44.341623285601
struct_995,-44.335896745871
struct_996,-44.343931410271
struct_997,-44.344307961576
struct_998,-44.340745199485
struct_999,-44.342042830934
struct_1000,-44.341712251928
struct_1001,-44.343584489073
struct_1002,-44.343902611825
struct_1003,-44.343144504096
struct_1004,-44.342233018259
struct_1005,-44.346116953647
struct_1006,-44.349779210187
struct_1007,-44.338336227357
struct_1008,-44.346697439873
struct_1009,-44.350490293257
struct_1010,-44.341447356202
struct_1011,-44.336004477495
struct_1012,-44.345675497614
struct_1013,-44.343657536806
struct_1014,-44.338679660996
struct_1015,-44.342653174215
struct_1016,-44.342469672396
struct_1017,-44.347227536699
struct_1018,-44.343743274764
struct_1019,-44.338315826389
struct_1020,-44.34752224516
struct_1021,-44.347183807479
struct_1022,-44.339821369081
struct_1023,-44.348506002671
struct_1024,-44.340848088876
struct_1025,-44.346771105886
struct_1026,-44.345378526113
struct_1027,-44.344480599731
struct_1028,-44.344884770534
struct_1029,-44.342576641297
struct_1030,-44.342042788819
struct_1031,-44.345184308443
struct_1032,-44.341403714929
struct_1033,-44.34485404912
struct_1034,-44.346197875198
struct_1035,-44.340876534904
struct_1036,-44.342722845996
struct_1037,-44.341391330342
struct_1038,-44.341216630641
struct_1039,-44.345774907284
struct_1040,-44.349279950554
struct_1041,-44.341242653549
