,Energy (kcal/mol)
struct_283,-57.472225929672
struct_284,-57.471265112515
struct_285,-57.473320628715
struct_286,-57.471477237001
struct_287,-57.474748740768
struct_288,-57.478134384497
struct_289,-57.475627493312
struct_290,-57.467787683334
struct_291,-57.4687057104
struct_292,-57.470131510349
struct_293,-57.478039981932
struct_294,-57.469984953517
struct_295,-57.468777957827
struct_296,-57.477105730942
struct_297,-57.476379610161
struct_298,-57.471079366196
struct_299,-57.472802978957
struct_300,-57.474621576109
struct_301,-57.471546016712
struct_302,-57.474081468838
struct_303,-57.472342272369
struct_304,-57.466707994219
struct_305,-57.472508064979
struct_306,-57.474302029883
struct_307,-57.474572455753
struct_308,-57.474928677072
struct_309,-57.474385902765
struct_310,-57.471686231408
struct_311,-57.474561733735
struct_312,-57.475059042705
struct_313,-57.469364025208
struct_314,-57.469407019732
struct_315,-57.474468987854
struct_316,-57.469877178906
struct_317,-57.471436656193
struct_318,-57.470941352793
struct_319,-57.47424756713
struct_320,-57.478822403131
struct_321,-57.468755402362
struct_322,-57.473636214383
struct_323,-57.481660412798
struct_324,-57.468851158198
struct_325,-57.471499387897
struct_326,-57.474473794792
struct_327,-57.471438252084
struct_328,-57.469940501711
struct_329,-57.475290995808
struct_330,-57.46969187253
struct_331,-57.469637752394
struct_332,-57.4712782172
struct_333,-57.472279886819
struct_334,-57.469865775894
struct_335,-57.471757312606
struct_336,-57.474908835333
struct_337,-57.470568317774
struct_338,-57.469332528363
struct_339,-57.469787097584
struct_340,-57.47522896773
struct_341,-57.471016699516
struct_342,-57.474456949726
struct_343,-57.472662509105
struct_344,-57.469199441066
struct_345,-57.46589996013
struct_346,-57.472287018001
struct_347,-57.472186097684
struct_348,-57.476895793729
struct_349,-57.473417478889
struct_350,-57.477385605709
struct_351,-57.47399236614
struct_352,-57.473772006738
struct_353,-57.475723858717
struct_354,-57.472623923701
struct_355,-57.469794204548
struct_356,-57.46849082697
struct_357,-57.475294146612
struct_358,-57.469317596659
struct_359,-57.472127715465
struct_360,-57.471290451315
struct_361,-57.47757322931
struct_362,-57.465108834511
struct_363,-57.477156187322
struct_364,-57.466020837536
struct_365,-57.476573846444
struct_366,-57.471170050004
struct_367,-57.47768871322
struct_368,-57.473313488756
struct_369,-57.474185674077
struct_370,-57.46515837404
struct_371,-57.471901546457
struct_372,-57.473698952221
struct_373,-57.467474553587
struct_374,-57.46923055798
struct_375,-57.476916237889
struct_376,-57.469875676372
struct_377,-57.471174484714
struct_378,-57.475844471679
struct_379,-57.474859225994
struct_380,-57.468822769432
struct_381,-57.476259329983
struct_382,-57.470999399488
struct_383,-57.476705901827
struct_384,-57.467172266641
struct_385,-57.469974449719
struct_386,-57.467691868834
struct_387,-57.477888325469
struct_388,-57.473967329078
struct_389,-57.473705177774
struct_390,-57.465392363325
struct_391,-57.472790001768
struct_392,-57.47250421897
struct_393,-57.47643032652
struct_394,-57.464942825971
struct_395,-57.471827324312
struct_396,-57.47876277165
struct_397,-57.478162842328
struct_398,-57.46948249249
struct_399,-57.473911433524
struct_400,-57.470917889799
struct_401,-57.469396046336
struct_402,-57.474310542632
struct_403,-57.475628786066
struct_404,-57.474969965489
struct_405,-57.470600344209
struct_406,-57.469727057333
struct_407,-57.465975950798
struct_408,-57.473270681318
struct_409,-57.473152808341
struct_410,-57.468447503852
struct_411,-57.470837842216
struct_412,-57.472485029425
struct_413,-57.471458652347
struct_414,-57.47363993372
struct_415,-57.475188730239
struct_416,-57.477498252168
struct_417,-57.472434795456
struct_418,-57.470758975096
struct_419,-57.47789287852
struct_420,-57.475489905305
struct_421,-57.469177887549
struct_422,-57.46914063729
struct_423,-57.474045190698
struct_424,-57.47323813856
struct_425,-57.476266590994
struct_426,-57.468804755755
struct_427,-57.472863197693
struct_428,-57.471103075399
struct_429,-57.470003372149
struct_430,-57.472357691417
struct_431,-57.474018117544
struct_432,-57.463875827162
struct_433,-57.468028955358
struct_434,-57.472961927582
struct_435,-57.468017937315
struct_436,-57.475898008684
struct_437,-57.477050630856
struct_438,-57.473741430987
struct_439,-57.472924680039
struct_440,-57.476857112559
struct_441,-57.479978301182
struct_442,-57.4707994436
struct_443,-57.476263707616
struct_444,-57.473943705887
struct_445,-57.46809927123
struct_446,-57.471745563942
struct_447,-57.473537842964
struct_448,-57.476906307642
struct_449,-57.477973684846
struct_450,-57.471720549432
struct_451,-57.472147365452
struct_452,-57.477456635874
struct_453,-57.474192191029
struct_454,-57.467076671944
struct_455,-57.467677480527
struct_456,-57.476302039875
struct_457,-57.467375095019
struct_458,-57.467453156602
struct_459,-57.465986223749
struct_460,-57.475773864094
struct_461,-57.474678822372
struct_462,-57.469331626753
struct_463,-57.478692480226
struct_464,-57.46886893553
struct_465,-57.475260788178
struct_466,-57.478521866521
struct_467,-57.469027133208
struct_468,-57.474767527723
struct_469,-57.472923294829
struct_470,-57.464953790699
struct_471,-57.474578912338
struct_472,-57.481948376093
struct_473,-57.472475576353
struct_474,-57.472026993885
struct_475,-57.476553896606
struct_476,-57.474242232324
struct_477,-57.473043903969
struct_478,-57.468191613232
struct_479,-57.465927782984
struct_480,-57.474191490721
struct_481,-57.474618418719
struct_482,-57.471643588907
struct_483,-57.466259386719
struct_484,-57.476595881143
struct_485,-57.473156943236
struct_486,-57.470039980876
struct_487,-57.471365123934
struct_488,-57.471674500396
struct_489,-57.469160502063
struct_490,-57.470206263654
struct_491,-57.472934724464
struct_492,-57.472007250017
struct_493,-57.472800090731
struct_494,-57.474850814575
struct_495,-57.470464093279
struct_496,-57.473831328448
struct_497,-57.478595711896
struct_498,-57.476434855987
struct_499,-57.477890195789
struct_500,-57.473359816312
struct_501,-57.473571358453
struct_502,-57.471143921061
struct_503,-57.465182250424
struct_504,-57.468180331066
struct_505,-57.469347892326
struct_506,-57.47478344252
struct_507,-57.466737316377
struct_508,-57.471111623794
struct_509,-57.474065878017
struct_510,-57.469414541741
struct_511,-57.472623097842
struct_512,-57.475098349709
struct_513,-57.472702287268
struct_514,-57.473155097152
struct_515,-57.475832957253
struct_516,-57.471351112055
struct_517,-57.477183185228
struct_518,-57.474733316685
struct_519,-57.472699099112
struct_520,-57.474080571969
struct_521,-57.469242091464
struct_522,-57.475690390983
struct_523,-57.47572583536
struct_524,-57.474502900135
struct_525,-57.473174643621
struct_526,-57.472484238346
struct_527,-57.47409380939
struct_528,-57.467416771479
struct_529,-57.473242173149
struct_530,-57.475508505214
struct_531,-57.469571160175
struct_532,-57.472154471641
struct_533,-57.472806194489
struct_534,-57.47278435028
struct_535,-57.467506403577
struct_536,-57.46684340469
struct_537,-57.469116269809
struct_538,-57.467606015995
struct_539,-57.480695974365
struct_540,-57.471540715203
struct_541,-57.475768331016
struct_542,-57.471424457517
struct_543,-57.477193152899
struct_544,-57.477459814196
struct_545,-57.473830903116
struct_546,-57.475251136199
struct_547,-57.474050062831
struct_548,-57.465515068453
struct_549,-57.473109979428
struct_550,-57.473147849918
struct_551,-57.469771341701
struct_552,-57.464851545966
struct_553,-57.466039636275
struct_554,-57.476608509329
struct_555,-57.473247049846
struct_556,-57.467901133536
struct_557,-57.47838972556
struct_558,-57.477629037287
struct_559,-57.466736194546
struct_560,-57.475292142324
struct_561,-57.474969178184
struct_562,-57.474304242211
struct_563,-57.471754421902
struct_564,-57.474238172599
struct_565,-57.473456448926
struct_566,-57.467374009152
struct_567,-57.467411253002
struct_568,-57.472339308119
struct_569,-57.477592109366
struct_570,-57.475772302766
struct_571,-57.47409758732
struct_572,-57.470579393944
struct_573,-57.462950431149
struct_574,-57.470334313881
struct_575,-57.467780066675
struct_576,-57.469483359428
struct_577,-57.474886067806
struct_578,-57.474110160925
struct_579,-57.473497782303
struct_580,-57.46726664325
struct_581,-57.476816682337
struct_582,-57.474628810808
struct_583,-57.468482096976
struct_584,-57.479464990954
struct_585,-57.476106492128
struct_586,-57.470975297081
struct_587,-57.475017807707
struct_588,-57.471207868467
struct_589,-57.471240344551
struct_590,-57.471017295453
struct_591,-57.474869382442
struct_592,-57.477181138306
struct_593,-57.473650238132
struct_594,-57.472630380593
struct_595,-57.473888337521
struct_596,-57.474252005011
struct_597,-57.474869658356
struct_598,-57.474678928095
struct_599,-57.475513654527
struct_600,-57.472424383098
struct_601,-57.471861385737
struct_602,-57.472566926029
struct_603,-57.472597156018
struct_604,-57.469796222888
struct_605,-57.472563688628
struct_606,-57.472954335946
struct_607,-57.479550111531
struct_608,-57.473157344299
struct_609,-57.478131194931
struct_610,-57.471010135497
struct_611,-57.473723114509
struct_612,-57.476485721677
struct_613,-57.472861596063
struct_614,-57.478197473829
struct_615,-57.476750952086
struct_616,-57.467903221684
struct_617,-57.470675922047
struct_618,-57.467651963217
struct_619,-57.47258129729
struct_620,-57.472571800737
struct_621,-57.472151853644
struct_622,-57.467588305776
struct_623,-57.471443732286
struct_624,-57.475304125195
struct_625,-57.472876774715
struct_626,-57.467507101896
struct_627,-57.474451320274
struct_628,-57.475990416414
struct_629,-57.482354665088
struct_630,-57.47876317213
struct_631,-57.472138664289
struct_632,-57.474572640473
struct_633,-57.477796531309
struct_634,-57.473982561934
struct_635,-57.478022930406
struct_636,-57.478941018534
struct_637,-57.480899140372
struct_638,-57.471780812276
struct_639,-57.47350993456
struct_640,-57.473524534332
struct_641,-57.471021204967
struct_642,-57.471609401139
struct_643,-57.469559406158
struct_644,-57.469174073688
struct_645,-57.474777377068
struct_646,-57.472865056776
struct_647,-57.47480877484
struct_648,-57.470021936361
struct_649,-57.470645681708
struct_650,-57.472711638849
struct_651,-57.474561046261
struct_652,-57.477553154744
struct_653,-57.469253694197
struct_654,-57.47282037524
struct_655,-57.472397797721
struct_656,-57.473088032153
struct_657,-57.474090472005
struct_658,-57.473141051593
struct_659,-57.475919609699
struct_660,-57.478716112554
struct_661,-57.479059859873
struct_662,-57.474721987099
struct_663,-57.465401193255
struct_664,-57.474676591793
struct_665,-57.479786619137
struct_666,-57.479794862482
struct_667,-57.478917595489
struct_668,-57.478163010432
struct_669,-57.473456125597
struct_670,-57.478420872386
struct_671,-57.473879062344
struct_672,-57.477778868173
struct_673,-57.475631745198
struct_674,-57.47603987074
struct_675,-57.472946319268
struct_676,-57.472882157533
struct_677,-57.478830551218
struct_678,-57.47864012598
struct_679,-57.473004048765
struct_680,-57.469901414344
struct_681,-57.474371966351
struct_682,-57.475809179587
struct_683,-57.478141610152
struct_684,-57.475768690927
struct_685,-57.471650196312
struct_686,-57.4815293756
struct_687,-57.477343723656
struct_688,-57.476378391038
struct_689,-57.471398398982
struct_690,-57.479863006601
struct_691,-57.479513271247
struct_692,-57.468051588462
struct_693,-57.470351722821
struct_694,-57.476050212563
struct_695,-57.475796681565
struct_696,-57.467726285977
struct_697,-57.473803531364
struct_698,-57.472224246197
struct_699,-57.472215802283
struct_700,-57.475043782111
struct_701,-57.473013760273
struct_702,-57.475653479978
struct_703,-57.473665061974
struct_704,-57.473074979589
struct_705,-57.470922580635
struct_706,-57.471725524846
struct_707,-57.472032717628
struct_708,-57.472723479499
struct_709,-57.47860492328
struct_710,-57.474117474423
struct_711,-57.474080854065
struct_712,-57.47256048309
struct_713,-57.475403277357
struct_714,-57.47633165121
struct_715,-57.472222057364
struct_716,-57.477359958497
struct_717,-57.47421729169
struct_718,-57.4701868293
struct_719,-57.472165715744
struct_720,-57.47261683609
struct_721,-57.475417087372
struct_722,-57.473283073217
struct_723,-57.477957204589
struct_724,-57.471288268136
struct_725,-57.468611414228
struct_726,-57.47848454136
struct_727,-57.474481997184
struct_728,-57.472465378701
struct_729,-57.476424845972
struct_730,-57.471264145207
struct_731,-57.475622395198
struct_732,-57.470859144974
struct_733,-57.470742863782
struct_734,-57.47432801856
struct_735,-57.470074152816
struct_736,-57.475245186769
struct_737,-57.473998623315
struct_738,-57.473307475858
struct_739,-57.474314496438
struct_740,-57.470900897007
struct_741,-57.470502870587
struct_742,-57.474051307922
struct_743,-57.475595812962
struct_744,-57.476377751968
struct_745,-57.469609167883
struct_746,-57.468991122309
struct_747,-57.478256367844
struct_748,-57.472092967954
struct_749,-57.474063961998
struct_750,-57.474921083514
struct_751,-57.47522679465
struct_752,-57.478971242879
struct_753,-57.467118263814
struct_754,-57.473752555344
struct_755,-57.47658703137
struct_756,-57.471510283959
struct_757,-57.475223238439
struct_758,-57.472775677502
struct_759,-57.477885569776
struct_760,-57.472937028847
struct_761,-57.469890933278
struct_762,-57.482911234675
struct_763,-57.474987571607
struct_764,-57.470127627861
struct_765,-57.474533949851
struct_766,-57.470486299424
struct_767,-57.478338209382
struct_768,-57.477369140897
struct_769,-57.469413149554
struct_770,-57.470587320505
struct_771,-57.471740093086
struct_772,-57.47566457781
struct_773,-57.474208935227
struct_774,-57.471156723595
struct_775,-57.469789572332
struct_776,-57.475871151756
struct_777,-57.476998208001
struct_778,-57.474723557126
struct_779,-57.472921711235
struct_780,-57.476345058836
struct_781,-57.470101346544
struct_782,-57.470987394264
struct_783,-57.470572756904
struct_784,-57.472830077218
struct_785,-57.478744915644
struct_786,-57.476075233439
struct_787,-57.473881648919
struct_788,-57.467500199408
struct_789,-57.475606099069
struct_790,-57.478050226044
struct_791,-57.470286321189
struct_792,-57.46631962929
struct_793,-57.475112821569
struct_794,-57.478025712508
struct_795,-57.474150845021
struct_796,-57.477922257674
struct_797,-57.473008509323
struct_798,-57.467756408107
struct_799,-57.471146398338
struct_800,-57.473224228977
struct_801,-57.474203939552
struct_802,-57.470123652257
struct_803,-57.478438250804
struct_804,-57.468456298921
struct_805,-57.47430022494
struct_806,-57.47713639614
struct_807,-57.475552517329
struct_808,-57.471406249404
struct_809,-57.475145020099
struct_810,-57.479444115035
struct_811,-57.473189111673
struct_812,-57.470040097645
struct_813,-57.472259507529
struct_814,-57.477791035021
struct_815,-57.47140925218
struct_816,-57.471091139774
struct_817,-57.465925648055
struct_818,-57.471842776012
struct_819,-57.476392695717
struct_820,-57.473987091993
struct_821,-57.471811244331
struct_822,-57.472581975461
struct_823,-57.477440899269
struct_824,-57.467185962031
struct_825,-57.465956163122
struct_826,-57.470599029716
struct_827,-57.475911860457
struct_828,-57.472311086938
struct_829,-57.465570084331
struct_830,-57.479967243744
struct_831,-57.473327349312
struct_832,-57.476458472336
struct_833,-57.467935631837
struct_834,-57.477869887357
struct_835,-57.47974343682
struct_836,-57.472008653386
struct_837,-57.470729845818
struct_838,-57.472801381507
struct_839,-57.475587691205
struct_840,-57.475501040395
struct_841,-57.476262007167
struct_842,-57.475354186622
struct_843,-57.472982473301
struct_844,-57.471643829382
struct_845,-57.474139468112
struct_846,-57.468124036016
struct_847,-57.475030807154
struct_848,-57.476687651734
struct_849,-57.47584138979
struct_850,-57.472017785883
struct_851,-57.473998622005
struct_852,-57.465659112127
struct_853,-57.465299935432
struct_854,-57.470866201822
struct_855,-57.475285170055
struct_856,-57.466071488752
struct_857,-57.484255911684
struct_858,-57.47248719299
struct_859,-57.469205227213
struct_860,-57.47356107302
struct_861,-57.471867139258
struct_862,-57.471019990034
struct_863,-57.474465263979
struct_864,-57.475813935235
struct_865,-57.472014324748
struct_866,-57.479793220803
struct_867,-57.468883623296
struct_868,-57.466933040312
struct_869,-57.473101072597
struct_870,-57.476833323962
struct_871,-57.471069232474
struct_872,-57.473204713329
struct_873,-57.475757380551
struct_874,-57.472971077882
struct_875,-57.46807704832
struct_876,-57.476321379324
struct_877,-57.476241280926
struct_878,-57.472055950358
struct_879,-57.470597152564
struct_880,-57.479042401769
struct_881,-57.477687341713
struct_882,-57.473418815451
struct_883,-57.471375602588
struct_884,-57.479710676857
struct_885,-57.474869338907
struct_886,-57.467456277696
struct_887,-57.470345081875
struct_888,-57.472501057924
struct_889,-57.474077209387
struct_890,-57.47567394404
struct_891,-57.473433287324
struct_892,-57.471373280803
struct_893,-57.466034420836
struct_894,-57.473323860491
struct_895,-57.47188146914
struct_896,-57.472439699319
struct_897,-57.474818244329
struct_898,-57.46790548983
struct_899,-57.46642854456
struct_900,-57.474720834857
struct_901,-57.474377008271
struct_902,-57.476057203439
struct_903,-57.468222380275
struct_904,-57.468261962684
struct_905,-57.466904718454
struct_906,-57.47601439099
struct_907,-57.473182569039
struct_908,-57.473773234244
struct_909,-57.471756976715
struct_910,-57.4767262075
struct_911,-57.46786031642
struct_912,-57.469337649478
struct_913,-57.474816919516
struct_914,-57.476423510676
struct_915,-57.465736211807
struct_916,-57.473891255012
struct_917,-57.474837995778
struct_918,-57.476009758958
struct_919,-57.46930343041
struct_920,-57.473899712714
struct_921,-57.465424357447
struct_922,-57.468060524305
struct_923,-57.477647087801
struct_924,-57.48006048572
struct_925,-57.468447035659
struct_926,-57.462266176618
struct_927,-57.478844594262
struct_928,-57.474931828105
struct_929,-57.474818131304
struct_930,-57.47502045033
struct_931,-57.47396025878
struct_932,-57.465249848059
struct_933,-57.471654790665
struct_934,-57.481254354084
struct_935,-57.469659679027
struct_936,-57.464067835265
struct_937,-57.469929824961
struct_938,-57.473403492341
struct_939,-57.468690318661
struct_940,-57.474661851595
struct_941,-57.477226340722
struct_942,-57.463633263894
struct_943,-57.467005574516
struct_944,-57.469462895399
struct_945,-57.473902382177
struct_946,-57.473759866924
struct_947,-57.4730392801
struct_948,-57.473908276072
struct_949,-57.465880669685
struct_950,-57.474426792597
struct_951,-57.475671917819
struct_952,-57.472884794717
struct_953,-57.471012703765
struct_954,-57.472804473542
struct_955,-57.472679914918
struct_956,-57.475448904783
struct_957,-57.475568918697
struct_958,-57.47250633171
struct_959,-57.474939676638
struct_960,-57.473531173822
struct_961,-57.472755309603
struct_962,-57.475653466464
struct_963,-57.47619170155
struct_964,-57.468202525233
struct_965,-57.466562707985
struct_966,-57.474666846518
struct_967,-57.472827360895
struct_968,-57.468967356124
struct_969,-57.471015481407
struct_970,-57.469397285273
struct_971,-57.468921084451
struct_972,-57.471644678848
struct_973,-57.474645831861
struct_974,-57.479055580854
struct_975,-57.472908084485
struct_976,-57.47244799166
struct_977,-57.474243026635
struct_978,-57.474481773667
struct_979,-57.470446929982
struct_980,-57.480080561662
struct_981,-57.468274742391
struct_982,-57.469701114657
struct_983,-57.473930391598
struct_984,-57.475971059673
struct_985,-57.470550149738
struct_986,-57.471231810694
struct_987,-57.475675369503
struct_988,-57.468168376707
struct_989,-57.470560771126
struct_990,-57.470679120257
struct_991,-57.471536850944
struct_992,-57.476318404605
struct_993,-57.473741036418
struct_994,-57.472932675121
struct_995,-57.473838957168
struct_996,-57.46802677094
struct_997,-57.468429456241
struct_998,-57.471712244806
struct_999,-57.474196383751
struct_1000,-57.466036568744
struct_1001,-57.479481311475
struct_1002,-57.469294428686
struct_1003,-57.4688162278
struct_1004,-57.469800888429
struct_1005,-57.475961973458
struct_1006,-57.470269723361
struct_1007,-57.470582280162
struct_1008,-57.47707992357
struct_1009,-57.46924796201
struct_1010,-57.466950458487
struct_1011,-57.472055373213
struct_1012,-57.476366699977
struct_1013,-57.477312013041
struct_1014,-57.475816737544
struct_1015,-57.476830684716
struct_1016,-57.473104452495
struct_1017,-57.470328531025
struct_1018,-57.471498298836
struct_1019,-57.47225258475
struct_1020,-57.479649117496
struct_1021,-57.473508434337
struct_1022,-57.47320871261
struct_1023,-57.479322788031
struct_1024,-57.477922844145
struct_1025,-57.468213657978
struct_1026,-57.470189305251
struct_1027,-57.470246512998
struct_1028,-57.473123843626
struct_1029,-57.463184713238
struct_1030,-57.470859863555
struct_1031,-57.471653615354
struct_1032,-57.472341442597
struct_1033,-57.475448207318
struct_1034,-57.474981288458
struct_1035,-57.479160792904
struct_1036,-57.469645650258
struct_1037,-57.474639618574
struct_1038,-57.471093388889
struct_1039,-57.471771237094
struct_1040,-57.468916608199
struct_1041,-57.478069267494
