,Energy (kcal/mol)
struct_654,-45.978938237582
struct_655,-45.980877426197
struct_656,-45.980222487408
struct_657,-45.977674385455
struct_658,-45.977379037985
struct_659,-45.975190139292
struct_660,-45.981131508361
struct_661,-45.974018965277
struct_662,-45.975688795185
struct_663,-45.980961684742
struct_664,-45.974804397771
struct_665,-45.973907561775
struct_666,-45.982195531306
struct_667,-45.97270220023
struct_668,-45.98015812609
struct_669,-45.976890097072
struct_670,-45.973601424989
struct_671,-45.974467443736
struct_672,-45.977849224449
struct_673,-45.966799715276
struct_674,-45.975155897202
struct_675,-45.982652791441
struct_676,-45.981038828695
struct_677,-45.981356057248
struct_678,-45.982719977913
struct_679,-45.975450588496
struct_680,-45.976079925616
struct_681,-45.973232699375
struct_682,-45.975080047432
struct_683,-45.979741185712
struct_684,-45.974782911134
struct_685,-45.981773135212
struct_686,-45.97876030483
struct_687,-45.973098541995
struct_688,-45.978332212121
struct_689,-45.979087864494
struct_690,-45.978118879836
struct_691,-45.974457030606
struct_692,-45.974244243285
struct_693,-45.972334149331
struct_694,-45.976851894166
struct_695,-45.973939462232
struct_696,-45.972616531548
struct_697,-45.9770329667
struct_698,-45.976781071787
struct_699,-45.974366512587
struct_700,-45.97970518789
struct_701,-45.972288852246
struct_702,-45.979929009386
struct_703,-45.978030296596
struct_704,-45.977187635712
struct_705,-45.976650274759
struct_706,-45.973300058841
struct_707,-45.973996461227
struct_708,-45.97605578222
struct_709,-45.975428366081
struct_710,-45.973482385322
struct_711,-45.974384690672
struct_712,-45.976868079812
struct_713,-45.975248351907
struct_714,-45.969104258251
struct_715,-45.981469124547
struct_716,-45.97759062868
struct_717,-45.982703450984
struct_718,-45.98313080009
struct_719,-45.978308784916
struct_720,-45.971828475431
struct_721,-45.98090301449
struct_722,-45.977359684985
struct_723,-45.97209928331
struct_724,-45.978922371106
struct_725,-45.977245872222
struct_726,-45.977480743361
struct_727,-45.974805608536
struct_728,-45.981963054407
struct_729,-45.969853343656
struct_730,-45.980226591666
struct_731,-45.979780331732
struct_732,-45.970461294756
struct_733,-45.978211927133
struct_734,-45.977221381284
struct_735,-45.96647784248
struct_736,-45.977822473442
struct_737,-45.97884245776
struct_738,-45.974027825108
struct_739,-45.980779571188
struct_740,-45.976529297635
struct_741,-45.97221969532
struct_742,-45.978512857582
struct_743,-45.978504737098
struct_744,-45.976975485228
struct_745,-45.978244619561
struct_746,-45.971710177314
struct_747,-45.974638061822
struct_748,-45.981534899609
struct_749,-45.976054654135
struct_750,-45.965042814078
struct_751,-45.983210881584
struct_752,-45.973000727522
struct_753,-45.976684779774
struct_754,-45.980105537189
struct_755,-45.978094280829
struct_756,-45.966623207666
struct_757,-45.979874542724
struct_758,-45.979623587377
struct_759,-45.972421926204
struct_760,-45.978707107471
struct_761,-45.970588657712
struct_762,-45.979386052513
struct_763,-45.979636237575
struct_764,-45.975669344491
struct_765,-45.973458371219
struct_766,-45.9857063765
struct_767,-45.975366353805
struct_768,-45.978923809971
struct_769,-45.98083597444
struct_770,-45.973075024818
struct_771,-45.977660171191
struct_772,-45.983512047881
struct_773,-45.97719582435
struct_774,-45.971210553609
struct_775,-45.975130849295
struct_776,-45.977513600108
struct_777,-45.975905484719
struct_778,-45.978993763703
struct_779,-45.977898760589
struct_780,-45.979117610513
struct_781,-45.975458524966
struct_782,-45.976319036376
struct_783,-45.976865390202
struct_784,-45.97785754888
struct_785,-45.968024752147
struct_786,-45.98074235234
struct_787,-45.977561767495
struct_788,-45.978200575512
struct_789,-45.969379636077
struct_790,-45.982735875162
struct_791,-45.974515842692
struct_792,-45.984505359987
struct_793,-45.969261275197
struct_794,-45.98231372675
struct_795,-45.973251599505
struct_796,-45.979191209198
struct_797,-45.973988247223
struct_798,-45.97967831308
struct_799,-45.978514002383
struct_800,-45.979087907799
struct_801,-45.980528832137
struct_802,-45.980452958976
struct_803,-45.978339900607
struct_804,-45.981547008419
struct_805,-45.979623257852
struct_806,-45.979186141807
struct_807,-45.978444786423
struct_808,-45.978066283914
struct_809,-45.969924255759
struct_810,-45.976936927216
struct_811,-45.975332875931
struct_812,-45.979554329166
struct_813,-45.983325935652
struct_814,-45.980704951153
struct_815,-45.977791225378
struct_816,-45.971129060818
struct_817,-45.974051019674
struct_818,-45.981329416062
struct_819,-45.98330548878
struct_820,-45.976811247614
struct_821,-45.970542095315
struct_822,-45.980823002774
struct_823,-45.98022971725
struct_824,-45.983157133435
struct_825,-45.980566748048
struct_826,-45.976862021221
struct_827,-45.973210509028
struct_828,-45.980158524022
struct_829,-45.978120066042
struct_830,-45.974903867716
struct_831,-45.980257053054
struct_832,-45.9749974258
struct_833,-45.980031098486
struct_834,-45.984774789699
struct_835,-45.974004371331
struct_836,-45.982816640136
struct_837,-45.968491612761
struct_838,-45.979690623428
struct_839,-45.978258497143
struct_840,-45.984379038271
struct_841,-45.976347076562
struct_842,-45.980366279863
struct_843,-45.976939534681
struct_844,-45.974933332359
struct_845,-45.973925657108
struct_846,-45.972918626845
struct_847,-45.978278931165
struct_848,-45.980017393099
struct_849,-45.973556389556
struct_850,-45.98109423217
struct_851,-45.973481223972
struct_852,-45.982023781429
struct_853,-45.976637763497
struct_854,-45.975268858823
struct_855,-45.973147395908
struct_856,-45.97318555735
struct_857,-45.978143134796
struct_858,-45.974908806005
struct_859,-45.976577985883
struct_860,-45.981107861466
struct_861,-45.973820723934
struct_862,-45.976089961968
struct_863,-45.975924694701
struct_864,-45.977434159936
struct_865,-45.980112257489
struct_866,-45.983980682523
struct_867,-45.973674661461
struct_868,-45.977122388385
struct_869,-45.970305705884
struct_870,-45.977300874788
struct_871,-45.97659968303
struct_872,-45.976726216159
struct_873,-45.978138612449
struct_874,-45.978365094279
struct_875,-45.976243100622
struct_876,-45.980241276237
struct_877,-45.975684167681
struct_878,-45.976950118782
struct_879,-45.974252523078
struct_880,-45.979344601311
struct_881,-45.976481192177
struct_882,-45.975813195832
struct_883,-45.975464910044
struct_884,-45.975074070489
struct_885,-45.976255388478
struct_886,-45.97919655114
struct_887,-45.97689298076
struct_888,-45.969952112841
struct_889,-45.980906389104
struct_890,-45.97477738504
struct_891,-45.97338661097
struct_892,-45.983526315131
struct_893,-45.976877613338
struct_894,-45.97945781069
struct_895,-45.977403051777
struct_896,-45.978789013327
struct_897,-45.979738495394
struct_898,-45.975443414402
struct_899,-45.979668363461
struct_900,-45.970474322892
struct_901,-45.974378031775
struct_902,-45.978313496887
struct_903,-45.979255508726
struct_904,-45.97048047809
struct_905,-45.981681228762
struct_906,-45.975847045087
struct_907,-45.980512387852
struct_908,-45.976098419576
struct_909,-45.973398820602
struct_910,-45.97927599253
struct_911,-45.972560968861
struct_912,-45.977056131276
struct_913,-45.981688318307
struct_914,-45.975014552054
struct_915,-45.972267627412
struct_916,-45.98311561303
struct_917,-45.976647366822
struct_918,-45.971379068373
struct_919,-45.976039018398
struct_920,-45.974239006274
struct_921,-45.97547179508
struct_922,-45.983989760745
struct_923,-45.978362510115
struct_924,-45.971941552897
struct_925,-45.977206804285
struct_926,-45.980410055133
struct_927,-45.977727258695
struct_928,-45.975068572804
struct_929,-45.975876637687
struct_930,-45.977598031272
struct_931,-45.974387116834
struct_932,-45.982226907113
struct_933,-45.974688655892
struct_934,-45.978068552235
struct_935,-45.97602411386
struct_936,-45.971520624256
struct_937,-45.978471518652
struct_938,-45.971713278817
struct_939,-45.97696788944
struct_940,-45.980472448483
struct_941,-45.970055830283
struct_942,-45.977471701511
struct_943,-45.974978483302
struct_944,-45.973973157442
struct_945,-45.983593721025
struct_946,-45.969765573878
struct_947,-45.980921180462
struct_948,-45.976256166885
struct_949,-45.981499828052
struct_950,-45.976126657183
struct_951,-45.974195087286
struct_952,-45.981898312154
struct_953,-45.969562631523
struct_954,-45.976657223184
struct_955,-45.980821958278
struct_956,-45.97732047263
struct_957,-45.976175424193
struct_958,-45.978427003199
struct_959,-45.974501263216
struct_960,-45.97841811929
struct_961,-45.972985379146
struct_962,-45.981924948836
struct_963,-45.975031986245
struct_964,-45.976827596691
struct_965,-45.973839203067
struct_966,-45.982579760321
struct_967,-45.974288227826
struct_968,-45.977800876012
struct_969,-45.977966261807
struct_970,-45.982412675419
struct_971,-45.978015299945
struct_972,-45.976072597853
struct_973,-45.97603426615
struct_974,-45.975471165588
struct_975,-45.967219272445
struct_976,-45.976489306121
struct_977,-45.976327688775
struct_978,-45.977218378701
struct_979,-45.976156254525
struct_980,-45.980644243623
struct_981,-45.978196761623
struct_982,-45.978361839809
struct_983,-45.9718679301
struct_984,-45.971400415217
struct_985,-45.975928345685
struct_986,-45.968699208734
struct_987,-45.975966679327
struct_988,-45.982695002793
struct_989,-45.977110232364
struct_990,-45.978446483499
struct_991,-45.975663055567
struct_992,-45.973116496172
struct_993,-45.972688357529
struct_994,-45.979192872384
struct_995,-45.975132289627
struct_996,-45.976292496953
struct_997,-45.978095694593
struct_998,-45.983027357778
struct_999,-45.976741827467
struct_1000,-45.977632854207
struct_1001,-45.979556927116
struct_1002,-45.980265621477
struct_1003,-45.973386743408
struct_1004,-45.971150679353
struct_1005,-45.974952948725
struct_1006,-45.975593796885
struct_1007,-45.97905599669
struct_1008,-45.975313625363
struct_1009,-45.98042009661
struct_1010,-45.977795520384
struct_1011,-45.980800808351
struct_1012,-45.977021596815
struct_1013,-45.975175364683
struct_1014,-45.976485858525
struct_1015,-45.978588742484
struct_1016,-45.975425705916
struct_1017,-45.982821458092
struct_1018,-45.975230600944
struct_1019,-45.977240877639
struct_1020,-45.979717743302
struct_1021,-45.975687017729
struct_1022,-45.974326845824
struct_1023,-45.975872144989
struct_1024,-45.986720646156
struct_1025,-45.976214910277
struct_1026,-45.976231119953
struct_1027,-45.976766059491
struct_1028,-45.982564606222
struct_1029,-45.978245736424
struct_1030,-45.9732797758
struct_1031,-45.976146483228
struct_1032,-45.973617626053
struct_1033,-45.982519159897
struct_1034,-45.982811069753
struct_1035,-45.980356894272
struct_1036,-45.983682273427
struct_1037,-45.971361357656
struct_1038,-45.973908640349
struct_1039,-45.983801150409
struct_1040,-45.978113799412
struct_1041,-45.977393691036
