,Energy (kcal/mol)
struct_900,-47.847433502028
struct_901,-47.847206221297
struct_902,-47.835825558313
struct_903,-47.841176999748
struct_904,-47.838950117748
struct_905,-47.843222070791
struct_906,-47.840617861508
struct_907,-47.847773970387
struct_908,-47.841902186618
struct_909,-47.837063770984
struct_910,-47.835235807492
struct_911,-47.841215156992
struct_912,-47.847168107508
struct_913,-47.842756041578
struct_914,-47.843766927639
struct_915,-47.837739387763
struct_916,-47.847322444527
struct_917,-47.847133464759
struct_918,-47.837947847439
struct_919,-47.845303861745
struct_920,-47.838913056531
struct_921,-47.843211286969
struct_922,-47.840250842507
struct_923,-47.841818668411
struct_924,-47.845611524797
struct_925,-47.841970894652
struct_926,-47.846688077088
struct_927,-47.838282265858
struct_928,-47.844190514967
struct_929,-47.844368080741
struct_930,-47.841980468324
struct_931,-47.84624727889
struct_932,-47.845083746234
struct_933,-47.83797225698
struct_934,-47.839855934391
struct_935,-47.841009435385
struct_936,-47.841632286422
struct_937,-47.847756892254
struct_938,-47.843527781652
struct_939,-47.848802291461
struct_940,-47.844011959332
struct_941,-47.8456357853
struct_942,-47.850203660518
struct_943,-47.841040571634
struct_944,-47.841107341014
struct_945,-47.835944514393
struct_946,-47.838521330685
struct_947,-47.841380487611
struct_948,-47.841827974967
struct_949,-47.839975663084
struct_950,-47.848991532572
struct_951,-47.84540001071
struct_952,-47.844061430931
struct_953,-47.844891681572
struct_954,-47.841389994406
struct_955,-47.840834940145
struct_956,-47.837357288529
struct_957,-47.845152820782
struct_958,-47.842410239838
struct_959,-47.851917319527
struct_960,-47.838055989605
struct_961,-47.845200192725
struct_962,-47.844797818109
struct_963,-47.845304069556
struct_964,-47.843377620755
struct_965,-47.83836099497
struct_966,-47.842077837542
struct_967,-47.842896602055
struct_968,-47.842662657052
struct_969,-47.843059101152
struct_970,-47.847951914868
struct_971,-47.841528415496
struct_972,-47.845783369579
struct_973,-47.837277463799
struct_974,-47.841784250344
struct_975,-47.842479844558
struct_976,-47.838634397908
struct_977,-47.851555013185
struct_978,-47.831631307324
struct_979,-47.84751997183
struct_980,-47.8483068783
struct_981,-47.841785406368
struct_982,-47.845343129299
struct_983,-47.843061102599
struct_984,-47.849413294733
struct_985,-47.840467117497
struct_986,-47.844534254727
struct_987,-47.840026143287
struct_988,-47.842507688925
struct_989,-47.840744534247
struct_990,-47.838476062169
struct_991,-47.844947123525
struct_992,-47.84447050918
struct_993,-47.839283193684
struct_994,-47.84686058173
struct_995,-47.83844906352
struct_996,-47.850906709708
struct_997,-47.844530709032
struct_998,-47.840868143826
struct_999,-47.841159731065
struct_1000,-47.844405031153
struct_1001,-47.840921211352
struct_1002,-47.841418068169
struct_1003,-47.838917724961
struct_1004,-47.844559474893
struct_1005,-47.845802158835
struct_1006,-47.841223076558
struct_1007,-47.846131691627
struct_1008,-47.84282376812
struct_1009,-47.845958395246
struct_1010,-47.84156443643
struct_1011,-47.838444455152
struct_1012,-47.847417747445
struct_1013,-47.841718703369
struct_1014,-47.843977130726
struct_1015,-47.840006247915
struct_1016,-47.836193343355
struct_1017,-47.84534587963
struct_1018,-47.840231197834
struct_1019,-47.839260003562
struct_1020,-47.840909800641
struct_1021,-47.848397234971
struct_1022,-47.838585171724
struct_1023,-47.840071772259
struct_1024,-47.851407767618
struct_1025,-47.838763976326
struct_1026,-47.845404507909
struct_1027,-47.849760849838
struct_1028,-47.842955268655
struct_1029,-47.845267092922
struct_1030,-47.842766499668
struct_1031,-47.847004525144
struct_1032,-47.842908433102
struct_1033,-47.842520259718
struct_1034,-47.845785097525
struct_1035,-47.843052093478
struct_1036,-47.836984965436
struct_1037,-47.845400664831
struct_1038,-47.850517661578
struct_1039,-47.8402634177
struct_1040,-47.839218811212
struct_1041,-47.84923846735
