,Energy (kcal/mol)
struct_564,-50.514659791559
struct_565,-50.517687385383
struct_566,-50.516711375292
struct_567,-50.519030439685
struct_568,-50.517612042009
struct_569,-50.511689746807
struct_570,-50.517231701845
struct_571,-50.522081216013
struct_572,-50.522818243662
struct_573,-50.5152102818
struct_574,-50.519590687306
struct_575,-50.520121212499
struct_576,-50.51589906934
struct_577,-50.518334765568
struct_578,-50.514697687215
struct_579,-50.519927195398
struct_580,-50.513244498185
struct_581,-50.516929493986
struct_582,-50.519131929857
struct_583,-50.514252777499
struct_584,-50.518430466284
struct_585,-50.51848908434
struct_586,-50.520661045553
struct_587,-50.515938127968
struct_588,-50.516605470607
struct_589,-50.5158102791
struct_590,-50.516416472275
struct_591,-50.523729594856
struct_592,-50.515151208226
struct_593,-50.518863974882
struct_594,-50.519141071481
struct_595,-50.520431107591
struct_596,-50.5175595555
struct_597,-50.516294490399
struct_598,-50.514539215715
struct_599,-50.518499664517
struct_600,-50.522144687744
struct_601,-50.517847511333
struct_602,-50.518684093218
struct_603,-50.516342339959
struct_604,-50.516749949327
struct_605,-50.51665981169
struct_606,-50.512549682407
struct_607,-50.515359829984
struct_608,-50.516137835106
struct_609,-50.516324656364
struct_610,-50.514325735254
struct_611,-50.523135083276
struct_612,-50.52129911498
struct_613,-50.516666779502
struct_614,-50.518723697432
struct_615,-50.52153840973
struct_616,-50.52248314543
struct_617,-50.517229303606
struct_618,-50.519671197953
struct_619,-50.52019299025
struct_620,-50.520974793319
struct_621,-50.519055435807
struct_622,-50.519490167708
struct_623,-50.521356919401
struct_624,-50.516657208079
struct_625,-50.517651948562
struct_626,-50.520702440635
struct_627,-50.516593138994
struct_628,-50.518942775883
struct_629,-50.515326546519
struct_630,-50.517691495982
struct_631,-50.514951741204
struct_632,-50.519963210943
struct_633,-50.520895222576
struct_634,-50.516738920848
struct_635,-50.517884633375
struct_636,-50.519954330809
struct_637,-50.523051397176
struct_638,-50.517685791464
struct_639,-50.516523436918
struct_640,-50.520283389112
struct_641,-50.522064566846
struct_642,-50.517410977877
struct_643,-50.518321867421
struct_644,-50.521379932356
struct_645,-50.520376844352
struct_646,-50.519708028561
struct_647,-50.514260488848
struct_648,-50.518334635084
struct_649,-50.522894300384
struct_650,-50.515763780368
struct_651,-50.519224098825
struct_652,-50.514854769831
struct_653,-50.518062110105
struct_654,-50.517977656582
struct_655,-50.517800344004
struct_656,-50.518755552134
struct_657,-50.520947303236
struct_658,-50.522716217761
struct_659,-50.51674710239
struct_660,-50.518359434456
struct_661,-50.518151137654
struct_662,-50.515643871527
struct_663,-50.521521826521
struct_664,-50.517462880429
struct_665,-50.518531360629
struct_666,-50.514837105583
struct_667,-50.521699665046
struct_668,-50.518043381464
struct_669,-50.522329549768
struct_670,-50.521575646399
struct_671,-50.515627650251
struct_672,-50.519300519915
struct_673,-50.518264640689
struct_674,-50.518485153847
struct_675,-50.513988031046
struct_676,-50.518470515563
struct_677,-50.518179841105
struct_678,-50.519973814193
struct_679,-50.518856988809
struct_680,-50.51669455955
struct_681,-50.523048611432
struct_682,-50.516566605941
struct_683,-50.517082915911
struct_684,-50.51535548197
struct_685,-50.516052107311
struct_686,-50.517878100492
struct_687,-50.517453059515
struct_688,-50.516365148106
struct_689,-50.515725844624
struct_690,-50.519690646714
struct_691,-50.517448729471
struct_692,-50.519583622751
struct_693,-50.518261089018
struct_694,-50.515220219558
struct_695,-50.516165406794
struct_696,-50.517751228545
struct_697,-50.517334853813
struct_698,-50.517972155598
struct_699,-50.518702781195
struct_700,-50.516475221647
struct_701,-50.520341398446
struct_702,-50.522782496302
struct_703,-50.517974428384
struct_704,-50.518569065417
struct_705,-50.519484553107
struct_706,-50.521460865807
struct_707,-50.518004084896
struct_708,-50.518612566628
struct_709,-50.520752690498
struct_710,-50.516692547754
struct_711,-50.519194504528
struct_712,-50.517107112191
struct_713,-50.514669907706
struct_714,-50.521711148613
struct_715,-50.519523782229
struct_716,-50.519690211389
struct_717,-50.518531970093
struct_718,-50.523053183228
struct_719,-50.51956476868
struct_720,-50.517001601234
struct_721,-50.518858239331
struct_722,-50.516356290247
struct_723,-50.51686172456
struct_724,-50.52126341503
struct_725,-50.519317011678
struct_726,-50.515277540345
struct_727,-50.516185781054
struct_728,-50.51965354549
struct_729,-50.514925352632
struct_730,-50.519514688573
struct_731,-50.519623540755
struct_732,-50.518832238423
struct_733,-50.517719743824
struct_734,-50.51778461794
struct_735,-50.523948395462
struct_736,-50.517479306431
struct_737,-50.516258024242
struct_738,-50.511035709543
struct_739,-50.517849066872
struct_740,-50.522354116673
struct_741,-50.518735567194
struct_742,-50.518763321092
struct_743,-50.520748556177
struct_744,-50.519542275645
struct_745,-50.519026111737
struct_746,-50.520866601732
struct_747,-50.517612456317
struct_748,-50.514016184248
struct_749,-50.518774068798
struct_750,-50.519997189096
struct_751,-50.519980991773
struct_752,-50.520014067105
struct_753,-50.51805488593
struct_754,-50.514606820129
struct_755,-50.515024917515
struct_756,-50.518317644674
struct_757,-50.518387654357
struct_758,-50.520987172472
struct_759,-50.513995492902
struct_760,-50.517055043129
struct_761,-50.519231103621
struct_762,-50.519456467338
struct_763,-50.523881101409
struct_764,-50.517277884469
struct_765,-50.518264534651
struct_766,-50.518103197231
struct_767,-50.516467028453
struct_768,-50.521114172652
struct_769,-50.518969693741
struct_770,-50.516432040919
struct_771,-50.51647989288
struct_772,-50.516459564159
struct_773,-50.5213511937
struct_774,-50.517271010769
struct_775,-50.515830031345
struct_776,-50.522280523647
struct_777,-50.521286203546
struct_778,-50.517257638526
struct_779,-50.51488190477
struct_780,-50.511932910617
struct_781,-50.518171443958
struct_782,-50.515160736094
struct_783,-50.519751363275
struct_784,-50.519798546986
struct_785,-50.514747526688
struct_786,-50.521863141299
struct_787,-50.519287037059
struct_788,-50.519446314174
struct_789,-50.513315874464
struct_790,-50.512231073792
struct_791,-50.522769240567
struct_792,-50.520467079628
struct_793,-50.514096881406
struct_794,-50.515518576469
struct_795,-50.514195283031
struct_796,-50.520896548377
struct_797,-50.520139929025
struct_798,-50.517387381801
struct_799,-50.517886428555
struct_800,-50.52092940517
struct_801,-50.518226025739
struct_802,-50.521884120974
struct_803,-50.517252292865
struct_804,-50.513749730372
struct_805,-50.515564494526
struct_806,-50.518095394257
struct_807,-50.517599235756
struct_808,-50.513925953649
struct_809,-50.519448783276
struct_810,-50.523968943724
struct_811,-50.517818523171
struct_812,-50.518021103616
struct_813,-50.51743233794
struct_814,-50.523594246899
struct_815,-50.517862409541
struct_816,-50.513788444852
struct_817,-50.522118626205
struct_818,-50.518541359831
struct_819,-50.519107076274
struct_820,-50.514687092623
struct_821,-50.517078083814
struct_822,-50.52167201256
struct_823,-50.517974759816
struct_824,-50.517837412414
struct_825,-50.520762061285
struct_826,-50.515486534503
struct_827,-50.520225768288
struct_828,-50.52085338291
struct_829,-50.517948069736
struct_830,-50.51843554678
struct_831,-50.517200410108
struct_832,-50.517994101088
struct_833,-50.513552521289
struct_834,-50.514364964692
struct_835,-50.519019088636
struct_836,-50.518339987006
struct_837,-50.518750134441
struct_838,-50.518289567121
struct_839,-50.518986309351
struct_840,-50.520313768363
struct_841,-50.516099438061
struct_842,-50.518978087561
struct_843,-50.519201226374
struct_844,-50.517519370161
struct_845,-50.518347125416
struct_846,-50.522834953427
struct_847,-50.51850137635
struct_848,-50.517536773388
struct_849,-50.514959819979
struct_850,-50.51834959824
struct_851,-50.519652664061
struct_852,-50.515074150196
struct_853,-50.514141775451
struct_854,-50.520414896531
struct_855,-50.521470906785
struct_856,-50.516282000319
struct_857,-50.513957609367
struct_858,-50.517758627459
struct_859,-50.519129452248
struct_860,-50.51902585953
struct_861,-50.515089764279
struct_862,-50.515697656576
struct_863,-50.516716847002
struct_864,-50.518198982755
struct_865,-50.518410862281
struct_866,-50.515877419745
struct_867,-50.516943591876
struct_868,-50.514952210556
struct_869,-50.516029405802
struct_870,-50.519496513196
struct_871,-50.518384664805
struct_872,-50.516825375957
struct_873,-50.517902386018
struct_874,-50.516639010435
struct_875,-50.516700199705
struct_876,-50.514257156408
struct_877,-50.515722035056
struct_878,-50.518835040167
struct_879,-50.518722097282
struct_880,-50.518644284767
struct_881,-50.520911611874
struct_882,-50.520907360489
struct_883,-50.513051104728
struct_884,-50.514209739237
struct_885,-50.513677355693
struct_886,-50.516894275703
struct_887,-50.514657589212
struct_888,-50.521096742721
struct_889,-50.517608920002
struct_890,-50.522363614666
struct_891,-50.515202157352
struct_892,-50.515652210963
struct_893,-50.522469044437
struct_894,-50.516482643461
struct_895,-50.518236774679
struct_896,-50.517048844196
struct_897,-50.521807155896
struct_898,-50.518456382623
struct_899,-50.517391299388
struct_900,-50.516802041691
struct_901,-50.519948726588
struct_902,-50.514775277941
struct_903,-50.516950948076
struct_904,-50.5193957222
struct_905,-50.520738115752
struct_906,-50.516058814638
struct_907,-50.518984080796
struct_908,-50.519664297187
struct_909,-50.515656933792
struct_910,-50.518112660801
struct_911,-50.517372127464
struct_912,-50.520391373603
struct_913,-50.515649389971
struct_914,-50.522084012493
struct_915,-50.517987254452
struct_916,-50.521016585945
struct_917,-50.511771229017
struct_918,-50.519402314707
struct_919,-50.514766999394
struct_920,-50.518224135526
struct_921,-50.521151452821
struct_922,-50.521421078903
struct_923,-50.516807639711
struct_924,-50.518549614124
struct_925,-50.512580277495
struct_926,-50.517352209529
struct_927,-50.514820587354
struct_928,-50.523207521666
struct_929,-50.514945334187
struct_930,-50.522238743098
struct_931,-50.513244873978
struct_932,-50.519819797337
struct_933,-50.513614000697
struct_934,-50.517048245134
struct_935,-50.518169689715
struct_936,-50.513684741035
struct_937,-50.520398610378
struct_938,-50.515748294734
struct_939,-50.515917253202
struct_940,-50.516981065785
struct_941,-50.519675657323
struct_942,-50.519345827964
struct_943,-50.516420784152
struct_944,-50.516574039429
struct_945,-50.515952260444
struct_946,-50.518263847324
struct_947,-50.516612358783
struct_948,-50.515037850042
struct_949,-50.520282654217
struct_950,-50.515348461464
struct_951,-50.519566178607
struct_952,-50.515479302314
struct_953,-50.518178315739
struct_954,-50.521921607108
struct_955,-50.517696730683
struct_956,-50.521356376336
struct_957,-50.514762928717
struct_958,-50.521480898096
struct_959,-50.515434492514
struct_960,-50.516634615502
struct_961,-50.51570046732
struct_962,-50.516526811917
struct_963,-50.515702013209
struct_964,-50.51223040567
struct_965,-50.517343507705
struct_966,-50.513589188064
struct_967,-50.516041078048
struct_968,-50.514696313481
struct_969,-50.516889925968
struct_970,-50.520726575968
struct_971,-50.52180578115
struct_972,-50.521931485983
struct_973,-50.516326167266
struct_974,-50.517496943084
struct_975,-50.517026404879
struct_976,-50.517488040278
struct_977,-50.520496766672
struct_978,-50.515724336364
struct_979,-50.518750044541
struct_980,-50.516276660173
struct_981,-50.519696841915
struct_982,-50.521575383242
struct_983,-50.51573516531
struct_984,-50.517663014808
struct_985,-50.516771445395
struct_986,-50.518950227198
struct_987,-50.51355233493
struct_988,-50.517124785508
struct_989,-50.522017308406
struct_990,-50.517749802664
struct_991,-50.525451648671
struct_992,-50.517879507066
struct_993,-50.517462763649
struct_994,-50.524080274223
struct_995,-50.517675747155
struct_996,-50.517964594584
struct_997,-50.511910434678
struct_998,-50.517439317634
struct_999,-50.514036244717
struct_1000,-50.521468906595
struct_1001,-50.516368009257
struct_1002,-50.516614458619
struct_1003,-50.518311139138
struct_1004,-50.517180334989
struct_1005,-50.522592307094
struct_1006,-50.516616830315
struct_1007,-50.515517909725
struct_1008,-50.516042933378
struct_1009,-50.518538106107
struct_1010,-50.518064710068
struct_1011,-50.518894473613
struct_1012,-50.518955779276
struct_1013,-50.516884657587
struct_1014,-50.518873146253
struct_1015,-50.518152166583
struct_1016,-50.515348283776
struct_1017,-50.51963102201
struct_1018,-50.521550495338
struct_1019,-50.519161447726
struct_1020,-50.513067948491
struct_1021,-50.522119314045
struct_1022,-50.515756838267
struct_1023,-50.519532451924
struct_1024,-50.520208895406
struct_1025,-50.522349585751
struct_1026,-50.519453765148
struct_1027,-50.51940373679
struct_1028,-50.51552376476
struct_1029,-50.518374063694
struct_1030,-50.514492374806
struct_1031,-50.51774315782
struct_1032,-50.518496179855
struct_1033,-50.519537799511
struct_1034,-50.517559945108
struct_1035,-50.518021259168
struct_1036,-50.516676541409
struct_1037,-50.514658826294
struct_1038,-50.517875453833
struct_1039,-50.524346178167
struct_1040,-50.518016010661
struct_1041,-50.51179178514
