,Energy (kcal/mol)
struct_150,-42.043788568009
struct_151,-42.048719756877
struct_152,-42.053487708807
struct_153,-42.051887480466
struct_154,-42.056706682957
struct_155,-42.051183021
struct_156,-42.052898040997
struct_157,-42.049602913621
struct_158,-42.056793888267
struct_159,-42.04915282257
struct_160,-42.048636543766
struct_161,-42.047740125199
struct_162,-42.049942586442
struct_163,-42.054186828922
struct_164,-42.029669388253
struct_165,-42.010491203666
struct_166,-42.031572009445
struct_167,-42.032855247348
struct_168,-42.019663747044
struct_169,-42.017460772894
struct_170,-42.019105232476
struct_171,-42.005114601941
struct_172,-42.017732378013
struct_173,-42.010976069987
struct_174,-42.018016513595
struct_175,-42.013501272754
struct_176,-42.015464871014
struct_177,-42.009407400508
struct_178,-42.018196668024
struct_179,-42.008716420953
struct_180,-41.996518290589
struct_181,-42.004476314342
struct_182,-41.976590991777
struct_183,-42.020082661799
struct_184,-41.981660746208
struct_185,-41.99714625856
struct_186,-42.010668583316
struct_187,-42.010484850587
struct_188,-42.014493713979
struct_189,-41.996143325893
struct_190,-41.981361813382
struct_191,-41.988369699065
struct_192,-42.011407500757
struct_193,-42.025039870526
struct_194,-42.017883739467
struct_195,-41.990519977226
struct_196,-42.015235634884
struct_197,-42.001230270083
struct_198,-42.014327731942
struct_199,-42.007641094954
struct_200,-42.017498757137
struct_201,-42.011973220156
struct_202,-42.023390563302
struct_203,-42.01796268117
struct_204,-41.999112680132
struct_205,-42.024530195449
struct_206,-42.026098100018
struct_207,-42.02923795624
struct_208,-42.032306988814
struct_209,-42.026752656239
struct_210,-41.985736394292
struct_211,-41.992993910401
struct_212,-42.000228089519
struct_213,-41.989816876004
struct_214,-42.016834582382
struct_215,-41.97833380415
struct_216,-42.001756035447
struct_217,-41.919589879762
struct_218,-41.95302443888
struct_219,-42.01291333302
struct_220,-41.992409347174
struct_221,-42.00598543766
struct_222,-42.008929739682
struct_223,-41.995010552695
struct_224,-42.006532420232
struct_225,-42.014120769596
struct_226,-42.000311038982
struct_227,-42.017454734323
struct_228,-41.800021160867
struct_229,-41.898597175752
struct_230,-42.0031633763
struct_231,-41.992100553062
struct_232,-41.953882387478
struct_233,-41.983095651162
struct_234,-41.985776281604
struct_235,-41.991065949968
struct_236,-41.968161924113
struct_237,-41.949196757688
struct_238,-41.984131889851
struct_239,-41.984932953377
struct_240,-41.876873300208
struct_241,-42.005315061309
struct_242,-42.009312259727
struct_243,-41.96905850788
struct_244,-41.980892474304
struct_245,-41.99917678023
struct_246,-41.980584160555
struct_247,-41.996018811475
struct_248,-41.992888770142
struct_249,-41.993084362975
struct_250,-41.990923517355
struct_251,-41.974444278072
struct_252,-41.986459012625
struct_253,-42.021468833107
struct_254,-42.003760773082
struct_255,-41.989430678228
struct_256,-41.846908320641
