,Energy (kcal/mol)
struct_685,-47.95766167271
struct_686,-47.956199096622
struct_687,-47.950884436259
struct_688,-47.95379248521
struct_689,-47.953831648169
struct_690,-47.954872337873
struct_691,-47.948077482984
struct_692,-47.949730136186
struct_693,-47.942822525157
struct_694,-47.947888080311
struct_695,-47.958900563337
struct_696,-47.952511439187
struct_697,-47.955205087818
struct_698,-47.950715831812
struct_699,-47.95020686413
struct_700,-47.954533302588
struct_701,-47.952902582657
struct_702,-47.950396973627
struct_703,-47.956738885629
struct_704,-47.958537552685
struct_705,-47.950756053236
struct_706,-47.951130538994
struct_707,-47.957507949536
struct_708,-47.953060715255
struct_709,-47.95662235522
struct_710,-47.956437265853
struct_711,-47.941801408483
struct_712,-47.950314477892
struct_713,-47.953931475796
struct_714,-47.957271904168
struct_715,-47.956077181775
struct_716,-47.950893198727
struct_717,-47.957203518477
struct_718,-47.952844504789
struct_719,-47.954319734107
struct_720,-47.953656510198
struct_721,-47.953078623272
struct_722,-47.952766522532
struct_723,-47.953071514051
struct_724,-47.954471982392
struct_725,-47.950366899011
struct_726,-47.947480555265
struct_727,-47.947690122762
struct_728,-47.953797129867
struct_729,-47.951828148348
struct_730,-47.952739067381
struct_731,-47.948890244122
struct_732,-47.948470646056
struct_733,-47.958203999288
struct_734,-47.949825608798
struct_735,-47.956343648401
struct_736,-47.950477406594
struct_737,-47.950983663391
struct_738,-47.948960265067
struct_739,-47.948310338125
struct_740,-47.952840203834
struct_741,-47.949835360978
struct_742,-47.953772785635
struct_743,-47.949882055093
struct_744,-47.953472167329
struct_745,-47.950890380866
struct_746,-47.948527305588
struct_747,-47.953345931008
struct_748,-47.95705040207
struct_749,-47.957630526883
struct_750,-47.955515897753
struct_751,-47.955862470824
struct_752,-47.950644254774
struct_753,-47.954530142408
struct_754,-47.944696908187
struct_755,-47.952758697749
struct_756,-47.956427946825
struct_757,-47.956149891722
struct_758,-47.951657991962
struct_759,-47.959990823738
struct_760,-47.953384475901
struct_761,-47.949976346919
struct_762,-47.955509817907
struct_763,-47.951579737724
struct_764,-47.949971936172
struct_765,-47.959029738448
struct_766,-47.9505771007
struct_767,-47.952586717109
struct_768,-47.952427723297
struct_769,-47.948990388643
struct_770,-47.94851679943
struct_771,-47.955343941539
struct_772,-47.953804388577
struct_773,-47.952014259797
struct_774,-47.951590442311
struct_775,-47.954940988282
struct_776,-47.953873935793
struct_777,-47.952628535931
struct_778,-47.955493924473
struct_779,-47.953151759309
struct_780,-47.953537879322
struct_781,-47.952077005195
struct_782,-47.953063136733
struct_783,-47.952150497815
struct_784,-47.949075505667
struct_785,-47.95816709551
struct_786,-47.950411138868
struct_787,-47.950594208928
struct_788,-47.963353186783
struct_789,-47.955688638511
struct_790,-47.950889879547
struct_791,-47.952954497567
struct_792,-47.949007653373
struct_793,-47.953450281199
struct_794,-47.957429372713
struct_795,-47.947422810916
struct_796,-47.94847205513
struct_797,-47.956942878738
struct_798,-47.953305269132
struct_799,-47.9518717703
struct_800,-47.948560725309
struct_801,-47.947844357782
struct_802,-47.95290455753
struct_803,-47.951255419346
struct_804,-47.948584861368
struct_805,-47.944070233324
struct_806,-47.95152523088
struct_807,-47.945333865612
struct_808,-47.951578989408
struct_809,-47.951135849552
struct_810,-47.950839059113
struct_811,-47.946581020322
struct_812,-47.955750718876
struct_813,-47.952950403821
struct_814,-47.947559109668
struct_815,-47.952487652899
struct_816,-47.953741414277
struct_817,-47.948800478071
struct_818,-47.946633568488
struct_819,-47.956322993985
struct_820,-47.950117700519
struct_821,-47.949451133992
struct_822,-47.960550808464
struct_823,-47.94624452109
struct_824,-47.948326036445
struct_825,-47.951633377058
struct_826,-47.946526040336
struct_827,-47.945735545803
struct_828,-47.959925694954
struct_829,-47.954636401981
struct_830,-47.951466834122
struct_831,-47.950688932958
struct_832,-47.949860024517
struct_833,-47.947962136846
struct_834,-47.945768177812
struct_835,-47.947255258689
struct_836,-47.953123826787
struct_837,-47.949311968635
struct_838,-47.953134172577
struct_839,-47.957181984009
struct_840,-47.948611958355
struct_841,-47.945376244675
struct_842,-47.948397043825
struct_843,-47.951200466938
struct_844,-47.953668377072
struct_845,-47.950670978442
struct_846,-47.950765632982
struct_847,-47.94940135798
struct_848,-47.947525173237
struct_849,-47.947858999681
struct_850,-47.952966069657
struct_851,-47.953308291183
struct_852,-47.954474629932
struct_853,-47.956160874312
struct_854,-47.953926644994
struct_855,-47.943028390294
struct_856,-47.947233809322
struct_857,-47.952732580677
struct_858,-47.94792543879
struct_859,-47.948024499864
struct_860,-47.950954479773
struct_861,-47.952166924263
struct_862,-47.958146898796
struct_863,-47.946629831363
struct_864,-47.944922978935
struct_865,-47.953837533498
struct_866,-47.954743786406
struct_867,-47.951036709575
struct_868,-47.950639960106
struct_869,-47.95601320103
struct_870,-47.946837257151
struct_871,-47.947555230949
struct_872,-47.951690347158
struct_873,-47.94779654285
struct_874,-47.943898729234
struct_875,-47.951030085515
struct_876,-47.950848222058
struct_877,-47.942091405578
struct_878,-47.949543857347
struct_879,-47.955372661998
struct_880,-47.947811183875
struct_881,-47.954893519229
struct_882,-47.953145980568
struct_883,-47.946523524933
struct_884,-47.945277524299
struct_885,-47.955752326185
struct_886,-47.956632472481
struct_887,-47.95074039275
struct_888,-47.953755519811
struct_889,-47.948559011396
struct_890,-47.949497289793
struct_891,-47.947707883297
struct_892,-47.952002181573
struct_893,-47.951271963738
struct_894,-47.957350878509
struct_895,-47.954606827624
struct_896,-47.951910143303
struct_897,-47.944839322543
struct_898,-47.948412839485
struct_899,-47.943967831383
struct_900,-47.949343840501
struct_901,-47.954827191463
struct_902,-47.95442821683
struct_903,-47.948262736801
struct_904,-47.950270977747
struct_905,-47.953797692805
struct_906,-47.953711450683
struct_907,-47.955799657444
struct_908,-47.945467378149
struct_909,-47.951895359527
struct_910,-47.946574797756
struct_911,-47.951317028394
struct_912,-47.948057600463
struct_913,-47.944484872842
struct_914,-47.951916849743
struct_915,-47.955569144183
struct_916,-47.946315819696
struct_917,-47.947614482965
struct_918,-47.950478988059
struct_919,-47.95359850973
struct_920,-47.943413999735
struct_921,-47.952845048108
struct_922,-47.949776587238
struct_923,-47.951923125398
struct_924,-47.95191538322
struct_925,-47.951922966451
struct_926,-47.950075502554
struct_927,-47.951639480925
struct_928,-47.955952123298
struct_929,-47.946527801433
struct_930,-47.942666202958
struct_931,-47.951621381162
struct_932,-47.948320963074
struct_933,-47.946709742846
struct_934,-47.951110819561
struct_935,-47.944121097728
struct_936,-47.944732960399
struct_937,-47.954977180092
struct_938,-47.947373627512
struct_939,-47.945715424566
struct_940,-47.950110695303
struct_941,-47.945915346984
struct_942,-47.947769750248
struct_943,-47.950484531332
struct_944,-47.946096180592
struct_945,-47.951132693778
struct_946,-47.955616380965
struct_947,-47.953877259734
struct_948,-47.950722992986
struct_949,-47.953646162176
struct_950,-47.951902490925
struct_951,-47.954434514378
struct_952,-47.948319910508
struct_953,-47.947895676092
struct_954,-47.950502347526
struct_955,-47.951989704092
struct_956,-47.953478616597
struct_957,-47.954386227552
struct_958,-47.948775192791
struct_959,-47.954069683921
struct_960,-47.948970534301
struct_961,-47.954172768414
struct_962,-47.949582637982
struct_963,-47.9487597536
struct_964,-47.94681319576
struct_965,-47.947483150239
struct_966,-47.955508413169
struct_967,-47.953971551078
struct_968,-47.954282765063
struct_969,-47.953473344197
struct_970,-47.952701344422
struct_971,-47.952571506371
struct_972,-47.950784397363
struct_973,-47.954535471721
struct_974,-47.948994569234
struct_975,-47.954901441596
struct_976,-47.951681766255
struct_977,-47.951289854253
struct_978,-47.953713818643
struct_979,-47.955022989323
struct_980,-47.946030796708
struct_981,-47.952496726246
struct_982,-47.958252995754
struct_983,-47.95006496658
struct_984,-47.949170888699
struct_985,-47.954738722037
struct_986,-47.955549014499
struct_987,-47.952886374616
struct_988,-47.953636795423
struct_989,-47.957617925938
struct_990,-47.957702907312
struct_991,-47.951835600078
struct_992,-47.947270178929
struct_993,-47.950583505534
struct_994,-47.949495980311
struct_995,-47.951422626599
struct_996,-47.94728467314
struct_997,-47.9478537547
struct_998,-47.953313768694
struct_999,-47.950408362841
struct_1000,-47.948405971439
struct_1001,-47.957047142729
struct_1002,-47.946317389928
struct_1003,-47.948427757154
struct_1004,-47.961126252329
struct_1005,-47.944422623158
struct_1006,-47.947892052096
struct_1007,-47.958354963888
struct_1008,-47.948766329752
struct_1009,-47.948030648597
struct_1010,-47.956881963626
struct_1011,-47.9524061588
struct_1012,-47.954889658976
struct_1013,-47.951787847516
struct_1014,-47.955414122747
struct_1015,-47.948142451127
struct_1016,-47.950182820364
struct_1017,-47.956466397403
struct_1018,-47.95116539023
struct_1019,-47.953781052226
struct_1020,-47.95309589959
struct_1021,-47.957493532259
struct_1022,-47.960974891984
struct_1023,-47.950203376747
struct_1024,-47.951936520531
struct_1025,-47.948358525596
struct_1026,-47.951200484075
struct_1027,-47.953175795001
struct_1028,-47.953296569416
struct_1029,-47.950285872323
struct_1030,-47.948055201944
struct_1031,-47.954411978112
struct_1032,-47.951078979641
struct_1033,-47.951665577928
struct_1034,-47.954173166815
struct_1035,-47.952834830956
struct_1036,-47.947802621825
struct_1037,-47.959298882282
struct_1038,-47.954360039049
struct_1039,-47.955081651955
struct_1040,-47.954458160819
struct_1041,-47.957366191786
