,Energy (kcal/mol)
struct_365,-49.579672212281
struct_366,-49.587415941644
struct_367,-49.580098885169
struct_368,-49.578645451715
struct_369,-49.576127924673
struct_370,-49.583731409734
struct_371,-49.579742266625
struct_372,-49.572522137639
struct_373,-49.581007245837
struct_374,-49.590421422975
struct_375,-49.579765787847
struct_376,-49.57270570894
struct_377,-49.586516240282
struct_378,-49.579612742119
struct_379,-49.569872555079
struct_380,-49.584901363188
struct_381,-49.575145285919
struct_382,-49.563115813234
struct_383,-49.592201446952
struct_384,-49.573157057178
struct_385,-49.573814855009
struct_386,-49.581667385358
struct_387,-49.57738975836
struct_388,-49.57139884347
struct_389,-49.575797361185
struct_390,-49.583683061436
struct_391,-49.577662501855
struct_392,-49.568646130232
struct_393,-49.582719923901
struct_394,-49.581644805241
struct_395,-49.578313772589
struct_396,-49.588326386641
struct_397,-49.575388283574
struct_398,-49.576209386978
struct_399,-49.58404549377
struct_400,-49.570400347316
struct_401,-49.576858744106
struct_402,-49.573930906429
struct_403,-49.580138065807
struct_404,-49.578861131207
struct_405,-49.576713346695
struct_406,-49.585332207605
struct_407,-49.576689333914
struct_408,-49.582745018583
struct_409,-49.578752835625
struct_410,-49.578810031415
struct_411,-49.577415721002
struct_412,-49.583153505977
struct_413,-49.574456183487
struct_414,-49.583604373955
struct_415,-49.571665777345
struct_416,-49.57679527552
struct_417,-49.581523564179
struct_418,-49.577975800532
struct_419,-49.589279218357
struct_420,-49.574058660354
struct_421,-49.578754443115
struct_422,-49.581070735484
struct_423,-49.572670401447
struct_424,-49.57919732298
struct_425,-49.573010694351
struct_426,-49.580366239852
struct_427,-49.576502626175
struct_428,-49.580519774972
struct_429,-49.575829797126
struct_430,-49.574688657825
struct_431,-49.571398474684
struct_432,-49.580660543486
struct_433,-49.582719269338
struct_434,-49.581177686345
struct_435,-49.579717155141
struct_436,-49.578629934009
struct_437,-49.578960001884
struct_438,-49.579279977594
struct_439,-49.576402536555
struct_440,-49.581135629093
struct_441,-49.574775397161
struct_442,-49.580072177783
struct_443,-49.579771029721
struct_444,-49.578327788554
struct_445,-49.574274421013
struct_446,-49.578040806219
struct_447,-49.581971076212
struct_448,-49.5827682905
struct_449,-49.571633050477
struct_450,-49.584143669036
struct_451,-49.573514436143
struct_452,-49.577992151873
struct_453,-49.588784307409
struct_454,-49.567874385136
struct_455,-49.578579001534
struct_456,-49.574843104009
struct_457,-49.585133938594
struct_458,-49.57902703998
struct_459,-49.580559641559
struct_460,-49.577351470611
struct_461,-49.579840965399
struct_462,-49.578675377508
struct_463,-49.591534078743
struct_464,-49.576963764797
struct_465,-49.58014009625
struct_466,-49.581021074329
struct_467,-49.571542668047
struct_468,-49.582163656072
struct_469,-49.576632531358
struct_470,-49.581820745056
struct_471,-49.576969678557
struct_472,-49.580095560834
struct_473,-49.581755179452
struct_474,-49.582797652461
struct_475,-49.577406481725
struct_476,-49.578870619526
struct_477,-49.569672587078
struct_478,-49.583560086448
struct_479,-49.572993820046
struct_480,-49.574330909617
struct_481,-49.583794044762
struct_482,-49.572590861573
struct_483,-49.581242354823
struct_484,-49.579613392573
struct_485,-49.587355368899
struct_486,-49.577491306769
struct_487,-49.568062484093
struct_488,-49.576274995641
struct_489,-49.580218773661
struct_490,-49.574173907074
struct_491,-49.575173297657
struct_492,-49.580559464096
struct_493,-49.577458878673
struct_494,-49.582136472888
struct_495,-49.574483669327
struct_496,-49.581734520601
struct_497,-49.579686885938
struct_498,-49.575858091173
struct_499,-49.579706165815
struct_500,-49.573417759185
struct_501,-49.590219572251
struct_502,-49.578474138712
struct_503,-49.572911267842
struct_504,-49.577126226537
struct_505,-49.582413138188
struct_506,-49.577474770234
struct_507,-49.578117479364
struct_508,-49.578531172362
struct_509,-49.584602120493
struct_510,-49.571988048618
struct_511,-49.575705784715
struct_512,-49.582213106323
struct_513,-49.577981427444
struct_514,-49.582276483369
struct_515,-49.573770669925
struct_516,-49.587332791049
struct_517,-49.581553549844
struct_518,-49.574654544112
struct_519,-49.57856976094
struct_520,-49.582756572799
struct_521,-49.576850231832
struct_522,-49.575139686287
struct_523,-49.572346954988
struct_524,-49.580741293969
struct_525,-49.57663776003
struct_526,-49.575184629719
struct_527,-49.57715830795
struct_528,-49.583347884288
struct_529,-49.587143857999
struct_530,-49.570020449514
struct_531,-49.581308130808
struct_532,-49.576006005848
struct_533,-49.581196454323
struct_534,-49.577708334471
struct_535,-49.579437017779
struct_536,-49.576581007401
struct_537,-49.577809256246
struct_538,-49.578905548466
struct_539,-49.579474550669
struct_540,-49.584888776294
struct_541,-49.579738329291
struct_542,-49.571900418678
struct_543,-49.570297095788
struct_544,-49.577946918958
struct_545,-49.578868182872
struct_546,-49.576822239361
struct_547,-49.56877249899
struct_548,-49.571434133248
struct_549,-49.578343746277
struct_550,-49.586606405391
struct_551,-49.577743533718
struct_552,-49.58848286784
struct_553,-49.571720253511
struct_554,-49.574726195911
struct_555,-49.576505838104
struct_556,-49.582030634764
struct_557,-49.57213648711
struct_558,-49.576313760188
struct_559,-49.570499845741
struct_560,-49.577182707027
struct_561,-49.585987444198
struct_562,-49.572967998226
struct_563,-49.584826801128
struct_564,-49.579198909491
struct_565,-49.574914856303
struct_566,-49.578324635397
struct_567,-49.58358647711
struct_568,-49.577299817579
struct_569,-49.568221581919
struct_570,-49.577092423737
struct_571,-49.576690395633
struct_572,-49.581146689922
struct_573,-49.585324530944
struct_574,-49.573674592149
struct_575,-49.577230022802
struct_576,-49.574355449762
struct_577,-49.582418801105
struct_578,-49.577882940757
struct_579,-49.584433665723
struct_580,-49.574674927467
struct_581,-49.583383914985
struct_582,-49.572585740021
struct_583,-49.577403982124
struct_584,-49.582722596215
struct_585,-49.587253454134
struct_586,-49.577316138798
struct_587,-49.578121759132
struct_588,-49.578254884696
struct_589,-49.574645272422
struct_590,-49.583816848233
struct_591,-49.58130377564
struct_592,-49.579367055958
struct_593,-49.573632247217
struct_594,-49.580011191964
struct_595,-49.581810251619
struct_596,-49.582520288829
struct_597,-49.567409384158
struct_598,-49.579461144018
struct_599,-49.580597372205
struct_600,-49.577000719675
struct_601,-49.578690452649
struct_602,-49.583154975714
struct_603,-49.574132995852
struct_604,-49.571423899326
struct_605,-49.581866905777
struct_606,-49.577062434227
struct_607,-49.577245399337
struct_608,-49.582577323323
struct_609,-49.576383798424
struct_610,-49.572954301885
struct_611,-49.583251144002
struct_612,-49.578734778359
struct_613,-49.572648911254
struct_614,-49.574597969844
struct_615,-49.582604664703
struct_616,-49.581593095398
struct_617,-49.582135176941
struct_618,-49.575392298853
struct_619,-49.578539203069
struct_620,-49.573839082906
struct_621,-49.576117502222
struct_622,-49.580829443676
struct_623,-49.580128846044
struct_624,-49.577035709272
struct_625,-49.571505123065
struct_626,-49.577750656243
struct_627,-49.582978777114
struct_628,-49.57134780565
struct_629,-49.583382665695
struct_630,-49.57890806139
struct_631,-49.587903098209
struct_632,-49.57869162924
struct_633,-49.58028246404
struct_634,-49.57644366122
struct_635,-49.579164336678
struct_636,-49.582292442548
struct_637,-49.577528932943
struct_638,-49.571973505041
struct_639,-49.584239208424
struct_640,-49.58390049662
struct_641,-49.573495604952
struct_642,-49.574508024276
struct_643,-49.57869049319
struct_644,-49.574553565184
struct_645,-49.578818579222
struct_646,-49.583550734261
struct_647,-49.578622569794
struct_648,-49.581713905277
struct_649,-49.582711614961
struct_650,-49.58067072719
struct_651,-49.577088333404
struct_652,-49.576894883784
struct_653,-49.576475884139
struct_654,-49.577076521527
struct_655,-49.572606166187
struct_656,-49.568855636206
struct_657,-49.584342688632
struct_658,-49.571385840099
struct_659,-49.575736228223
struct_660,-49.583289059831
struct_661,-49.578834129095
struct_662,-49.572934000088
struct_663,-49.579534846475
struct_664,-49.579584588277
struct_665,-49.577509047324
struct_666,-49.576997177849
struct_667,-49.574643737621
struct_668,-49.580068428002
struct_669,-49.582244348951
struct_670,-49.572160633993
struct_671,-49.583568918416
struct_672,-49.574133313877
struct_673,-49.573566578969
struct_674,-49.570704779542
struct_675,-49.58018132642
struct_676,-49.573459202405
struct_677,-49.580675132158
struct_678,-49.575724108107
struct_679,-49.580609004486
struct_680,-49.574319390828
struct_681,-49.578691994959
struct_682,-49.574661502309
struct_683,-49.571919896716
struct_684,-49.574643072932
struct_685,-49.577348546185
struct_686,-49.575960133911
struct_687,-49.578397968589
struct_688,-49.575195889359
struct_689,-49.576423782736
struct_690,-49.575654022896
struct_691,-49.580530695852
struct_692,-49.577845550779
struct_693,-49.573193637994
struct_694,-49.582455474629
struct_695,-49.571613032056
struct_696,-49.582928547047
struct_697,-49.583063247402
struct_698,-49.573397534815
struct_699,-49.582558397806
struct_700,-49.58037279149
struct_701,-49.573592753394
struct_702,-49.583383669713
struct_703,-49.57081994574
struct_704,-49.577307977182
struct_705,-49.577311222799
struct_706,-49.574075953243
struct_707,-49.582482907108
struct_708,-49.579800061883
struct_709,-49.577045547517
struct_710,-49.579231345552
struct_711,-49.578436384093
struct_712,-49.578753857036
struct_713,-49.580703790336
struct_714,-49.574348873856
struct_715,-49.574563080991
struct_716,-49.576278984183
struct_717,-49.579828830314
struct_718,-49.570966304716
struct_719,-49.576983126069
struct_720,-49.575568526649
struct_721,-49.58212257099
struct_722,-49.580430326606
struct_723,-49.580329087933
struct_724,-49.580421000846
struct_725,-49.577180060031
struct_726,-49.575843627316
struct_727,-49.570858175943
struct_728,-49.579513435986
struct_729,-49.571301376146
struct_730,-49.577101230898
struct_731,-49.573944506905
struct_732,-49.575478860073
struct_733,-49.58106250733
struct_734,-49.575326829396
struct_735,-49.58180483765
struct_736,-49.579551726552
struct_737,-49.587869738036
struct_738,-49.578615493066
struct_739,-49.576086722034
struct_740,-49.582226922998
struct_741,-49.573786173284
struct_742,-49.574424654813
struct_743,-49.575267631784
struct_744,-49.577436301455
struct_745,-49.572824722926
struct_746,-49.577108704534
struct_747,-49.57225846382
struct_748,-49.5803421456
struct_749,-49.578968073476
struct_750,-49.584722763463
struct_751,-49.579864424943
struct_752,-49.57220086446
struct_753,-49.578378155627
struct_754,-49.58142906863
struct_755,-49.582687993006
struct_756,-49.582367684451
struct_757,-49.575420095017
struct_758,-49.577540847654
struct_759,-49.574215989507
struct_760,-49.580276226214
struct_761,-49.58006183265
struct_762,-49.572531366438
struct_763,-49.580702006146
struct_764,-49.579857131257
struct_765,-49.575414105195
struct_766,-49.579242545608
struct_767,-49.572937899832
struct_768,-49.580709194501
struct_769,-49.587678857865
struct_770,-49.580735638738
struct_771,-49.579579121265
struct_772,-49.57896259822
struct_773,-49.576954016137
struct_774,-49.576327730399
struct_775,-49.582739601831
struct_776,-49.581560663536
struct_777,-49.580012241464
struct_778,-49.581567460903
struct_779,-49.570708262569
struct_780,-49.581561356078
struct_781,-49.578163639698
struct_782,-49.5797940036
struct_783,-49.581599364717
struct_784,-49.572929393613
struct_785,-49.582069233135
struct_786,-49.580837981463
struct_787,-49.578545380176
struct_788,-49.575887968121
struct_789,-49.579962051906
struct_790,-49.578794771644
struct_791,-49.581967496575
struct_792,-49.587312477413
struct_793,-49.575970119625
struct_794,-49.577185227153
struct_795,-49.579823063838
struct_796,-49.579596054576
struct_797,-49.582262881333
struct_798,-49.579016251325
struct_799,-49.578913903741
struct_800,-49.577051333229
struct_801,-49.577823187365
struct_802,-49.581196061673
struct_803,-49.586743850948
struct_804,-49.569079568667
struct_805,-49.571165972521
struct_806,-49.577643182684
struct_807,-49.577243693126
struct_808,-49.582598886848
struct_809,-49.571618673453
struct_810,-49.582791156259
struct_811,-49.572085148529
struct_812,-49.588467200983
struct_813,-49.578238030301
struct_814,-49.587109146264
struct_815,-49.574481702942
struct_816,-49.581639921259
struct_817,-49.578036354339
struct_818,-49.58245673111
struct_819,-49.57537749846
struct_820,-49.58410257147
struct_821,-49.574147958483
struct_822,-49.581634262283
struct_823,-49.577311231967
struct_824,-49.575195960971
struct_825,-49.576679676527
struct_826,-49.576853389668
struct_827,-49.586610570303
struct_828,-49.567175731866
struct_829,-49.581860448407
struct_830,-49.576614209923
struct_831,-49.588535477827
struct_832,-49.573618484893
struct_833,-49.576607613007
struct_834,-49.574210429856
struct_835,-49.583821832665
struct_836,-49.572833620553
struct_837,-49.578314894053
struct_838,-49.579095111193
struct_839,-49.577464648694
struct_840,-49.572886697728
struct_841,-49.572345046876
struct_842,-49.580154140506
struct_843,-49.574976153956
struct_844,-49.577582441828
struct_845,-49.575605366185
struct_846,-49.5757628948
struct_847,-49.574681981789
struct_848,-49.582891175772
struct_849,-49.582015569689
struct_850,-49.574348968421
struct_851,-49.572204481425
struct_852,-49.583989751025
struct_853,-49.577413128143
struct_854,-49.578604983821
struct_855,-49.58013353897
struct_856,-49.578786513277
struct_857,-49.584099336162
struct_858,-49.5780787242
struct_859,-49.572100107823
struct_860,-49.575562389885
struct_861,-49.571844719789
struct_862,-49.575940407616
struct_863,-49.576111056067
struct_864,-49.570625140769
struct_865,-49.582703888892
struct_866,-49.577652552538
struct_867,-49.579887903911
struct_868,-49.576378618219
struct_869,-49.576112872819
struct_870,-49.570223142691
struct_871,-49.581390701952
struct_872,-49.584929321269
struct_873,-49.585846991245
struct_874,-49.573490637924
struct_875,-49.580351975148
struct_876,-49.575353483874
struct_877,-49.578743476269
struct_878,-49.57241583474
struct_879,-49.58442325194
struct_880,-49.574232243395
struct_881,-49.581290687415
struct_882,-49.579422517872
struct_883,-49.568948650332
struct_884,-49.586127639639
struct_885,-49.576124828409
struct_886,-49.571659036897
struct_887,-49.574328568353
struct_888,-49.576095352666
struct_889,-49.572362201826
struct_890,-49.589702469159
struct_891,-49.579627085253
struct_892,-49.57824423052
struct_893,-49.579040411293
struct_894,-49.581948207143
struct_895,-49.580908963144
struct_896,-49.582620455817
struct_897,-49.573545983021
struct_898,-49.579049940091
struct_899,-49.577944301072
struct_900,-49.575929010946
struct_901,-49.574396740395
struct_902,-49.579903069213
struct_903,-49.579548431109
struct_904,-49.585568478069
struct_905,-49.577902174599
struct_906,-49.575094147405
struct_907,-49.580618504733
struct_908,-49.577994422712
struct_909,-49.580235836983
struct_910,-49.58506887253
struct_911,-49.580761482092
struct_912,-49.580444572909
struct_913,-49.573496070047
struct_914,-49.578278302595
struct_915,-49.57725545613
struct_916,-49.574952159777
struct_917,-49.578134166975
struct_918,-49.576350377912
struct_919,-49.579917489596
struct_920,-49.577926499825
struct_921,-49.5758841584
struct_922,-49.576734391697
struct_923,-49.585106483474
struct_924,-49.58386751655
struct_925,-49.58067355978
struct_926,-49.570036009529
struct_927,-49.571939536155
struct_928,-49.584347398953
struct_929,-49.576876965197
struct_930,-49.574168423504
struct_931,-49.583842292111
struct_932,-49.578266243091
struct_933,-49.576021385433
struct_934,-49.574777329015
struct_935,-49.57122163533
struct_936,-49.577445486212
struct_937,-49.585441665303
struct_938,-49.578499465945
struct_939,-49.576163691396
struct_940,-49.579604562836
struct_941,-49.577479420812
struct_942,-49.582161001903
struct_943,-49.570455704907
struct_944,-49.585946459577
struct_945,-49.582291725969
struct_946,-49.575927654555
struct_947,-49.585684657262
struct_948,-49.580340822246
struct_949,-49.573693982808
struct_950,-49.573662801494
struct_951,-49.57898715487
struct_952,-49.582381780447
struct_953,-49.569599569435
struct_954,-49.578750035164
struct_955,-49.577068602814
struct_956,-49.577142994814
struct_957,-49.579701942577
struct_958,-49.582477854018
struct_959,-49.579761054835
struct_960,-49.578888293095
struct_961,-49.583320972994
struct_962,-49.576425945179
struct_963,-49.577600566753
struct_964,-49.586804109859
struct_965,-49.573950102839
struct_966,-49.577326115897
struct_967,-49.580241743399
struct_968,-49.579843474474
struct_969,-49.582954140237
struct_970,-49.578658773211
struct_971,-49.580897020575
struct_972,-49.578048838967
struct_973,-49.574481310367
struct_974,-49.576978310465
struct_975,-49.585451352244
struct_976,-49.585560399114
struct_977,-49.585834139781
struct_978,-49.581652772312
struct_979,-49.571358036492
struct_980,-49.580101842895
struct_981,-49.581073422919
struct_982,-49.57946978903
struct_983,-49.576759108171
struct_984,-49.574791161138
struct_985,-49.581696699883
struct_986,-49.574441016054
struct_987,-49.577861604904
struct_988,-49.574320617051
struct_989,-49.58008626993
struct_990,-49.583742987613
struct_991,-49.576764170399
struct_992,-49.573349506868
struct_993,-49.58124598856
struct_994,-49.575230060045
struct_995,-49.576486353542
struct_996,-49.581805345355
struct_997,-49.579633389808
struct_998,-49.574473552479
struct_999,-49.583650594005
struct_1000,-49.581897872594
struct_1001,-49.581797797083
struct_1002,-49.58708021055
struct_1003,-49.575541458781
struct_1004,-49.573760481443
struct_1005,-49.580415426922
struct_1006,-49.574533658401
struct_1007,-49.5834650486
struct_1008,-49.585954253121
struct_1009,-49.577610428299
struct_1010,-49.578837203867
struct_1011,-49.580041921679
struct_1012,-49.578114481277
struct_1013,-49.574772507964
struct_1014,-49.577273460498
struct_1015,-49.57590753895
struct_1016,-49.583350293823
struct_1017,-49.573239596375
struct_1018,-49.582223970492
struct_1019,-49.573173976623
struct_1020,-49.58159866542
struct_1021,-49.575263380615
struct_1022,-49.582612211447
struct_1023,-49.583461994064
struct_1024,-49.588815633079
struct_1025,-49.574749015786
struct_1026,-49.576232562607
struct_1027,-49.580155913324
struct_1028,-49.578579506883
struct_1029,-49.585007620527
struct_1030,-49.575954342224
struct_1031,-49.572677241211
struct_1032,-49.579519872244
struct_1033,-49.578640648888
struct_1034,-49.578027398378
struct_1035,-49.583426099698
struct_1036,-49.577099339086
struct_1037,-49.587423372326
struct_1038,-49.57102993793
struct_1039,-49.580931860153
struct_1040,-49.582722643436
struct_1041,-49.578883569628
